Data file,,RA0.3_PAO_12C_004_45MINS.TSV,,,,,,,,,,
,11:47:47,4,2700,712.3,0.88,13.3,9,11.1,0.092,10,0.3,0.79
,11:47:48,4,2700,713.3,0.87,13.3,9,11.1,0.097,10,0.3,0.78
,11:47:49,4,2700,714.3,0.86,13.3,9,11.1,0.099,10,0.3,0.77
,11:47:50,4,2700,715.3,0.85,13.3,9,11.1,0.098,10,0.3,0.77
,11:47:51,4,2700,716.3,0.85,13.3,9,11.2,0.098,10,0.3,0.77
,11:47:52,4,2700,717.3,0.86,13.3,9,11.2,0.098,10,0.3,0.77
,11:47:53,4,2700,718.3,0.86,13.3,9,11.2,0.099,10,0.3,0.78
,11:47:54,4,2700,719.3,0.87,13.3,9,11.2,0.1,10,0.3,0.78
,11:47:55,4,2700,720.3,0.88,13.3,9,11.2,0.098,10,0.3,0.79
,11:47:56,4,2700,721.3,0.88,13.3,9,11.2,0.093,10,0.3,0.79
,11:47:57,4,2700,722.3,0.88,13.3,9,11.2,0.093,10,0.3,0.79
,11:47:58,4,2700,723.3,0.88,13.3,9,11.2,0.095,10,0.3,0.79
,11:47:59,4,2700,724.3,0.88,13.3,9,11.2,0.101,10,0.3,0.79
,11:48:00,4,2700,725.3,0.88,13.3,9,11.2,0.101,10,0.3,0.79
,11:48:01,4,2700,726.3,0.88,13.3,9,11.3,0.101,10,0.3,0.79
,11:48:02,4,2700,727.3,0.88,13.3,9,11.3,0.096,10,0.3,0.8
,11:48:03,4,2700,728.3,0.88,13.3,9,11.3,0.098,10,0.3,0.79
,11:48:04,4,2700,729.3,0.88,13.3,9,11.3,0.098,10,0.3,0.79
,11:48:05,4,2700,730.3,0.87,13.3,9,11.3,0.1,10,0.3,0.79
,11:48:06,4,2700,731.3,0.88,13.3,9,11.3,0.095,10,0.4,0.79
,11:48:07,4,2700,732.3,0.88,13.3,9,11.4,0.095,10,0.3,0.79
,11:48:08,4,2700,733.3,0.89,13.3,9,11.4,0.099,10,0.3,0.8
,11:48:09,4,2700,734.3,0.89,13.3,9,11.4,0.102,10,0.3,0.8
,11:48:10,4,2700,735.3,0.88,13.3,9,11.4,0.098,10,0.3,0.8
,11:48:11,4,2700,736.3,0.88,13.3,9,11.4,0.098,10,0.3,0.8
,11:48:12,4,2700,737.3,0.88,13.3,9,11.4,0.098,10,0.3,0.79
,11:48:13,4,2700,738.3,0.88,13.3,9,11.5,0.098,10,0.3,0.79
,11:48:14,4,2700,739.3,0.88,13.3,9,11.5,0.098,10,0.3,0.79
,11:48:15,4,2700,740.3,0.88,13.3,9,11.5,0.101,10,0.3,0.79
,11:48:16,4,2700,741.3,0.88,13.3,9,11.5,0.095,10,0.3,0.79
,11:48:17,4,2700,742.3,0.87,13.3,9,11.5,0.092,10,0.3,0.79
,11:48:18,4,2700,743.3,0.87,13.3,9,11.5,0.094,10,0.3,0.78
,11:48:19,4,2700,744.3,0.86,13.3,9,11.5,0.094,10,0.3,0.78
,11:48:20,4,2700,745.3,0.86,13.3,9,11.5,0.091,10,0.3,0.78
,11:48:21,4,2700,746.3,0.87,13.3,9,11.6,0.094,10,0.3,0.78
,11:48:22,4,2700,747.3,0.87,13.3,9,11.6,0.094,10,0.3,0.78
,11:48:23,4,2700,748.3,0.87,13.3,9,11.6,0.094,10,0.3,0.78
,11:48:24,4,2700,749.3,0.87,13.3,9,11.6,0.094,10,0.3,0.79
,11:48:25,4,2700,750.3,0.87,13.3,9,11.6,0.095,10,0.3,0.79
,11:48:26,4,2700,751.3,0.87,13.3,9,11.6,0.097,10,0.3,0.78
,11:48:27,4,2700,752.3,0.86,13.3,9,11.7,0.098,10,0.3,0.77
,11:48:28,4,2700,753.3,0.85,13.3,9,11.7,0.098,10,0.3,0.77
,11:48:29,4,2700,754.3,0.86,13.3,9,11.7,0.098,10,0.3,0.77
,11:48:30,4,2700,755.3,0.86,13.3,9,11.7,0.096,10,0.3,0.78
,11:48:31,4,2700,756.3,0.87,13.3,9,11.7,0.097,10,0.3,0.78
,11:48:32,4,2700,757.3,0.87,13.3,9,11.7,0.1,10,0.3,0.78
,11:48:33,4,2700,758.3,0.86,13.3,9,11.8,0.096,10,0.3,0.78
,11:48:34,4,2700,759.3,0.87,13.3,9,11.8,0.097,10,0.3,0.78
,11:48:35,4,2700,760.3,0.87,13.3,9,11.8,0.1,10,0.3,0.78
,11:48:36,4,2700,761.3,0.88,13.3,9,11.8,0.1,10,0.3,0.79
,11:48:37,4,2700,762.3,0.88,13.3,9,11.8,0.101,10,0.3,0.79
,11:48:38,4,2700,763.3,0.89,13.3,9,11.8,0.099,10,0.3,0.8
,11:48:39,4,2700,764.3,0.88,13.3,9,11.8,0.096,10,0.3,0.8
,11:48:40,4,2700,765.3,0.88,13.3,9,11.8,0.098,10,0.3,0.79
,11:48:41,4,2700,766.3,0.86,13.3,9,11.9,0.096,10,0.3,0.78
,11:48:42,4,2700,767.3,0.86,13.3,9,11.9,0.096,10,0.3,0.78
,11:48:43,4,2700,768.3,0.87,13.3,9,11.9,0.094,10,0.3,0.78
,11:48:44,4,2700,769.3,0.87,13.3,9,11.9,0.094,10,0.3,0.78
,11:48:45,4,2700,770.3,0.87,13.3,9,11.9,0.094,10,0.3,0.78
,11:48:46,4,2700,771.3,0.86,13.3,9,12,0.093,10,0.3,0.78
,11:48:47,4,2700,772.3,0.86,13.3,9,12,0.094,10,0.3,0.78
,11:48:48,4,2700,773.3,0.86,13.3,9,12,0.091,10,0.3,0.78
,11:48:49,4,2700,774.3,0.86,13.3,9,12,0.091,10,0.3,0.78
,11:48:50,4,2700,775.3,0.86,13.3,9,12,0.091,10,0.3,0.77
,11:48:51,4,2700,776.3,0.86,13.3,9,12,0.093,10,0.3,0.78
,11:48:52,4,2700,777.3,0.86,13.3,9,12.1,0.093,10,0.3,0.77
,11:48:53,4,2700,778.3,0.86,13.3,9,12.1,0.093,10,0.3,0.77
,11:48:54,4,2700,779.3,0.86,13.3,9,12.1,0.09,10,0.3,0.77
,11:48:55,4,2700,780.3,0.86,13.3,9,12.1,0.091,10,0.3,0.77
,11:48:56,4,2700,781.3,0.86,13.3,9,12.1,0.091,10,0.3,0.78
,11:48:57,4,2700,782.3,0.86,13.3,9,12.1,0.093,10,0.3,0.78
,11:48:58,4,2700,783.3,0.86,13.3,9,12.1,0.096,10,0.3,0.77
,11:48:59,4,2700,784.3,0.85,13.3,8,12.2,0.101,10,0.3,0.77
,11:49:00,4,2700,785.3,0.85,13.3,8,12.2,0.1,10,0.3,0.77
,11:49:01,4,2700,786.3,0.85,13.3,8,12.2,0.101,10,0.3,0.77
,11:49:02,4,2700,787.3,0.86,13.3,9,12.2,0.099,10,0.3,0.78
,11:49:03,4,2700,788.3,0.86,13.3,9,12.2,0.096,10,0.3,0.78
,11:49:04,4,2700,789.3,0.86,13.3,9,12.2,0.099,10,0.3,0.78
,11:49:05,4,2700,790.3,0.86,13.3,9,12.3,0.096,10,0.3,0.78
,11:49:06,4,2700,791.3,0.86,13.3,9,12.3,0.096,10,0.3,0.78
,11:49:07,4,2700,792.3,0.86,13.3,9,12.3,0.093,10,0.3,0.78
,11:49:08,4,2700,793.3,0.85,13.3,9,12.3,0.095,10,0.3,0.77
,11:49:09,4,2700,794.3,0.85,13.3,9,12.3,0.097,10,0.3,0.77
,11:49:10,4,2700,795.3,0.85,13.3,8,12.4,0.1,10,0.3,0.76
,11:49:11,4,2700,796.3,0.85,13.3,9,12.4,0.095,10,0.3,0.77
,11:49:12,4,2700,797.3,0.86,13.3,9,12.4,0.096,10,0.3,0.77
,11:49:13,4,2700,798.3,0.86,13.3,9,12.4,0.096,10,0.3,0.78
,11:49:14,4,2700,799.3,0.86,13.3,9,12.4,0.096,10,0.3,0.77
,11:49:15,4,2700,800.3,0.86,13.3,9,12.4,0.095,10,0.3,0.77
,11:49:16,4,2700,801.3,0.86,13.3,9,12.4,0.096,10,0.3,0.77
,11:49:17,4,2700,802.3,0.86,13.3,9,12.4,0.093,10,0.3,0.78
,11:49:18,4,2700,803.3,0.86,13.3,9,12.4,0.093,10,0.3,0.78
,11:49:19,4,2700,804.3,0.86,13.3,9,12.5,0.096,10,0.3,0.77
,11:49:20,4,2700,805.3,0.86,13.3,9,12.5,0.096,10,0.3,0.77
,11:49:21,4,2700,806.3,0.86,13.3,9,12.5,0.093,10,0.3,0.77
,11:49:22,4,2700,807.3,0.86,13.3,9,12.5,0.093,10,0.3,0.77
,11:49:23,4,2700,808.3,0.86,13.3,9,12.5,0.096,10,0.3,0.77
,11:49:24,4,2700,809.3,0.86,13.3,9,12.5,0.096,10,0.3,0.77
,11:49:25,4,2700,810.3,0.86,13.3,9,12.6,0.093,10,0.3,0.77
,11:49:26,4,2700,811.3,0.85,13.3,9,12.6,0.09,10,0.3,0.77
,11:49:27,4,2700,812.3,0.86,13.3,10,12.6,0.088,10,0.3,0.77
,11:49:28,4,2700,813.3,0.86,13.3,9,12.6,0.09,10,0.3,0.77
,11:49:29,4,2700,814.3,0.86,13.3,9,12.7,0.091,10,0.3,0.77
,11:49:30,4,2700,815.3,0.85,13.3,9,12.7,0.093,10,0.3,0.77
,11:49:31,4,2700,816.3,0.85,13.3,9,12.7,0.095,10,0.3,0.77
,11:49:32,4,2700,817.3,0.85,13.3,9,12.7,0.098,10,0.3,0.77
,11:49:33,4,2700,818.3,0.86,13.3,9,12.7,0.095,10,0.3,0.77
,11:49:34,4,2700,819.3,0.86,13.3,9,12.7,0.096,10,0.3,0.77
,11:49:35,4,2700,820.3,0.85,13.3,9,12.7,0.095,10,0.3,0.77
,11:49:36,4,2700,821.3,0.85,13.3,9,12.7,0.097,10,0.3,0.76
,11:49:37,4,2700,822.3,0.84,13.3,9,12.7,0.097,10,0.3,0.76
,11:49:38,4,2700,823.3,0.85,13.3,9,12.8,0.097,10,0.3,0.77
,11:49:39,4,2700,824.3,0.85,13.3,9,12.8,0.098,10,0.3,0.77
,11:49:40,4,2700,825.3,0.86,13.3,9,12.8,0.098,10,0.3,0.77
,11:49:41,4,2700,826.3,0.85,13.3,9,12.8,0.095,10,0.3,0.77
,11:49:42,4,2700,827.3,0.86,13.3,9,12.8,0.095,10,0.3,0.77
,11:49:43,4,2700,828.3,0.86,13.3,9,12.8,0.096,10,0.3,0.78
,11:49:44,4,2700,829.3,0.87,13.3,9,12.9,0.095,10,0.3,0.79
,11:49:45,4,2700,830.3,0.87,13.3,9,12.9,0.092,10,0.3,0.79
,11:49:46,4,2700,831.3,0.87,13.3,9,12.9,0.091,10,0.3,0.78
,11:49:47,4,2700,832.3,0.87,13.3,9,12.9,0.094,10,0.3,0.78
,11:49:48,4,2700,833.3,0.87,13.3,9,12.9,0.094,10,0.3,0.78
,11:49:49,4,2700,834.3,0.87,13.3,9,12.9,0.094,10,0.3,0.78
,11:49:50,4,2700,835.3,0.86,13.3,9,13,0.096,10,0.3,0.78
,11:49:51,4,2700,836.3,0.86,13.3,8,13,0.102,10,0.3,0.78
,11:49:52,4,2700,837.3,0.87,13.3,8,13,0.103,10,0.3,0.79
,11:49:53,4,2700,838.3,0.88,13.3,9,13,0.101,10,0.3,0.8
,11:49:54,4,2700,839.3,0.89,13.3,9,13,0.099,10,0.3,0.8
,11:49:55,4,2700,840.3,0.88,13.3,9,13,0.098,10,0.3,0.79
,11:49:56,4,2700,841.3,0.88,13.3,9,13,0.101,10,0.3,0.79
,11:49:57,4,2700,842.3,0.88,13.3,9,13,0.101,10,0.3,0.79
,11:49:58,4,2700,843.3,0.89,13.3,9,13.1,0.096,10,0.3,0.8
,11:49:59,4,2700,844.3,0.88,13.3,9,13.1,0.096,10,0.3,0.8
,11:50:00,4,2700,845.3,0.88,13.3,9,13.1,0.095,10,0.3,0.79
,11:50:01,4,2700,846.3,0.88,13.3,9,13.1,0.098,10,0.3,0.79
,11:50:02,4,2700,847.3,0.88,13.3,9,13.1,0.098,10,0.3,0.79
,11:50:03,4,2700,848.3,0.88,13.3,9,13.1,0.098,10,0.3,0.79
,11:50:04,4,2700,849.3,0.88,13.3,9,13.1,0.095,10,0.3,0.79
,11:50:05,4,2700,850.3,0.87,13.3,9,13.2,0.094,10,0.3,0.78
,11:50:06,4,2700,851.3,0.87,13.3,9,13.2,0.097,10,0.3,0.78
,11:50:07,4,2700,852.3,0.87,13.3,9,13.2,0.095,10,0.3,0.79
,11:50:08,4,2700,853.3,0.87,13.3,9,13.2,0.092,10,0.3,0.78
,11:50:09,4,2700,854.3,0.87,13.3,9,13.2,0.092,10,0.3,0.78
,11:50:10,4,2700,855.3,0.87,13.3,9,13.2,0.095,10,0.3,0.79
,11:50:11,4,2700,856.3,0.87,13.3,9,13.2,0.095,10,0.3,0.79
,11:50:12,4,2700,857.3,0.87,13.3,9,13.2,0.095,10,0.3,0.79
,11:50:13,4,2700,858.3,0.87,13.3,9,13.2,0.094,10,0.3,0.78
,11:50:14,4,2700,859.3,0.87,13.3,9,13.2,0.097,10,0.3,0.78
,11:50:15,4,2700,860.3,0.86,13.3,9,13.3,0.099,10,0.4,0.78
,11:50:16,4,2700,861.3,0.86,13.3,9,13.3,0.096,10,0.3,0.78
,11:50:17,4,2700,862.3,0.87,13.3,9,13.3,0.097,10,0.3,0.78
,11:50:18,4,2700,863.3,0.87,13.3,9,13.3,0.097,10,0.3,0.79
,11:50:19,4,2700,864.3,0.88,13.3,9,13.3,0.098,10,0.3,0.79
,11:50:20,4,2700,865.3,0.87,13.3,9,13.3,0.097,10,0.3,0.79
,11:50:21,4,2700,866.3,0.87,13.3,9,13.3,0.097,10,0.3,0.79
,11:50:22,4,2700,867.3,0.87,13.3,9,13.3,0.097,10,0.3,0.79
,11:50:23,4,2700,868.3,0.88,13.3,9,13.4,0.098,10,0.3,0.79
,11:50:24,4,2700,869.3,0.88,13.3,9,13.4,0.101,10,0.3,0.79
,11:50:25,4,2700,870.3,0.88,13.3,9,13.4,0.101,10,0.3,0.8
,11:50:26,4,2700,871.3,0.88,13.3,9,13.4,0.101,10,0.3,0.8
,11:50:27,4,2700,872.3,0.89,13.3,9,13.4,0.099,10,0.3,0.8
,11:50:28,4,2700,873.3,0.88,13.3,9,13.4,0.101,10,0.3,0.8
,11:50:29,4,2700,874.3,0.88,13.3,9,13.4,0.098,10,0.3,0.79
,11:50:30,4,2700,875.3,0.88,13.3,9,13.4,0.098,10,0.3,0.79
,11:50:31,4,2700,876.3,0.88,13.3,9,13.4,0.095,10,0.3,0.79
,11:50:32,4,2700,877.3,0.88,13.3,9,13.4,0.095,10,0.3,0.79
,11:50:33,4,2700,878.3,0.88,13.3,9,13.4,0.098,10,0.3,0.79
,11:50:34,4,2700,879.3,0.88,13.3,9,13.4,0.095,10,0.3,0.79
,11:50:35,4,2700,880.3,0.87,13.3,9,13.5,0.092,10,0.3,0.79
,11:50:36,4,2700,881.3,0.87,13.3,9,13.5,0.092,10,0.3,0.79
,11:50:37,4,2700,882.3,0.87,13.3,9,13.5,0.092,10,0.3,0.79
,11:50:38,4,2700,883.3,0.87,13.3,9,13.5,0.094,10,0.3,0.78
,11:50:39,4,2700,884.3,0.87,13.3,9,13.5,0.097,10,0.3,0.78
,11:50:40,4,2700,885.3,0.87,13.3,9,13.5,0.1,10,0.3,0.78
,11:50:41,4,2700,886.3,0.87,13.3,9,13.5,0.1,10,0.3,0.78
,11:50:42,4,2700,887.3,0.87,13.3,9,13.5,0.097,10,0.3,0.78
,11:50:43,4,2700,888.3,0.87,13.3,9,13.5,0.1,10,0.3,0.78
,11:50:44,4,2700,889.3,0.86,13.3,9,13.5,0.099,10,0.3,0.77
,11:50:45,4,2700,890.3,0.85,13.3,9,13.5,0.095,10,0.3,0.77
,11:50:46,4,2700,891.3,0.85,13.3,9,13.5,0.093,10,0.3,0.77
,11:50:47,4,2700,892.3,0.86,13.3,9,13.5,0.096,10,0.3,0.78
,11:50:48,4,2700,893.3,0.88,13.3,9,13.5,0.098,10,0.3,0.79
,11:50:49,4,2700,894.3,0.88,13.3,9,13.6,0.098,10,0.3,0.79
,11:50:50,4,2700,895.3,0.87,13.3,9,13.6,0.097,10,0.3,0.79
,11:50:51,4,2700,896.3,0.87,13.3,9,13.6,0.097,10,0.3,0.78
,11:50:52,4,2700,897.3,0.87,13.3,9,13.6,0.1,10,0.3,0.79
,11:50:53,4,2700,898.3,0.88,13.3,9,13.6,0.101,10,0.3,0.79
,11:50:54,4,2700,899.3,0.88,13.3,9,13.6,0.095,10,0.3,0.79
,11:50:55,4,2700,900.3,0.88,13.3,9,13.6,0.093,10,0.3,0.79
,11:50:56,4,2700,901.3,0.88,13.3,9,13.6,0.095,10,0.3,0.79
,11:50:57,4,2700,902.3,0.88,13.3,9,13.6,0.098,10,0.3,0.79
,11:50:58,4,2700,903.3,0.88,13.3,9,13.6,0.098,10,0.3,0.79
,11:50:59,4,2700,904.3,0.89,13.3,9,13.6,0.099,10,0.3,0.8
,11:51:00,4,2700,905.3,0.88,13.3,9,13.6,0.098,10,0.3,0.8
,11:51:01,4,2700,906.3,0.88,13.3,9,13.6,0.101,10,0.3,0.79
,11:51:02,4,2700,907.3,0.87,13.3,9,13.6,0.1,10,0.3,0.79
,11:51:03,4,2700,908.3,0.87,13.3,9,13.6,0.097,10,0.3,0.79
,11:51:04,4,2700,909.3,0.88,13.3,9,13.6,0.095,10,0.3,0.79
,11:51:05,4,2700,910.3,0.88,13.3,9,13.6,0.098,10,0.3,0.79
,11:51:06,4,2700,911.3,0.88,13.3,9,13.6,0.1,10,0.3,0.79
,11:51:07,4,2700,912.3,0.88,13.3,9,13.6,0.101,10,0.3,0.79
,11:51:08,4,2700,913.3,0.88,13.3,9,13.6,0.098,10,0.3,0.8
,11:51:09,4,2700,914.3,0.88,13.3,9,13.6,0.096,10,0.3,0.8
,11:51:10,4,2700,915.3,0.88,13.3,9,13.6,0.098,10,0.3,0.79
,11:51:11,4,2700,916.3,0.88,13.3,9,13.6,0.098,10,0.3,0.79
,11:51:12,4,2700,917.3,0.88,13.3,9,13.6,0.095,10,0.3,0.79
,11:51:13,4,2700,918.3,0.88,13.3,9,13.6,0.095,10,0.3,0.79
,11:51:14,4,2700,919.3,0.88,13.3,9,13.6,0.095,10,0.3,0.79
,11:51:15,4,2700,920.3,0.88,13.3,9,13.7,0.095,10,0.3,0.79
,11:51:16,4,2700,921.3,0.88,13.3,9,13.7,0.095,10,0.3,0.79
,11:51:17,4,2700,922.3,0.87,13.3,9,13.7,0.092,10,0.3,0.79
,11:51:18,4,2700,923.3,0.87,13.3,9,13.7,0.092,10,0.3,0.78
,11:51:19,4,2700,924.3,0.87,13.3,9,13.7,0.091,10,0.3,0.78
,11:51:20,4,2700,925.3,0.87,13.3,9,13.7,0.092,10,0.3,0.78
,11:51:21,4,2700,926.3,0.87,13.3,9,13.7,0.094,10,0.3,0.78
,11:51:22,4,2700,927.3,0.86,13.3,9,13.7,0.093,10,0.3,0.77
,11:51:23,4,2700,928.3,0.85,13.3,9,13.7,0.095,10,0.3,0.77
,11:51:24,4,2700,929.3,0.85,13.3,9,13.7,0.094,10,0.3,0.76
,11:51:25,4,2700,930.3,0.85,13.3,9,13.7,0.094,10,0.3,0.76
,11:51:26,4,2700,931.3,0.85,13.3,9,13.7,0.097,10,0.3,0.77
,11:51:27,4,2700,932.3,0.86,13.3,9,13.7,0.098,10,0.3,0.77
,11:51:28,4,2700,933.3,0.87,13.3,9,13.7,0.1,10,0.3,0.78
,11:51:29,4,2700,934.3,0.87,13.3,9,13.7,0.1,10,0.3,0.79
,11:51:30,4,2700,935.3,0.88,13.3,9,13.7,0.1,10,0.3,0.79
,11:51:31,4,2700,936.3,0.88,13.3,9,13.7,0.098,10,0.3,0.79
,11:51:32,4,2700,937.3,0.88,13.3,9,13.7,0.098,10,0.3,0.79
,11:51:33,4,2700,938.3,0.88,13.3,9,13.7,0.098,10,0.3,0.79
,11:51:34,4,2700,939.3,0.88,13.3,9,13.7,0.098,10,0.3,0.79
,11:51:35,4,2700,940.3,0.88,13.3,9,13.7,0.098,10,0.3,0.79
,11:51:36,4,2700,941.3,0.87,13.3,9,13.7,0.097,10,0.3,0.78
,11:51:37,4,2700,942.3,0.87,13.3,9,13.7,0.097,10,0.3,0.78
,11:51:38,4,2700,943.3,0.87,13.3,9,13.7,0.097,10,0.3,0.78
,11:51:39,4,2700,944.3,0.87,13.3,9,13.7,0.097,10,0.3,0.78
,11:51:40,4,2700,945.3,0.87,13.3,9,13.7,0.097,10,0.3,0.78
,11:51:41,4,2700,946.3,0.87,13.3,9,13.7,0.097,10,0.3,0.78
,11:51:42,4,2700,947.3,0.87,13.3,9,13.7,0.094,10,0.3,0.78
,11:51:43,4,2700,948.3,0.87,13.3,9,13.7,0.097,10,0.3,0.78
,11:51:44,4,2700,949.3,0.87,13.3,9,13.7,0.097,10,0.3,0.78
,11:51:45,4,2700,950.3,0.87,13.3,9,13.7,0.094,10,0.3,0.78
,11:51:46,4,2700,951.3,0.87,13.3,9,13.7,0.094,10,0.3,0.78
,11:51:47,4,2700,952.3,0.87,13.3,9,13.7,0.092,10,0.3,0.78
,11:51:48,4,2700,953.3,0.87,13.3,9,13.7,0.092,10,0.3,0.79
,11:51:49,4,2700,954.3,0.87,13.3,9,13.7,0.094,10,0.3,0.78
,11:51:50,4,2700,955.3,0.87,13.3,9,13.7,0.095,10,0.3,0.79
,11:51:51,4,2700,956.3,0.87,13.3,9,13.7,0.097,10,0.3,0.78
,11:51:52,4,2700,957.3,0.87,13.3,9,13.7,0.1,10,0.3,0.78
,11:51:53,4,2700,958.3,0.86,13.3,9,13.7,0.099,10,0.3,0.77
,11:51:54,4,2700,959.3,0.86,13.3,9,13.7,0.096,10,0.3,0.77
,11:51:55,4,2700,960.3,0.86,13.3,9,13.7,0.099,10,0.3,0.77
,11:51:56,4,2700,961.3,0.86,13.3,9,13.7,0.098,10,0.3,0.77
,11:51:57,4,2700,962.3,0.85,13.3,9,13.7,0.098,10,0.3,0.77
,11:51:58,4,2700,963.3,0.86,13.3,9,13.7,0.098,10,0.3,0.77
,11:51:59,4,2700,964.3,0.86,13.3,9,13.6,0.096,10,0.3,0.78
,11:52:00,4,2700,965.3,0.87,13.3,9,13.6,0.095,10,0.3,0.79
,11:52:01,4,2700,966.3,0.87,13.3,9,13.6,0.095,10,0.3,0.79
,11:52:02,4,2700,967.3,0.87,13.3,9,13.6,0.094,10,0.3,0.78
,11:52:03,4,2700,968.3,0.86,13.3,9,13.6,0.096,10,0.3,0.78
,11:52:04,4,2700,969.3,0.86,13.3,9,13.6,0.099,10,0.3,0.78
,11:52:05,4,2700,970.3,0.86,13.3,9,13.6,0.096,10,0.3,0.78
,11:52:06,4,2700,971.3,0.86,13.3,9,13.6,0.096,10,0.3,0.77
,11:52:07,4,2700,972.3,0.86,13.3,9,13.6,0.096,10,0.3,0.78
,11:52:08,4,2700,973.3,0.86,13.3,9,13.6,0.096,10,0.3,0.78
,11:52:09,4,2700,974.3,0.86,13.3,9,13.6,0.096,10,0.3,0.78
,11:52:10,4,2700,975.3,0.86,13.3,9,13.6,0.096,10,0.3,0.77
,11:52:11,4,2700,976.3,0.86,13.3,9,13.6,0.095,10,0.3,0.77
,11:52:12,4,2700,977.3,0.87,13.3,9,13.6,0.1,10,0.3,0.78
,11:52:13,4,2700,978.3,0.88,13.3,9,13.6,0.098,10,0.3,0.79
,11:52:14,4,2700,979.3,0.89,13.3,9,13.6,0.096,10,0.3,0.8
,11:52:15,4,2700,980.3,0.89,13.3,9,13.6,0.096,10,0.3,0.8
,11:52:16,4,2700,981.3,0.88,13.3,9,13.6,0.098,10,0.3,0.79
,11:52:17,4,2700,982.3,0.88,13.3,9,13.6,0.101,10,0.3,0.79
,11:52:18,4,2700,983.3,0.88,13.3,9,13.6,0.098,10,0.3,0.79
,11:52:19,4,2700,984.3,0.88,13.3,9,13.6,0.096,10,0.3,0.8
,11:52:20,4,2700,985.3,0.88,13.3,9,13.6,0.095,10,0.3,0.79
,11:52:21,4,2700,986.3,0.87,13.3,9,13.6,0.097,10,0.3,0.78
,11:52:22,4,2700,987.3,0.86,13.3,9,13.6,0.099,10,0.3,0.78
,11:52:23,4,2700,988.3,0.87,13.3,9,13.6,0.1,10,0.3,0.78
,11:52:24,4,2700,989.3,0.87,13.3,9,13.6,0.097,10,0.3,0.78
,11:52:25,4,2700,990.3,0.87,13.3,9,13.6,0.097,10,0.3,0.79
,11:52:26,4,2700,991.3,0.88,13.3,9,13.5,0.095,10,0.3,0.79
,11:52:27,4,2700,992.3,0.88,13.3,9,13.6,0.098,10,0.3,0.79
,11:52:28,4,2700,993.3,0.88,13.3,9,13.5,0.095,10,0.3,0.79
,11:52:29,4,2700,994.3,0.88,13.3,9,13.5,0.095,10,0.3,0.79
,11:52:30,4,2700,995.3,0.88,13.3,9,13.5,0.095,10,0.3,0.79
,11:52:31,4,2700,996.3,0.88,13.3,9,13.5,0.096,10,0.3,0.8
,11:52:32,4,2700,997.3,0.88,13.3,9,13.5,0.098,10,0.3,0.8
,11:52:33,4,2700,998.3,0.88,13.3,9,13.5,0.098,10,0.3,0.8
,11:52:34,4,2700,999.3,0.88,13.3,9,13.5,0.098,10,0.3,0.79
,11:52:35,4,2700,1000.3,0.87,13.3,9,13.5,0.097,10,0.3,0.79
,11:52:36,4,2700,1001.3,0.86,13.3,9,13.5,0.099,10,0.3,0.78
,11:52:37,4,2700,1002.3,0.86,13.3,9,13.5,0.099,10,0.3,0.78
,11:52:38,4,2700,1003.3,0.87,13.3,9,13.5,0.097,10,0.3,0.78
,11:52:39,4,2700,1004.3,0.88,13.3,9,13.5,0.095,10,0.3,0.79
,11:52:40,4,2700,1005.3,0.88,13.3,9,13.5,0.098,10,0.3,0.79
,11:52:41,4,2700,1006.3,0.87,13.3,9,13.5,0.095,10,0.3,0.79
,11:52:42,4,2700,1007.3,0.87,13.3,9,13.5,0.094,10,0.3,0.78
,11:52:43,4,2700,1008.3,0.87,13.3,9,13.5,0.097,10,0.3,0.78
,11:52:44,4,2700,1009.3,0.87,13.3,9,13.4,0.097,10,0.3,0.78
,11:52:45,4,2700,1010.3,0.87,13.3,9,13.4,0.097,10,0.3,0.79
,11:52:46,4,2700,1011.3,0.88,13.3,9,13.4,0.098,10,0.3,0.79
,11:52:47,4,2700,1012.3,0.88,13.3,9,13.4,0.098,10,0.3,0.79
,11:52:48,4,2700,1013.3,0.88,13.3,9,13.4,0.096,10,0.3,0.8
,11:52:49,4,2700,1014.3,0.89,13.3,9,13.4,0.096,10,0.3,0.8
,11:52:50,4,2700,1015.3,0.88,13.3,9,13.4,0.098,10,0.3,0.8
,11:52:51,4,2700,1016.3,0.88,13.3,9,13.4,0.098,10,0.3,0.8
,11:52:52,4,2700,1017.3,0.89,13.3,9,13.4,0.096,10,0.3,0.8
,11:52:53,4,2700,1018.3,0.89,13.3,9,13.4,0.096,10,0.3,0.8
,11:52:54,4,2700,1019.3,0.89,13.3,9,13.4,0.096,10,0.3,0.8
,11:52:55,4,2700,1020.3,0.88,13.3,9,13.4,0.095,10,0.3,0.79
,11:52:56,4,2700,1021.3,0.88,13.3,9,13.4,0.093,10,0.3,0.79
,11:52:57,4,2700,1022.3,0.88,13.3,9,13.4,0.093,10,0.3,0.79
,11:52:58,4,2700,1023.3,0.88,13.3,10,13.4,0.09,10,0.3,0.79
,11:52:59,4,2700,1024.3,0.88,13.3,9,13.3,0.092,10,0.3,0.79
,11:53:00,4,2700,1025.3,0.87,13.3,10,13.3,0.089,10,0.3,0.78
,11:53:01,4,2700,1026.3,0.86,13.3,10,13.3,0.088,10,0.3,0.77
,11:53:02,4,2700,1027.3,0.85,13.3,9,13.3,0.092,10,0.3,0.77
,11:53:03,4,2700,1028.3,0.85,13.3,9,13.3,0.095,10,0.3,0.77
