Data file,,DELRIN500AF_ISO10_12C_006.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_12DEG.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,05/04/2016,,,,,,,,,,
Lubricant,,ISO10,,,,,,,,,,
Specimens,,Delrin AF500 on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 12:39:17 on 05/04/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,12:56:58,4,3600,1047.6,1.25,13.3,7,10.4,0.187,10,0,1.17
,12:56:59,4,3600,1048.6,1.25,13.3,7,10.4,0.188,10,0,1.17
,12:57:00,4,3600,1049.6,1.25,13.3,7,10.4,0.18,10,0,1.17
,12:57:01,4,3600,1050.6,1.25,13.3,7,10.4,0.18,10,0,1.17
,12:57:02,4,3600,1051.6,1.25,13.3,7,10.4,0.18,10,0,1.17
,12:57:03,4,3600,1052.6,1.25,13.3,7,10.4,0.187,10,0,1.17
,12:57:04,4,3600,1053.6,1.25,13.3,7,10.4,0.187,10,0,1.17
,12:57:05,4,3600,1054.6,1.25,13.3,7,10.4,0.188,10,0,1.17
,12:57:06,4,3600,1055.6,1.25,13.3,7,10.4,0.181,10,0,1.17
,12:57:07,4,3600,1056.6,1.25,13.3,7,10.4,0.181,10,0,1.17
,12:57:08,4,3600,1057.6,1.25,13.3,7,10.4,0.181,10,0,1.17
,12:57:09,4,3600,1058.6,1.25,13.3,7,10.4,0.187,10,0,1.17
,12:57:10,4,3600,1059.6,1.25,13.3,7,10.4,0.187,10,0,1.17
,12:57:11,4,3600,1060.6,1.25,13.3,7,10.5,0.18,10,0,1.17
,12:57:12,4,3600,1061.6,1.25,13.3,7,10.4,0.181,10,0,1.17
,12:57:13,4,3600,1062.6,1.25,13.3,7,10.5,0.188,10,0.1,1.17
,12:57:14,4,3600,1063.6,1.25,13.3,7,10.5,0.188,10,0,1.17
,12:57:15,4,3600,1064.6,1.26,13.3,7,10.5,0.181,10,0,1.18
,12:57:16,4,3600,1065.6,1.26,13.3,7,10.5,0.175,10,0,1.18
,12:57:17,4,3600,1066.6,1.26,13.3,7,10.5,0.175,10,0,1.17
,12:57:18,4,3600,1067.6,1.25,13.3,7,10.5,0.181,10,0,1.17
,12:57:19,4,3600,1068.6,1.25,13.3,7,10.5,0.187,10,0,1.17
,12:57:20,4,3600,1069.6,1.25,13.3,6,10.5,0.194,10,0,1.17
,12:57:21,4,3600,1070.6,1.25,13.3,6,10.5,0.195,10,0,1.17
,12:57:22,4,3600,1071.6,1.26,13.3,7,10.5,0.188,10,0.1,1.18
,12:57:23,4,3600,1072.6,1.26,13.3,7,10.5,0.182,10,0.1,1.18
,12:57:24,4,3600,1073.6,1.25,13.3,7,10.5,0.181,10,0,1.17
,12:57:25,4,3600,1074.6,1.25,13.3,7,10.5,0.18,10,0,1.17
,12:57:26,4,3600,1075.6,1.25,13.3,7,10.6,0.174,10,0,1.17
,12:57:27,4,3600,1076.6,1.25,13.3,7,10.6,0.181,10,0,1.17
,12:57:28,4,3600,1077.6,1.25,13.3,7,10.6,0.188,10,0,1.17
,12:57:29,4,3600,1078.6,1.25,13.3,7,10.6,0.188,10,0,1.17
,12:57:30,4,3600,1079.6,1.25,13.3,7,10.6,0.18,10,0,1.17
,12:57:31,4,3600,1080.6,1.24,13.3,7,10.6,0.186,10,0.1,1.16
,12:57:32,4,3600,1081.6,1.24,13.3,7,10.6,0.186,10,0,1.16
,12:57:33,4,3600,1082.6,1.25,13.3,7,10.6,0.18,10,0.1,1.17
,12:57:34,4,3600,1083.6,1.24,13.3,7,10.6,0.18,10,0,1.16
,12:57:35,4,3600,1084.6,1.24,13.3,7,10.6,0.18,10,0,1.16
,12:57:36,4,3600,1085.6,1.24,13.3,7,10.6,0.186,10,0,1.16
,12:57:37,4,3600,1086.6,1.24,13.3,7,10.6,0.18,10,0,1.17
,12:57:38,4,3600,1087.6,1.25,13.3,7,10.7,0.18,10,0.1,1.17
,12:57:39,4,3600,1088.6,1.25,13.3,7,10.7,0.181,10,0,1.17
,12:57:40,4,3600,1089.6,1.25,13.3,7,10.7,0.181,10,0.1,1.17
,12:57:41,4,3600,1090.6,1.25,13.3,7,10.7,0.18,10,0.1,1.17
,12:57:42,4,3600,1091.6,1.25,13.3,7,10.7,0.18,10,0,1.17
,12:57:43,4,3600,1092.6,1.25,13.3,7,10.7,0.18,10,0,1.17
,12:57:44,4,3600,1093.6,1.25,13.3,7,10.7,0.18,10,0,1.16
,12:57:45,4,3600,1094.6,1.24,13.3,7,10.7,0.186,10,0.1,1.16
,12:57:46,4,3600,1095.6,1.24,13.3,7,10.7,0.18,10,0,1.16
,12:57:47,4,3600,1096.6,1.24,13.3,7,10.8,0.18,10,0,1.16
,12:57:48,4,3600,1097.6,1.24,13.3,7,10.8,0.18,10,0.1,1.16
,12:57:49,4,3600,1098.6,1.24,13.3,7,10.8,0.186,10,0,1.16
,12:57:50,4,3600,1099.6,1.24,13.3,7,10.8,0.186,10,0,1.16
,12:57:51,4,3600,1100.6,1.24,13.3,7,10.8,0.186,10,0,1.16
,12:57:52,4,3600,1101.6,1.24,13.3,7,10.8,0.186,10,0,1.16
,12:57:53,4,3600,1102.6,1.25,13.3,6,10.8,0.194,10,0,1.17
,12:57:54,4,3600,1103.6,1.25,13.3,7,10.8,0.181,10,0,1.17
,12:57:55,4,3600,1104.6,1.25,13.3,7,10.8,0.175,10,0,1.17
,12:57:56,4,3600,1105.6,1.25,13.3,7,10.8,0.174,10,0,1.17
,12:57:57,4,3600,1106.6,1.25,13.3,7,10.9,0.18,10,0.1,1.17
,12:57:58,4,3600,1107.6,1.25,13.3,7,10.9,0.18,10,0,1.17
,12:57:59,4,3600,1108.6,1.25,13.3,7,10.9,0.181,10,0,1.17
,12:58:00,4,3600,1109.6,1.25,13.3,7,10.9,0.18,10,0.1,1.17
,12:58:01,4,3600,1110.6,1.25,13.3,7,10.9,0.18,10,0,1.17
,12:58:02,4,3600,1111.6,1.25,13.3,7,10.9,0.18,10,0.1,1.17
,12:58:03,4,3600,1112.6,1.25,13.3,7,10.9,0.18,10,0,1.17
,12:58:04,4,3600,1113.6,1.24,13.3,7,10.9,0.173,10,0.1,1.16
,12:58:05,4,3600,1114.6,1.23,13.3,7,10.9,0.178,10,0,1.15
,12:58:06,4,3600,1115.6,1.23,13.3,7,11,0.184,10,0,1.15
,12:58:07,4,3600,1116.6,1.22,13.3,7,11,0.183,10,0,1.14
,12:58:08,4,3600,1117.6,1.23,13.3,7,11,0.184,10,0,1.15
,12:58:09,4,3600,1118.6,1.23,13.3,7,11,0.184,10,0,1.15
,12:58:10,4,3600,1119.6,1.24,13.3,7,11,0.186,10,0,1.16
,12:58:11,4,3600,1120.6,1.24,13.3,7,11,0.179,10,0,1.16
,12:58:12,4,3600,1121.6,1.24,13.3,7,11,0.18,10,0,1.16
,12:58:13,4,3600,1122.6,1.24,13.3,7,11,0.179,10,0,1.16
,12:58:14,4,3600,1123.6,1.24,13.3,7,11,0.185,10,0,1.16
,12:58:15,4,3600,1124.6,1.24,13.3,7,11.1,0.185,10,0.1,1.16
,12:58:16,4,3600,1125.6,1.24,13.3,7,11.1,0.179,10,0,1.16
,12:58:17,4,3600,1126.6,1.24,13.3,7,11.1,0.173,10,0.1,1.16
,12:58:18,4,3600,1127.6,1.25,13.3,7,11.1,0.173,10,0,1.17
,12:58:19,4,3600,1128.6,1.25,13.3,7,11.1,0.18,10,0.1,1.17
,12:58:20,4,3600,1129.6,1.24,13.3,7,11.1,0.186,10,0,1.16
,12:58:21,4,3600,1130.6,1.24,13.3,7,11.1,0.186,10,0,1.16
,12:58:22,4,3600,1131.6,1.25,13.3,7,11.1,0.187,10,0,1.17
,12:58:23,4,3600,1132.6,1.25,13.3,7,11.2,0.187,10,0,1.17
,12:58:24,4,3600,1133.6,1.25,13.3,7,11.2,0.18,10,0,1.17
,12:58:25,4,3600,1134.6,1.25,13.3,7,11.2,0.18,10,0.1,1.17
,12:58:26,4,3600,1135.6,1.25,13.3,7,11.2,0.18,10,0,1.16
,12:58:27,4,3600,1136.6,1.24,13.3,7,11.2,0.186,10,0,1.16
,12:58:28,4,3600,1137.6,1.24,13.3,7,11.2,0.186,10,0,1.16
,12:58:29,4,3600,1138.6,1.24,13.3,7,11.2,0.186,10,0,1.16
,12:58:30,4,3600,1139.6,1.24,13.3,7,11.2,0.186,10,0,1.16
,12:58:31,4,3600,1140.6,1.25,13.3,7,11.3,0.187,10,0.1,1.17
,12:58:32,4,3600,1141.6,1.25,13.3,7,11.3,0.181,10,0,1.17
,12:58:33,4,3600,1142.6,1.25,13.3,7,11.3,0.174,10,0,1.17
,12:58:34,4,3600,1143.6,1.25,13.3,7,11.3,0.173,10,0,1.17
,12:58:35,4,3600,1144.6,1.24,13.3,7,11.3,0.173,10,0,1.16
,12:58:36,4,3600,1145.6,1.24,13.3,7,11.3,0.18,10,0,1.16
,12:58:37,4,3600,1146.6,1.24,13.3,7,11.3,0.18,10,0,1.16
,12:58:38,4,3600,1147.6,1.24,13.3,7,11.4,0.186,10,0,1.16
,12:58:39,4,3600,1148.6,1.24,13.3,6,11.4,0.193,10,0,1.16
,12:58:40,4,3600,1149.6,1.24,13.3,7,11.4,0.186,10,0,1.16
,12:58:41,4,3600,1150.6,1.24,13.3,7,11.4,0.186,10,0,1.17
,12:58:42,4,3600,1151.6,1.25,13.3,7,11.4,0.18,10,0,1.17
,12:58:43,4,3600,1152.6,1.25,13.3,7,11.4,0.181,10,0,1.17
,12:58:44,4,3600,1153.6,1.25,13.3,7,11.5,0.181,10,0,1.17
,12:58:45,4,3600,1154.6,1.25,13.3,7,11.5,0.187,10,0,1.17
,12:58:46,4,3600,1155.6,1.24,13.3,7,11.5,0.186,10,0,1.16
,12:58:47,4,3600,1156.6,1.24,13.3,7,11.5,0.186,10,0,1.16
,12:58:48,4,3600,1157.6,1.25,13.3,7,11.5,0.18,10,0,1.17
,12:58:49,4,3600,1158.6,1.25,13.3,7,11.5,0.18,10,0,1.17
,12:58:50,4,3600,1159.6,1.24,13.3,7,11.5,0.18,10,0,1.16
,12:58:51,4,3600,1160.6,1.24,13.3,7,11.5,0.179,10,0,1.16
,12:58:52,4,3600,1161.6,1.24,13.3,7,11.5,0.186,10,0,1.16
,12:58:53,4,3600,1162.6,1.25,13.3,7,11.6,0.18,10,0,1.17
,12:58:54,4,3600,1163.6,1.25,13.3,7,11.6,0.173,10,0,1.17
,12:58:55,4,3600,1164.6,1.25,13.3,7,11.6,0.173,10,0,1.17
,12:58:56,4,3600,1165.6,1.25,13.3,7,11.6,0.18,10,0,1.17
,12:58:57,4,3600,1166.6,1.25,13.3,7,11.6,0.187,10,0,1.17
,12:58:58,4,3600,1167.6,1.25,13.3,7,11.6,0.187,10,0,1.17
,12:58:59,4,3600,1168.6,1.25,13.3,7,11.6,0.187,10,0,1.17
,12:59:00,4,3600,1169.6,1.25,13.3,7,11.7,0.181,10,0,1.17
,12:59:01,4,3600,1170.6,1.25,13.3,7,11.7,0.175,10,0,1.17
,12:59:02,4,3600,1171.6,1.25,13.3,7,11.7,0.175,10,0,1.17
,12:59:03,4,3600,1172.6,1.25,13.3,7,11.7,0.181,10,0,1.17
,12:59:04,4,3600,1173.6,1.25,13.3,7,11.7,0.187,10,0,1.17
,12:59:05,4,3600,1174.6,1.25,13.3,7,11.7,0.187,10,0,1.17
,12:59:06,4,3600,1175.6,1.25,13.3,7,11.8,0.188,10,0,1.17
,12:59:07,4,3600,1176.6,1.26,13.3,7,11.8,0.181,10,0,1.18
,12:59:08,4,3600,1177.6,1.26,13.3,7,11.8,0.181,10,0,1.18
,12:59:09,4,3600,1178.6,1.25,13.3,7,11.8,0.175,10,0,1.17
,12:59:10,4,3600,1179.6,1.25,13.3,7,11.8,0.175,10,0,1.17
,12:59:11,4,3600,1180.6,1.25,13.3,7,11.8,0.181,10,0,1.17
,12:59:12,4,3600,1181.6,1.24,13.3,7,11.8,0.186,10,0,1.16
,12:59:13,4,3600,1182.6,1.24,13.3,7,11.8,0.185,10,0,1.16
,12:59:14,4,3600,1183.6,1.24,13.3,7,11.9,0.185,10,0,1.16
,12:59:15,4,3600,1184.6,1.24,13.3,7,11.9,0.186,10,0,1.16
,12:59:16,4,3600,1185.6,1.25,13.3,7,11.9,0.18,10,0,1.17
,12:59:17,4,3600,1186.6,1.25,13.3,7,11.9,0.18,10,0,1.17
,12:59:18,4,3600,1187.6,1.25,13.3,7,11.9,0.18,10,0,1.17
,12:59:19,4,3600,1188.6,1.24,13.3,7,12,0.186,10,0,1.16
,12:59:20,4,3600,1189.6,1.24,13.3,7,12,0.179,10,0,1.16
,12:59:21,4,3600,1190.6,1.24,13.3,7,12,0.179,10,0.1,1.16
,12:59:22,4,3600,1191.6,1.24,13.3,7,12,0.173,10,0,1.16
,12:59:23,4,3600,1192.6,1.25,13.3,7,12,0.173,10,0,1.17
,12:59:24,4,3600,1193.6,1.24,13.3,7,12,0.18,10,0.1,1.16
,12:59:25,4,3600,1194.6,1.24,13.3,7,12.1,0.185,10,0,1.16
,12:59:26,4,3600,1195.6,1.23,13.3,7,12,0.184,10,0,1.15
,12:59:27,4,3600,1196.6,1.23,13.3,7,12.1,0.177,10,0,1.15
,12:59:28,4,3600,1197.6,1.23,13.3,7,12.1,0.185,10,0,1.15
,12:59:29,4,3600,1198.6,1.24,13.3,7,12.1,0.185,10,0,1.16
,12:59:30,4,3600,1199.6,1.24,13.3,7,12.1,0.186,10,0,1.16
,12:59:31,4,3600,1200.6,1.24,13.3,7,12.1,0.179,10,0.1,1.16
,12:59:32,4,3600,1201.6,1.24,13.3,7,12.1,0.173,10,0,1.16
,12:59:33,4,3600,1202.6,1.24,13.3,7,12.2,0.172,10,0.1,1.16
,12:59:34,4,3600,1203.6,1.23,13.3,7,12.2,0.178,10,0,1.15
,12:59:35,4,3600,1204.6,1.22,13.3,7,12.2,0.177,10,0,1.15
,12:59:36,4,3600,1205.6,1.22,13.3,7,12.2,0.183,10,0,1.15
,12:59:37,4,3600,1206.6,1.23,13.3,6,12.2,0.192,10,0,1.15
,12:59:38,4,3600,1207.6,1.24,13.3,7,12.3,0.186,10,0,1.16
,12:59:39,4,3600,1208.6,1.25,13.3,7,12.3,0.188,10,0,1.17
,12:59:40,4,3600,1209.6,1.25,13.3,7,12.3,0.187,10,0,1.17
,12:59:41,4,3600,1210.6,1.25,13.3,7,12.3,0.18,10,0.1,1.17
,12:59:42,4,3600,1211.6,1.25,13.3,7,12.3,0.18,10,0.1,1.17
,12:59:43,4,3600,1212.6,1.25,13.3,7,12.3,0.173,10,0,1.17
,12:59:44,4,3600,1213.6,1.25,13.3,7,12.4,0.173,10,0,1.17
,12:59:45,4,3600,1214.6,1.25,13.3,7,12.4,0.18,10,0,1.17
,12:59:46,4,3600,1215.6,1.24,13.3,7,12.4,0.186,10,0,1.16
,12:59:47,4,3600,1216.6,1.24,13.3,6,12.4,0.193,10,0,1.15
,12:59:48,4,3600,1217.6,1.23,13.3,6,12.4,0.192,10,0,1.15
,12:59:49,4,3600,1218.6,1.25,13.3,7,12.4,0.187,10,0.1,1.17
,12:59:50,4,3600,1219.6,1.25,13.3,7,12.4,0.181,10,0,1.17
,12:59:51,4,3600,1220.6,1.26,13.3,7,12.5,0.181,10,0.1,1.18
,12:59:52,4,3600,1221.6,1.25,13.3,7,12.5,0.175,10,0,1.17
,12:59:53,4,3600,1222.6,1.25,13.3,7,12.5,0.168,10,0.1,1.17
,12:59:54,4,3600,1223.6,1.25,13.3,7,12.5,0.173,10,0,1.16
,12:59:55,4,3600,1224.6,1.24,13.3,7,12.5,0.185,10,0,1.16
,12:59:56,4,3600,1225.6,1.23,13.3,7,12.5,0.185,10,0,1.15
,12:59:57,4,3600,1226.6,1.23,13.3,7,12.6,0.185,10,0,1.15
,12:59:58,4,3600,1227.6,1.24,13.3,7,12.6,0.186,10,0,1.16
,12:59:59,4,3600,1228.6,1.25,13.3,7,12.6,0.187,10,0,1.17
,13:00:00,4,3600,1229.6,1.25,13.3,7,12.6,0.18,10,0,1.17
,13:00:01,4,3600,1230.6,1.25,13.3,7,12.6,0.174,10,0,1.17
,13:00:02,4,3600,1231.6,1.25,13.3,7,12.6,0.174,10,0.1,1.17
,13:00:03,4,3600,1232.6,1.25,13.3,7,12.7,0.181,10,0,1.17
,13:00:04,4,3600,1233.6,1.25,13.3,7,12.7,0.187,10,0.1,1.17
,13:00:05,4,3600,1234.6,1.24,13.3,6,12.6,0.193,10,0,1.16
,13:00:06,4,3600,1235.6,1.24,13.3,7,12.7,0.186,10,0,1.16
,13:00:07,4,3600,1236.6,1.24,13.3,7,12.7,0.186,10,0,1.16
,13:00:08,4,3600,1237.6,1.25,13.3,7,12.7,0.18,10,0.1,1.17
,13:00:09,4,3600,1238.6,1.25,13.3,7,12.7,0.18,10,0,1.17
,13:00:10,4,3600,1239.6,1.25,13.3,7,12.7,0.18,10,0.1,1.17
,13:00:11,4,3600,1240.6,1.25,13.3,7,12.7,0.18,10,0,1.17
,13:00:12,4,3600,1241.6,1.24,13.3,7,12.8,0.18,10,0,1.16
,13:00:13,4,3600,1242.6,1.24,13.3,7,12.8,0.18,10,0.1,1.17
,13:00:14,4,3600,1243.6,1.25,13.3,7,12.8,0.187,10,0,1.17
,13:00:15,4,3600,1244.6,1.25,13.3,7,12.8,0.187,10,0,1.17
,13:00:16,4,3600,1245.6,1.24,13.3,7,12.8,0.186,10,0,1.16
,13:00:17,4,3600,1246.6,1.24,13.3,7,12.9,0.186,10,0,1.16
,13:00:18,4,3600,1247.6,1.24,13.3,7,12.9,0.18,10,0,1.16
,13:00:19,4,3600,1248.6,1.24,13.3,7,12.9,0.18,10,0,1.17
,13:00:20,4,3600,1249.6,1.25,13.3,7,12.9,0.174,10,0.1,1.17
,13:00:21,4,3600,1250.6,1.25,13.3,7,12.9,0.181,10,0.1,1.17
,13:00:22,4,3600,1251.6,1.25,13.3,7,12.9,0.187,10,0.1,1.16
,13:00:23,4,3600,1252.6,1.24,13.3,7,13,0.186,10,0,1.16
,13:00:24,4,3600,1253.6,1.24,13.3,7,12.9,0.185,10,0,1.16
,13:00:25,4,3600,1254.6,1.24,13.3,7,13,0.186,10,0,1.16
,13:00:26,4,3600,1255.6,1.25,13.3,7,13,0.187,10,0,1.17
,13:00:27,4,3600,1256.6,1.25,13.3,7,13,0.187,10,0,1.17
,13:00:28,4,3600,1257.6,1.25,13.3,7,13,0.18,10,0,1.17
,13:00:29,4,3600,1258.6,1.25,13.3,7,13,0.174,10,0,1.17
,13:00:30,4,3600,1259.6,1.25,13.3,7,13,0.174,10,0,1.17
,13:00:31,4,3600,1260.6,1.25,13.3,7,13.1,0.18,10,0,1.17
,13:00:32,4,3600,1261.6,1.24,13.3,7,13.1,0.186,10,0,1.16
,13:00:33,4,3600,1262.6,1.24,13.3,7,13.1,0.185,10,0,1.16
,13:00:34,4,3600,1263.6,1.24,13.3,7,13.1,0.186,10,0,1.16
,13:00:35,4,3600,1264.6,1.24,13.3,7,13.1,0.186,10,0,1.16
,13:00:36,4,3600,1265.6,1.25,13.3,7,13.1,0.187,10,0,1.17
,13:00:37,4,3600,1266.6,1.25,13.3,7,13.1,0.188,10,0.1,1.17
,13:00:38,4,3600,1267.6,1.26,13.3,7,13.2,0.182,10,0,1.18
,13:00:39,4,3600,1268.6,1.26,13.3,7,13.2,0.181,10,0,1.18
,13:00:40,4,3600,1269.6,1.25,13.3,7,13.2,0.188,10,0,1.17
,13:00:41,4,3600,1270.6,1.25,13.3,7,13.2,0.188,10,0,1.17
,13:00:42,4,3600,1271.6,1.25,13.3,7,13.2,0.188,10,0,1.17
,13:00:43,4,3600,1272.6,1.25,13.3,7,13.2,0.188,10,0,1.17
,13:00:44,4,3600,1273.6,1.25,13.3,7,13.2,0.181,10,0,1.17
,13:00:45,4,3600,1274.6,1.25,13.3,7,13.2,0.181,10,0,1.17
,13:00:46,4,3600,1275.6,1.25,13.3,7,13.2,0.181,10,0,1.17
,13:00:47,4,3600,1276.6,1.25,13.3,7,13.2,0.188,10,0,1.17
,13:00:48,4,3600,1277.6,1.25,13.3,7,13.3,0.181,10,0,1.17
,13:00:49,4,3600,1278.6,1.25,13.3,7,13.3,0.174,10,0.1,1.17
,13:00:50,4,3600,1279.6,1.25,13.3,7,13.3,0.173,10,0.1,1.17
,13:00:51,4,3600,1280.6,1.25,13.3,7,13.3,0.187,10,0,1.17
,13:00:52,4,3600,1281.6,1.25,13.3,7,13.3,0.188,10,0,1.17
,13:00:53,4,3600,1282.6,1.26,13.3,7,13.3,0.188,10,0.1,1.18
,13:00:54,4,3600,1283.6,1.26,13.3,7,13.3,0.188,10,0,1.18
,13:00:55,4,3600,1284.6,1.26,13.3,7,13.3,0.182,10,0.1,1.18
,13:00:56,4,3600,1285.6,1.25,13.3,7,13.3,0.175,10,0.1,1.18
,13:00:57,4,3600,1286.6,1.26,13.3,7,13.4,0.181,10,0.1,1.18
,13:00:58,4,3600,1287.6,1.25,13.3,7,13.4,0.181,10,0,1.17
,13:00:59,4,3600,1288.6,1.25,13.3,7,13.4,0.188,10,0,1.17
,13:01:00,4,3600,1289.6,1.25,13.3,7,13.4,0.188,10,0,1.17
,13:01:01,4,3600,1290.6,1.25,13.3,7,13.4,0.188,10,0,1.17
,13:01:02,4,3600,1291.6,1.25,13.3,7,13.4,0.181,10,0,1.17
,13:01:03,4,3600,1292.6,1.25,13.3,7,13.4,0.175,10,0,1.17
,13:01:04,4,3600,1293.6,1.25,13.3,7,13.4,0.175,10,0,1.17
,13:01:05,4,3600,1294.6,1.25,13.3,7,13.4,0.181,10,0.1,1.17
,13:01:06,4,3600,1295.6,1.25,13.3,7,13.4,0.181,10,0,1.17
,13:01:07,4,3600,1296.6,1.25,13.3,7,13.4,0.181,10,0,1.17
,13:01:08,4,3600,1297.6,1.25,13.3,7,13.4,0.181,10,0,1.17
,13:01:09,4,3600,1298.6,1.25,13.3,7,13.4,0.181,10,0,1.17
,13:01:10,4,3600,1299.6,1.25,13.3,7,13.4,0.181,10,0,1.17
,13:01:11,4,3600,1300.6,1.24,13.3,7,13.5,0.18,10,0,1.16
,13:01:12,4,3600,1301.6,1.23,13.3,7,13.5,0.178,10,0,1.15
,13:01:13,4,3600,1302.6,1.22,13.3,7,13.5,0.184,10,0.1,1.15
,13:01:14,4,3600,1303.6,1.23,13.3,6,13.5,0.191,10,0,1.15
,13:01:15,4,3600,1304.6,1.24,13.3,6,13.5,0.193,10,0,1.16
,13:01:16,4,3600,1305.6,1.25,13.3,7,13.5,0.187,10,0.1,1.17
,13:01:17,4,3600,1306.6,1.26,13.3,7,13.5,0.188,10,0.1,1.18
,13:01:18,4,3600,1307.6,1.26,13.3,7,13.5,0.188,10,0,1.18
,13:01:19,4,3600,1308.6,1.26,13.3,7,13.5,0.182,10,0,1.18
,13:01:20,4,3600,1309.6,1.26,13.3,7,13.5,0.175,10,0,1.17
,13:01:21,4,3600,1310.6,1.25,13.3,7,13.5,0.174,10,0.1,1.17
,13:01:22,4,3600,1311.6,1.25,13.3,7,13.5,0.181,10,0,1.17
,13:01:23,4,3600,1312.6,1.25,13.3,7,13.5,0.187,10,0,1.17
,13:01:24,4,3600,1313.6,1.25,13.3,7,13.5,0.188,10,0,1.17
,13:01:25,4,3600,1314.6,1.25,13.3,7,13.5,0.188,10,0.1,1.17
,13:01:26,4,3600,1315.6,1.25,13.3,7,13.6,0.181,10,0.1,1.17
,13:01:27,4,3600,1316.6,1.25,13.3,7,13.6,0.181,10,0.1,1.17
,13:01:28,4,3600,1317.6,1.25,13.3,7,13.6,0.181,10,0,1.17
,13:01:29,4,3600,1318.6,1.25,13.3,7,13.6,0.175,10,0,1.17
,13:01:30,4,3600,1319.6,1.25,13.3,7,13.6,0.181,10,0,1.17
,13:01:31,4,3600,1320.6,1.25,13.3,7,13.6,0.188,10,0,1.17
,13:01:32,4,3600,1321.6,1.25,13.3,7,13.6,0.188,10,0,1.17
,13:01:33,4,3600,1322.6,1.25,13.3,7,13.6,0.187,10,0.1,1.17
,13:01:34,4,3600,1323.6,1.25,13.3,7,13.6,0.187,10,0,1.17
,13:01:35,4,3600,1324.6,1.25,13.3,7,13.6,0.181,10,0,1.17
,13:01:36,4,3600,1325.6,1.26,13.3,7,13.6,0.175,10,0,1.18
,13:01:37,4,3600,1326.6,1.26,13.3,7,13.6,0.175,10,0,1.18
,13:01:38,4,3600,1327.6,1.26,13.3,7,13.6,0.181,10,0.1,1.17
,13:01:39,4,3600,1328.6,1.25,13.3,7,13.6,0.187,10,0,1.17
,13:01:40,4,3600,1329.6,1.25,13.3,6,13.6,0.194,10,0,1.17
,13:01:41,4,3600,1330.6,1.24,13.3,7,13.6,0.186,10,0,1.16
,13:01:42,4,3600,1331.6,1.25,13.3,7,13.6,0.187,10,0,1.17
,13:01:43,4,3600,1332.6,1.25,13.3,7,13.6,0.187,10,0,1.17
,13:01:44,4,3600,1333.6,1.25,13.3,7,13.6,0.181,10,0,1.17
,13:01:45,4,3600,1334.6,1.25,13.3,7,13.6,0.175,10,0,1.18
,13:01:46,4,3600,1335.6,1.26,13.3,7,13.6,0.181,10,0.1,1.18
,13:01:47,4,3600,1336.6,1.25,13.3,7,13.6,0.188,10,0.1,1.17
,13:01:48,4,3600,1337.6,1.25,13.3,7,13.6,0.188,10,0,1.17
,13:01:49,4,3600,1338.6,1.25,13.3,7,13.6,0.188,10,0,1.17
,13:01:50,4,3600,1339.6,1.25,13.3,7,13.6,0.188,10,0,1.17
,13:01:51,4,3600,1340.6,1.26,13.3,7,13.6,0.181,10,0,1.18
,13:01:52,4,3600,1341.6,1.26,13.3,7,13.6,0.181,10,0,1.18
,13:01:53,4,3600,1342.6,1.26,13.3,7,13.6,0.175,10,0,1.18
,13:01:54,4,3600,1343.6,1.25,13.3,7,13.6,0.175,10,0,1.17
,13:01:55,4,3600,1344.6,1.25,13.3,7,13.6,0.175,10,0,1.17
,13:01:56,4,3600,1345.6,1.25,13.3,7,13.6,0.187,10,0,1.17
,13:01:57,4,3600,1346.6,1.24,13.3,7,13.6,0.186,10,0,1.16
,13:01:58,4,3600,1347.6,1.24,13.3,7,13.6,0.186,10,0,1.16
,13:01:59,4,3600,1348.6,1.25,13.3,7,13.6,0.18,10,0.1,1.17
,13:02:00,4,3600,1349.6,1.25,13.3,7,13.6,0.181,10,0,1.17
,13:02:01,4,3600,1350.6,1.25,13.3,7,13.6,0.181,10,0,1.17
,13:02:02,4,3600,1351.6,1.24,13.3,7,13.6,0.186,10,0,1.16
,13:02:03,4,3600,1352.6,1.24,13.3,7,13.6,0.186,10,0,1.16
,13:02:04,4,3600,1353.6,1.24,13.3,7,13.6,0.186,10,0,1.16
,13:02:05,4,3600,1354.6,1.25,13.3,7,13.6,0.187,10,0.1,1.17
,13:02:06,4,3600,1355.6,1.26,13.3,7,13.6,0.181,10,0.1,1.18
,13:02:07,4,3600,1356.6,1.26,13.3,7,13.6,0.182,10,0,1.18
,13:02:08,4,3600,1357.6,1.26,13.3,7,13.6,0.189,10,0.1,1.18
,13:02:09,4,3600,1358.6,1.26,13.3,7,13.6,0.188,10,0,1.18
,13:02:10,4,3600,1359.6,1.25,13.3,7,13.6,0.188,10,0,1.17
