Data file,,RA0.3_HEF_-8C_002_45MINS.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_-8DEG_45MINS.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,23/03/2016,,,,,,,,,,
Lubricant,,HEF,,,,,,,,,,
Specimens,,Al on PTFE,,,,,,,,,,
Temp,,-8,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 10:15:31 on 23/03/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,11:07:25,4,2700,3114.2,0.99,13.3,9,-6.5,0.111,10,0.2,0.93
,11:07:26,4,2700,3115.2,1,13.3,9,-6.5,0.111,10,0.2,0.93
,11:07:27,4,2700,3116.2,1,13.3,9,-6.5,0.111,10,0.2,0.93
,11:07:28,4,2700,3117.2,1,13.3,9,-6.5,0.111,10,0.2,0.94
,11:07:29,4,2700,3118.2,1,13.3,9,-6.5,0.111,10,0.2,0.93
,11:07:30,4,2700,3119.2,1,13.3,9,-6.5,0.111,10,0.2,0.93
,11:07:31,4,2700,3120.2,1,13.3,9,-6.6,0.108,10,0.2,0.93
,11:07:32,4,2700,3121.2,1,13.3,9,-6.6,0.108,10,0.2,0.93
,11:07:33,4,2700,3122.2,0.99,13.3,9,-6.6,0.105,10,0.2,0.93
,11:07:34,4,2700,3123.2,0.99,13.3,9,-6.6,0.104,10,0.2,0.92
,11:07:35,4,2700,3124.2,0.99,13.3,9,-6.6,0.107,10,0.2,0.92
,11:07:36,4,2700,3125.2,0.99,13.3,9,-6.6,0.11,10,0.2,0.92
,11:07:37,4,2700,3126.2,0.99,13.3,9,-6.6,0.11,10,0.2,0.92
,11:07:38,4,2700,3127.2,0.99,13.3,9,-6.6,0.113,10,0.2,0.92
,11:07:39,4,2700,3128.2,0.99,13.3,9,-6.6,0.11,10,0.2,0.92
,11:07:40,4,2700,3129.2,0.99,13.3,9,-6.6,0.111,10,0.2,0.93
,11:07:41,4,2700,3130.2,1,13.3,9,-6.6,0.111,10,0.2,0.93
,11:07:42,4,2700,3131.2,1,13.3,9,-6.6,0.114,10,0.2,0.93
,11:07:43,4,2700,3132.2,0.99,13.3,9,-6.6,0.114,10,0.2,0.93
,11:07:44,4,2700,3133.2,0.99,13.3,9,-6.6,0.11,10,0.2,0.92
,11:07:45,4,2700,3134.2,0.99,13.3,9,-6.6,0.11,10,0.2,0.93
,11:07:46,4,2700,3135.2,0.99,13.3,9,-6.6,0.11,10,0.2,0.93
,11:07:47,4,2700,3136.2,0.99,13.3,9,-6.6,0.107,10,0.2,0.92
,11:07:48,4,2700,3137.2,0.98,13.3,9,-6.6,0.106,10,0.2,0.92
,11:07:49,4,2700,3138.2,0.98,13.3,9,-6.6,0.104,10,0.2,0.92
,11:07:50,4,2700,3139.2,0.98,13.3,9,-6.6,0.103,10,0.2,0.92
,11:07:51,4,2700,3140.2,0.98,13.3,9,-6.7,0.106,10,0.2,0.91
,11:07:52,4,2700,3141.2,0.97,13.3,9,-6.7,0.109,10,0.2,0.91
,11:07:53,4,2700,3142.2,0.97,13.3,9,-6.7,0.112,10,0.2,0.91
,11:07:54,4,2700,3143.2,0.97,13.3,9,-6.7,0.112,10,0.2,0.91
,11:07:55,4,2700,3144.2,0.97,13.3,9,-6.7,0.112,10,0.2,0.91
,11:07:56,4,2700,3145.2,0.98,13.3,9,-6.7,0.112,10,0.2,0.91
,11:07:57,4,2700,3146.2,0.98,13.3,9,-6.7,0.109,10,0.2,0.92
,11:07:58,4,2700,3147.2,0.99,13.3,9,-6.7,0.11,10,0.2,0.92
,11:07:59,4,2700,3148.2,0.99,13.3,9,-6.7,0.108,10,0.2,0.93
,11:08:00,4,2700,3149.2,0.99,13.3,9,-6.7,0.108,10,0.2,0.93
,11:08:01,4,2700,3150.2,0.99,13.3,9,-6.7,0.107,10,0.2,0.93
,11:08:02,4,2700,3151.2,0.99,13.3,9,-6.7,0.107,10,0.2,0.92
,11:08:03,4,2700,3152.2,0.98,13.3,9,-6.7,0.109,10,0.2,0.92
,11:08:04,4,2700,3153.2,0.98,13.3,9,-6.7,0.109,10,0.2,0.92
,11:08:05,4,2700,3154.2,0.98,13.3,9,-6.7,0.109,10,0.2,0.91
,11:08:06,4,2700,3155.2,0.97,13.3,9,-6.7,0.109,10,0.2,0.91
,11:08:07,4,2700,3156.2,0.98,13.3,9,-6.7,0.109,10,0.2,0.91
,11:08:08,4,2700,3157.2,0.98,13.3,9,-6.7,0.109,10,0.2,0.92
,11:08:09,4,2700,3158.2,0.98,13.3,9,-6.7,0.11,10,0.2,0.92
,11:08:10,4,2700,3159.2,0.99,13.3,9,-6.7,0.11,10,0.2,0.92
,11:08:11,4,2700,3160.2,0.99,13.3,9,-6.7,0.11,10,0.2,0.93
,11:08:12,4,2700,3161.2,0.99,13.3,9,-6.7,0.105,10,0.2,0.93
,11:08:13,4,2700,3162.2,0.99,13.3,9,-6.8,0.104,10,0.2,0.92
,11:08:14,4,2700,3163.2,0.98,13.3,9,-6.8,0.106,10,0.2,0.92
,11:08:15,4,2700,3164.2,0.98,13.3,9,-6.8,0.112,10,0.2,0.91
,11:08:16,4,2700,3165.2,0.97,13.3,9,-6.8,0.109,10,0.2,0.91
,11:08:17,4,2700,3166.2,0.97,13.3,9,-6.8,0.109,10,0.2,0.91
,11:08:18,4,2700,3167.2,0.97,13.3,9,-6.8,0.112,10,0.2,0.91
,11:08:19,4,2700,3168.2,0.97,13.3,9,-6.8,0.112,10,0.2,0.91
,11:08:20,4,2700,3169.2,0.97,13.3,9,-6.8,0.108,10,0.2,0.91
,11:08:21,4,2700,3170.2,0.98,13.3,9,-6.8,0.106,10,0.2,0.91
,11:08:22,4,2700,3171.2,0.98,13.3,9,-6.8,0.103,10,0.2,0.92
,11:08:23,4,2700,3172.2,0.98,13.3,9,-6.8,0.106,10,0.2,0.92
,11:08:24,4,2700,3173.2,0.98,13.3,9,-6.8,0.112,10,0.2,0.92
,11:08:25,4,2700,3174.2,0.98,13.3,9,-6.8,0.112,10,0.2,0.91
,11:08:26,4,2700,3175.2,0.97,13.3,9,-6.8,0.106,10,0.2,0.91
,11:08:27,4,2700,3176.2,0.97,13.3,9,-6.8,0.106,10,0.2,0.91
,11:08:28,4,2700,3177.2,0.97,13.3,9,-6.8,0.106,10,0.2,0.91
,11:08:29,4,2700,3178.2,0.97,13.3,9,-6.8,0.105,10,0.2,0.91
,11:08:30,4,2700,3179.2,0.97,13.3,9,-6.8,0.105,10,0.2,0.91
,11:08:31,4,2700,3180.2,0.96,13.3,9,-6.8,0.107,10,0.2,0.9
,11:08:32,4,2700,3181.2,0.96,13.3,9,-6.8,0.11,10,0.2,0.9
,11:08:33,4,2700,3182.2,0.96,13.3,9,-6.8,0.107,10,0.2,0.9
,11:08:34,4,2700,3183.2,0.96,13.3,9,-6.9,0.111,10,0.2,0.9
,11:08:35,4,2700,3184.2,0.97,13.3,9,-6.9,0.111,10,0.2,0.91
,11:08:36,4,2700,3185.2,0.97,13.3,9,-6.9,0.105,10,0.2,0.91
,11:08:37,4,2700,3186.2,0.97,13.3,9,-6.9,0.105,10,0.2,0.91
,11:08:38,4,2700,3187.2,0.96,13.3,9,-6.9,0.102,10,0.2,0.9
,11:08:39,4,2700,3188.2,0.96,13.3,9,-6.9,0.104,10,0.2,0.9
,11:08:40,4,2700,3189.2,0.96,13.3,9,-6.9,0.107,10,0.2,0.91
,11:08:41,4,2700,3190.2,0.97,13.3,9,-6.9,0.111,10,0.2,0.91
,11:08:42,4,2700,3191.2,0.97,13.3,9,-6.9,0.108,10,0.2,0.91
,11:08:43,4,2700,3192.2,0.97,13.3,9,-6.9,0.108,10,0.2,0.91
,11:08:44,4,2700,3193.2,0.97,13.3,9,-6.9,0.108,10,0.2,0.91
,11:08:45,4,2700,3194.2,0.97,13.3,9,-6.9,0.108,10,0.2,0.91
,11:08:46,4,2700,3195.2,0.97,13.3,9,-6.9,0.105,10,0.2,0.9
,11:08:47,4,2700,3196.2,0.96,13.3,9,-6.9,0.104,10,0.2,0.9
,11:08:48,4,2700,3197.2,0.96,13.3,9,-6.9,0.107,10,0.2,0.9
,11:08:49,4,2700,3198.2,0.96,13.3,9,-6.9,0.11,10,0.2,0.9
,11:08:50,4,2700,3199.2,0.96,13.3,9,-6.9,0.111,10,0.2,0.9
,11:08:51,4,2700,3200.2,0.97,13.3,9,-6.9,0.108,10,0.2,0.91
,11:08:52,4,2700,3201.2,0.97,13.3,9,-6.9,0.109,10,0.2,0.91
,11:08:53,4,2700,3202.2,0.98,13.3,9,-7,0.109,10,0.2,0.91
,11:08:54,4,2700,3203.2,0.98,13.3,9,-7,0.109,10,0.2,0.92
,11:08:55,4,2700,3204.2,0.98,13.3,9,-7,0.104,10,0.2,0.92
,11:08:56,4,2700,3205.2,0.99,13.3,9,-7,0.104,10,0.2,0.92
,11:08:57,4,2700,3206.2,0.99,13.3,9,-7,0.107,10,0.2,0.92
,11:08:58,4,2700,3207.2,0.98,13.3,9,-7,0.109,10,0.2,0.92
,11:08:59,4,2700,3208.2,0.98,13.3,9,-7,0.112,10,0.2,0.91
,11:09:00,4,2700,3209.2,0.97,13.3,9,-7,0.112,10,0.2,0.91
,11:09:01,4,2700,3210.2,0.98,13.3,9,-7,0.112,10,0.2,0.91
,11:09:02,4,2700,3211.2,0.98,13.3,9,-7,0.109,10,0.2,0.92
,11:09:03,4,2700,3212.2,0.98,13.3,9,-7,0.109,10,0.2,0.92
,11:09:04,4,2700,3213.2,0.98,13.3,9,-7,0.106,10,0.2,0.92
,11:09:05,4,2700,3214.2,0.98,13.3,9,-7,0.106,10,0.2,0.91
,11:09:06,4,2700,3215.2,0.98,13.3,9,-7,0.106,10,0.2,0.92
,11:09:07,4,2700,3216.2,0.98,13.3,9,-7,0.109,10,0.2,0.91
,11:09:08,4,2700,3217.2,0.97,13.3,9,-7,0.108,10,0.2,0.91
,11:09:09,4,2700,3218.2,0.97,13.3,9,-7,0.111,10,0.2,0.91
,11:09:10,4,2700,3219.2,0.97,13.3,9,-7,0.108,10,0.2,0.91
,11:09:11,4,2700,3220.2,0.97,13.3,9,-7,0.108,10,0.2,0.91
,11:09:12,4,2700,3221.2,0.97,13.3,9,-7,0.112,10,0.2,0.91
,11:09:13,4,2700,3222.2,0.97,13.3,9,-7,0.112,10,0.2,0.91
,11:09:14,4,2700,3223.2,0.98,13.3,9,-7,0.109,10,0.2,0.91
,11:09:15,4,2700,3224.2,0.98,13.3,9,-7,0.112,10,0.2,0.91
,11:09:16,4,2700,3225.2,0.98,13.3,9,-7,0.112,10,0.2,0.92
,11:09:17,4,2700,3226.2,0.98,13.3,9,-7.1,0.109,10,0.2,0.92
,11:09:18,4,2700,3227.2,0.99,13.3,9,-7.1,0.11,10,0.3,0.93
,11:09:19,4,2700,3228.2,0.99,13.3,9,-7.1,0.11,10,0.2,0.93
,11:09:20,4,2700,3229.2,0.99,13.3,9,-7.1,0.11,10,0.2,0.92
,11:09:21,4,2700,3230.2,0.98,13.3,9,-7.1,0.106,10,0.2,0.92
,11:09:22,4,2700,3231.2,0.97,13.3,9,-7.1,0.103,10,0.2,0.91
,11:09:23,4,2700,3232.2,0.97,13.3,10,-7.1,0.1,10,0.2,0.91
,11:09:24,4,2700,3233.2,0.98,13.3,9,-7.1,0.103,10,0.2,0.92
,11:09:25,4,2700,3234.2,0.98,13.3,9,-7.1,0.109,10,0.2,0.92
,11:09:26,4,2700,3235.2,0.98,13.3,9,-7.1,0.109,10,0.2,0.92
,11:09:27,4,2700,3236.2,0.97,13.3,9,-7.1,0.109,10,0.3,0.91
,11:09:28,4,2700,3237.2,0.97,13.3,9,-7.1,0.108,10,0.2,0.91
,11:09:29,4,2700,3238.2,0.97,13.3,9,-7.1,0.111,10,0.2,0.91
,11:09:30,4,2700,3239.2,0.97,13.3,9,-7.1,0.112,10,0.2,0.91
,11:09:31,4,2700,3240.2,0.98,13.3,9,-7.1,0.109,10,0.2,0.91
,11:09:32,4,2700,3241.2,0.98,13.3,9,-7.1,0.109,10,0.2,0.91
,11:09:33,4,2700,3242.2,0.97,13.3,9,-7.1,0.109,10,0.2,0.91
,11:09:34,4,2700,3243.2,0.97,13.3,9,-7.1,0.108,10,0.2,0.91
,11:09:35,4,2700,3244.2,0.97,13.3,9,-7.1,0.109,10,0.2,0.91
,11:09:36,4,2700,3245.2,0.97,13.3,9,-7.1,0.109,10,0.2,0.91
,11:09:37,4,2700,3246.2,0.97,13.3,9,-7.1,0.106,10,0.2,0.91
,11:09:38,4,2700,3247.2,0.97,13.3,9,-7.1,0.102,10,0.2,0.91
,11:09:39,4,2700,3248.2,0.97,13.3,10,-7.1,0.1,10,0.2,0.91
,11:09:40,4,2700,3249.2,0.97,13.3,9,-7.1,0.102,10,0.2,0.91
,11:09:41,4,2700,3250.2,0.97,13.3,9,-7.1,0.105,10,0.2,0.91
,11:09:42,4,2700,3251.2,0.96,13.3,9,-7.1,0.107,10,0.2,0.9
,11:09:43,4,2700,3252.2,0.96,13.3,9,-7.2,0.11,10,0.2,0.9
,11:09:44,4,2700,3253.2,0.96,13.3,9,-7.2,0.111,10,0.2,0.9
,11:09:45,4,2700,3254.2,0.97,13.3,9,-7.2,0.108,10,0.2,0.91
,11:09:46,4,2700,3255.2,0.97,13.3,9,-7.2,0.108,10,0.3,0.91
,11:09:47,4,2700,3256.2,0.97,13.3,9,-7.2,0.108,10,0.2,0.91
,11:09:48,4,2700,3257.2,0.96,13.3,9,-7.2,0.107,10,0.2,0.9
,11:09:49,4,2700,3258.2,0.96,13.3,9,-7.2,0.11,10,0.3,0.9
,11:09:50,4,2700,3259.2,0.96,13.3,9,-7.2,0.107,10,0.2,0.9
,11:09:51,4,2700,3260.2,0.96,13.3,9,-7.2,0.104,10,0.2,0.9
,11:09:52,4,2700,3261.2,0.96,13.3,9,-7.2,0.104,10,0.2,0.9
,11:09:53,4,2700,3262.2,0.96,13.3,9,-7.2,0.101,10,0.2,0.9
,11:09:54,4,2700,3263.2,0.96,13.3,9,-7.2,0.104,10,0.2,0.9
,11:09:55,4,2700,3264.2,0.96,13.3,9,-7.2,0.101,10,0.2,0.9
,11:09:56,4,2700,3265.2,0.96,13.3,9,-7.2,0.104,10,0.2,0.9
,11:09:57,4,2700,3266.2,0.96,13.3,9,-7.2,0.104,10,0.2,0.9
,11:09:58,4,2700,3267.2,0.96,13.3,9,-7.3,0.107,10,0.2,0.9
,11:09:59,4,2700,3268.2,0.96,13.3,9,-7.3,0.11,10,0.2,0.9
,11:10:00,4,2700,3269.2,0.96,13.3,9,-7.3,0.107,10,0.2,0.9
,11:10:01,4,2700,3270.2,0.95,13.3,9,-7.3,0.106,10,0.2,0.89
,11:10:02,4,2700,3271.2,0.95,13.3,9,-7.3,0.109,10,0.3,0.89
,11:10:03,4,2700,3272.2,0.95,13.3,9,-7.3,0.109,10,0.2,0.89
,11:10:04,4,2700,3273.2,0.96,13.3,9,-7.3,0.11,10,0.2,0.9
,11:10:05,4,2700,3274.2,0.96,13.3,9,-7.3,0.11,10,0.2,0.9
,11:10:06,4,2700,3275.2,0.96,13.3,9,-7.3,0.11,10,0.2,0.9
,11:10:07,4,2700,3276.2,0.96,13.3,9,-7.3,0.107,10,0.2,0.9
,11:10:08,4,2700,3277.2,0.96,13.3,9,-7.3,0.107,10,0.2,0.9
,11:10:09,4,2700,3278.2,0.96,13.3,9,-7.3,0.11,10,0.2,0.9
,11:10:10,4,2700,3279.2,0.96,13.3,9,-7.3,0.107,10,0.2,0.9
,11:10:11,4,2700,3280.2,0.96,13.3,9,-7.3,0.104,10,0.2,0.9
,11:10:12,4,2700,3281.2,0.96,13.3,9,-7.3,0.104,10,0.2,0.9
,11:10:13,4,2700,3282.2,0.96,13.3,9,-7.3,0.104,10,0.2,0.9
,11:10:14,4,2700,3283.2,0.96,13.3,9,-7.3,0.101,10,0.2,0.9
,11:10:15,4,2700,3284.2,0.95,13.3,9,-7.3,0.101,10,0.2,0.89
,11:10:16,4,2700,3285.2,0.95,13.3,9,-7.3,0.103,10,0.2,0.89
,11:10:17,4,2700,3286.2,0.95,13.3,9,-7.3,0.103,10,0.3,0.89
,11:10:18,4,2700,3287.2,0.95,13.3,9,-7.3,0.109,10,0.2,0.89
,11:10:19,4,2700,3288.2,0.95,13.3,9,-7.3,0.109,10,0.2,0.89
,11:10:20,4,2700,3289.2,0.96,13.3,9,-7.3,0.11,10,0.2,0.9
,11:10:21,4,2700,3290.2,0.96,13.3,9,-7.3,0.11,10,0.2,0.9
,11:10:22,4,2700,3291.2,0.96,13.3,9,-7.3,0.111,10,0.2,0.9
,11:10:23,4,2700,3292.2,0.97,13.3,9,-7.3,0.111,10,0.2,0.91
,11:10:24,4,2700,3293.2,0.97,13.3,9,-7.3,0.105,10,0.3,0.91
,11:10:25,4,2700,3294.2,0.97,13.3,9,-7.2,0.105,10,0.3,0.91
,11:10:26,4,2700,3295.2,0.97,13.3,9,-7.2,0.106,10,0.2,0.91
,11:10:27,4,2700,3296.2,0.97,13.3,9,-7.2,0.108,10,0.2,0.91
,11:10:28,4,2700,3297.2,0.97,13.3,9,-7.2,0.108,10,0.2,0.91
,11:10:29,4,2700,3298.2,0.96,13.3,9,-7.1,0.107,10,0.2,0.9
,11:10:30,4,2700,3299.2,0.96,13.3,9,-7.1,0.107,10,0.2,0.9
,11:10:31,4,2700,3300.2,0.96,13.3,9,-7.1,0.104,10,0.3,0.9
,11:10:32,4,2700,3301.2,0.96,13.3,9,-7.1,0.104,10,0.3,0.9
,11:10:33,4,2700,3302.2,0.96,13.3,9,-7.1,0.104,10,0.2,0.9
,11:10:34,4,2700,3303.2,0.95,13.3,9,-7.2,0.103,10,0.2,0.89
,11:10:35,4,2700,3304.2,0.95,13.3,9,-7.2,0.106,10,0.2,0.89
,11:10:36,4,2700,3305.2,0.95,13.3,9,-7.2,0.105,10,0.2,0.89
,11:10:37,4,2700,3306.2,0.94,13.3,9,-7.2,0.108,10,0.2,0.88
,11:10:38,4,2700,3307.2,0.95,13.3,9,-7.2,0.109,10,0.2,0.89
,11:10:39,4,2700,3308.2,0.95,13.3,9,-7.2,0.109,10,0.2,0.89
,11:10:40,4,2700,3309.2,0.96,13.3,9,-7.3,0.107,10,0.2,0.9
,11:10:41,4,2700,3310.2,0.96,13.3,9,-7.3,0.104,10,0.2,0.9
,11:10:42,4,2700,3311.2,0.96,13.3,9,-7.3,0.104,10,0.2,0.9
,11:10:43,4,2700,3312.2,0.96,13.3,9,-7.3,0.107,10,0.2,0.9
,11:10:44,4,2700,3313.2,0.96,13.3,9,-7.3,0.107,10,0.2,0.9
,11:10:45,4,2700,3314.2,0.96,13.3,9,-7.4,0.107,10,0.2,0.9
,11:10:46,4,2700,3315.2,0.96,13.3,9,-7.4,0.107,10,0.3,0.9
,11:10:47,4,2700,3316.2,0.96,13.3,9,-7.4,0.107,10,0.2,0.9
,11:10:48,4,2700,3317.2,0.96,13.3,9,-7.4,0.107,10,0.2,0.9
,11:10:49,4,2700,3318.2,0.96,13.3,9,-7.4,0.104,10,0.2,0.9
,11:10:50,4,2700,3319.2,0.95,13.3,9,-7.4,0.101,10,0.2,0.89
,11:10:51,4,2700,3320.2,0.95,13.3,9,-7.4,0.103,10,0.2,0.89
,11:10:52,4,2700,3321.2,0.96,13.3,9,-7.4,0.107,10,0.2,0.9
,11:10:53,4,2700,3322.2,0.96,13.3,9,-7.5,0.107,10,0.2,0.9
,11:10:54,4,2700,3323.2,0.95,13.3,9,-7.5,0.109,10,0.2,0.89
,11:10:55,4,2700,3324.2,0.96,13.3,9,-7.5,0.11,10,0.2,0.9
,11:10:56,4,2700,3325.2,0.96,13.3,9,-7.5,0.107,10,0.3,0.9
,11:10:57,4,2700,3326.2,0.96,13.3,9,-7.5,0.104,10,0.2,0.9
,11:10:58,4,2700,3327.2,0.95,13.3,9,-7.4,0.101,10,0.2,0.89
,11:10:59,4,2700,3328.2,0.95,13.3,9,-7.4,0.103,10,0.2,0.89
,11:11:00,4,2700,3329.2,0.94,13.3,9,-7.4,0.108,10,0.2,0.88
,11:11:01,4,2700,3330.2,0.94,13.3,9,-7.4,0.107,10,0.2,0.88
,11:11:02,4,2700,3331.2,0.94,13.3,9,-7.4,0.104,10,0.2,0.88
,11:11:03,4,2700,3332.2,0.94,13.3,9,-7.4,0.105,10,0.2,0.88
,11:11:04,4,2700,3333.2,0.95,13.3,9,-7.4,0.105,10,0.2,0.88
,11:11:05,4,2700,3334.2,0.95,13.3,9,-7.4,0.105,10,0.2,0.89
,11:11:06,4,2700,3335.2,0.95,13.3,9,-7.4,0.1,10,0.2,0.89
,11:11:07,4,2700,3336.2,0.95,13.3,9,-7.4,0.1,10,0.2,0.89
,11:11:08,4,2700,3337.2,0.95,13.3,9,-7.5,0.103,10,0.2,0.89
,11:11:09,4,2700,3338.2,0.95,13.3,9,-7.5,0.106,10,0.2,0.89
,11:11:10,4,2700,3339.2,0.95,13.3,9,-7.5,0.106,10,0.2,0.89
,11:11:11,4,2700,3340.2,0.95,13.3,9,-7.5,0.106,10,0.2,0.89
,11:11:12,4,2700,3341.2,0.94,13.3,9,-7.5,0.105,10,0.3,0.88
,11:11:13,4,2700,3342.2,0.94,13.3,9,-7.5,0.105,10,0.2,0.88
,11:11:14,4,2700,3343.2,0.94,13.3,9,-7.5,0.101,10,0.2,0.88
,11:11:15,4,2700,3344.2,0.94,13.3,9,-7.5,0.101,10,0.2,0.88
,11:11:16,4,2700,3345.2,0.94,13.3,9,-7.5,0.101,10,0.2,0.88
,11:11:17,4,2700,3346.2,0.94,13.3,9,-7.6,0.108,10,0.2,0.88
,11:11:18,4,2700,3347.2,0.94,13.3,9,-7.6,0.108,10,0.2,0.88
,11:11:19,4,2700,3348.2,0.94,13.3,8,-7.6,0.112,10,0.2,0.88
,11:11:20,4,2700,3349.2,0.95,13.3,9,-7.6,0.106,10,0.3,0.89
,11:11:21,4,2700,3350.2,0.95,13.3,9,-7.6,0.103,10,0.2,0.89
,11:11:22,4,2700,3351.2,0.96,13.3,9,-7.6,0.101,10,0.2,0.9
,11:11:23,4,2700,3352.2,0.96,13.3,9,-7.6,0.104,10,0.2,0.9
,11:11:24,4,2700,3353.2,0.96,13.3,9,-7.6,0.107,10,0.3,0.9
,11:11:25,4,2700,3354.2,0.95,13.3,9,-7.6,0.109,10,0.2,0.89
,11:11:26,4,2700,3355.2,0.95,13.3,9,-7.6,0.106,10,0.2,0.89
,11:11:27,4,2700,3356.2,0.95,13.3,9,-7.6,0.105,10,0.2,0.89
,11:11:28,4,2700,3357.2,0.95,13.3,9,-7.6,0.109,10,0.2,0.89
,11:11:29,4,2700,3358.2,0.95,13.3,9,-7.6,0.109,10,0.2,0.89
,11:11:30,4,2700,3359.2,0.95,13.3,9,-7.6,0.106,10,0.2,0.89
,11:11:31,4,2700,3360.2,0.96,13.3,9,-7.6,0.104,10,0.2,0.9
,11:11:32,4,2700,3361.2,0.97,13.3,9,-7.6,0.105,10,0.2,0.91
,11:11:33,4,2700,3362.2,0.98,13.3,9,-7.7,0.109,10,0.2,0.91
,11:11:34,4,2700,3363.2,0.98,13.3,9,-7.7,0.109,10,0.2,0.92
,11:11:35,4,2700,3364.2,0.98,13.3,9,-7.7,0.109,10,0.2,0.92
,11:11:36,4,2700,3365.2,0.98,13.3,9,-7.7,0.109,10,0.2,0.92
,11:11:37,4,2700,3366.2,0.98,13.3,9,-7.7,0.109,10,0.2,0.92
,11:11:38,4,2700,3367.2,0.98,13.3,9,-7.7,0.109,10,0.2,0.92
,11:11:39,4,2700,3368.2,0.98,13.3,9,-7.7,0.109,10,0.3,0.92
,11:11:40,4,2700,3369.2,0.98,13.3,9,-7.7,0.106,10,0.2,0.91
,11:11:41,4,2700,3370.2,0.97,13.3,9,-7.7,0.103,10,0.2,0.91
,11:11:42,4,2700,3371.2,0.97,13.3,10,-7.7,0.1,10,0.2,0.91
,11:11:43,4,2700,3372.2,0.97,13.3,10,-7.7,0.1,10,0.3,0.91
,11:11:44,4,2700,3373.2,0.97,13.3,9,-7.7,0.102,10,0.2,0.9
,11:11:45,4,2700,3374.2,0.96,13.3,9,-7.7,0.104,10,0.2,0.89
,11:11:46,4,2700,3375.2,0.95,13.3,9,-7.6,0.106,10,0.2,0.89
,11:11:47,4,2700,3376.2,0.95,13.3,9,-7.6,0.109,10,0.3,0.89
,11:11:48,4,2700,3377.2,0.95,13.3,9,-7.6,0.109,10,0.2,0.89
,11:11:49,4,2700,3378.2,0.95,13.3,9,-7.6,0.106,10,0.2,0.89
,11:11:50,4,2700,3379.2,0.95,13.3,9,-7.6,0.106,10,0.2,0.89
,11:11:51,4,2700,3380.2,0.95,13.3,9,-7.6,0.105,10,0.2,0.89
,11:11:52,4,2700,3381.2,0.94,13.3,9,-7.6,0.102,10,0.2,0.88
,11:11:53,4,2700,3382.2,0.94,13.3,9,-7.6,0.102,10,0.2,0.88
,11:11:54,4,2700,3383.2,0.94,13.3,9,-7.6,0.108,10,0.2,0.88
,11:11:55,4,2700,3384.2,0.94,13.3,9,-7.6,0.108,10,0.2,0.88
,11:11:56,4,2700,3385.2,0.95,13.3,8,-7.6,0.112,10,0.2,0.89
,11:11:57,4,2700,3386.2,0.96,13.3,9,-7.6,0.11,10,0.2,0.9
,11:11:58,4,2700,3387.2,0.96,13.3,9,-7.6,0.107,10,0.3,0.9
,11:11:59,4,2700,3388.2,0.96,13.3,9,-7.6,0.107,10,0.3,0.9
,11:12:00,4,2700,3389.2,0.97,13.3,9,-7.6,0.105,10,0.2,0.91
,11:12:01,4,2700,3390.2,0.97,13.3,9,-7.5,0.102,10,0.3,0.91
,11:12:02,4,2700,3391.2,0.97,13.3,9,-7.5,0.102,10,0.3,0.91
,11:12:03,4,2700,3392.2,0.97,13.3,9,-7.5,0.105,10,0.3,0.9
,11:12:04,4,2700,3393.2,0.96,13.3,9,-7.5,0.107,10,0.2,0.9
,11:12:05,4,2700,3394.2,0.95,13.3,9,-7.5,0.105,10,0.2,0.89
,11:12:06,4,2700,3395.2,0.94,13.3,9,-7.5,0.105,10,0.3,0.88
,11:12:07,4,2700,3396.2,0.94,13.3,9,-7.5,0.105,10,0.2,0.88
,11:12:08,4,2700,3397.2,0.94,13.3,9,-7.5,0.099,10,0.3,0.88
,11:12:09,4,2700,3398.2,0.94,13.3,9,-7.5,0.102,10,0.2,0.88
,11:12:10,4,2700,3399.2,0.94,13.3,9,-7.5,0.105,10,0.2,0.88
,11:12:11,4,2700,3400.2,0.94,13.3,9,-7.6,0.107,10,0.3,0.88
,11:12:12,4,2700,3401.2,0.94,13.3,9,-7.6,0.104,10,0.2,0.88
,11:12:13,4,2700,3402.2,0.94,13.3,9,-7.6,0.105,10,0.3,0.88
,11:12:14,4,2700,3403.2,0.94,13.3,9,-7.5,0.104,10,0.2,0.88
,11:12:15,4,2700,3404.2,0.93,13.3,9,-7.5,0.104,10,0.3,0.87
,11:12:16,4,2700,3405.2,0.93,13.3,9,-7.5,0.101,10,0.3,0.87
,11:12:17,4,2700,3406.2,0.93,13.3,9,-7.5,0.101,10,0.2,0.87
,11:12:18,4,2700,3407.2,0.93,13.3,9,-7.5,0.103,10,0.2,0.87
,11:12:19,4,2700,3408.2,0.92,13.3,9,-7.5,0.103,10,0.3,0.86
,11:12:20,4,2700,3409.2,0.92,13.3,9,-7.6,0.106,10,0.2,0.86
