Data file,,RA0.3_PAO_-8C_001_1HOUR.TSV,,,,,,,,,,
,13:42:56,4,3600,2286.6,1.49,13.3,9,-8.4,0.162,10,0.2,1.35
,13:42:57,4,3600,2287.6,1.49,13.3,9,-8.4,0.157,10,0.2,1.35
,13:42:58,4,3600,2288.6,1.49,13.3,9,-8.4,0.157,10,0.2,1.34
,13:42:59,4,3600,2289.6,1.48,13.3,9,-8.4,0.165,10,0.2,1.34
,13:43:00,4,3600,2290.6,1.48,13.3,9,-8.4,0.165,10,0.2,1.33
,13:43:01,4,3600,2291.6,1.48,13.3,9,-8.4,0.165,10,0.2,1.34
,13:43:02,4,3600,2292.6,1.48,13.3,9,-8.4,0.165,10,0.2,1.34
,13:43:03,4,3600,2293.6,1.48,13.3,9,-8.4,0.165,10,0.2,1.34
,13:43:04,4,3600,2294.6,1.48,13.3,9,-8.4,0.165,10,0.2,1.34
,13:43:05,4,3600,2295.6,1.48,13.3,9,-8.4,0.165,10,0.2,1.34
,13:43:06,4,3600,2296.6,1.48,13.3,9,-8.4,0.165,10,0.2,1.34
,13:43:07,4,3600,2297.6,1.49,13.3,9,-8.4,0.17,10,0.2,1.34
,13:43:08,4,3600,2298.6,1.48,13.3,9,-8.4,0.17,10,0.2,1.34
,13:43:09,4,3600,2299.6,1.49,13.3,9,-8.4,0.166,10,0.2,1.34
,13:43:10,4,3600,2300.6,1.49,13.3,9,-8.4,0.161,10,0.2,1.34
,13:43:11,4,3600,2301.6,1.49,13.3,9,-8.3,0.161,10,0.2,1.34
,13:43:12,4,3600,2302.6,1.49,13.3,9,-8.3,0.161,10,0.2,1.34
,13:43:13,4,3600,2303.6,1.48,13.3,9,-8.3,0.156,10,0.2,1.34
,13:43:14,4,3600,2304.6,1.48,13.3,9,-8.3,0.161,10,0.2,1.34
,13:43:15,4,3600,2305.6,1.48,13.3,9,-8.3,0.161,10,0.2,1.34
,13:43:16,4,3600,2306.6,1.48,13.3,9,-8.3,0.165,10,0.2,1.34
,13:43:17,4,3600,2307.6,1.48,13.3,9,-8.3,0.165,10,0.2,1.33
,13:43:18,4,3600,2308.6,1.48,13.3,9,-8.3,0.164,10,0.2,1.33
,13:43:19,4,3600,2309.6,1.48,13.3,9,-8.3,0.16,10,0.2,1.33
,13:43:20,4,3600,2310.6,1.48,13.3,9,-8.3,0.165,10,0.2,1.33
,13:43:21,4,3600,2311.6,1.48,13.3,9,-8.3,0.165,10,0.2,1.34
,13:43:22,4,3600,2312.6,1.48,13.3,9,-8.3,0.17,10,0.2,1.34
,13:43:23,4,3600,2313.6,1.48,13.3,9,-8.3,0.165,10,0.2,1.33
,13:43:24,4,3600,2314.6,1.48,13.3,9,-8.3,0.16,10,0.2,1.34
,13:43:25,4,3600,2315.6,1.48,13.3,9,-8.3,0.16,10,0.2,1.33
,13:43:26,4,3600,2316.6,1.48,13.3,9,-8.3,0.16,10,0.2,1.34
,13:43:27,4,3600,2317.6,1.48,13.3,9,-8.3,0.165,10,0.2,1.33
,13:43:28,4,3600,2318.6,1.48,13.3,9,-8.3,0.17,10,0.2,1.33
,13:43:29,4,3600,2319.6,1.48,13.3,9,-8.3,0.17,10,0.2,1.33
,13:43:30,4,3600,2320.6,1.48,13.3,9,-8.3,0.17,10,0.2,1.34
,13:43:31,4,3600,2321.6,1.48,13.3,9,-8.3,0.165,10,0.2,1.34
,13:43:32,4,3600,2322.6,1.48,13.3,9,-8.3,0.165,10,0.2,1.34
,13:43:33,4,3600,2323.6,1.48,13.3,9,-8.3,0.165,10,0.2,1.34
,13:43:34,4,3600,2324.6,1.48,13.3,9,-8.3,0.16,10,0.2,1.34
,13:43:35,4,3600,2325.6,1.48,13.3,9,-8.3,0.16,10,0.2,1.33
,13:43:36,4,3600,2326.6,1.48,13.3,9,-8.3,0.16,10,0.2,1.33
,13:43:37,4,3600,2327.6,1.47,13.3,9,-8.3,0.164,10,0.2,1.33
,13:43:38,4,3600,2328.6,1.48,13.3,9,-8.3,0.164,10,0.2,1.33
,13:43:39,4,3600,2329.6,1.48,13.3,9,-8.3,0.164,10,0.2,1.33
,13:43:40,4,3600,2330.6,1.47,13.3,9,-8.3,0.164,10,0.2,1.33
,13:43:41,4,3600,2331.6,1.47,13.3,9,-8.3,0.164,10,0.2,1.33
,13:43:42,4,3600,2332.6,1.47,13.3,9,-8.3,0.164,10,0.2,1.33
,13:43:43,4,3600,2333.6,1.47,13.3,9,-8.3,0.164,10,0.2,1.33
,13:43:44,4,3600,2334.6,1.47,13.3,9,-8.3,0.169,10,0.2,1.33
,13:43:45,4,3600,2335.6,1.47,13.3,9,-8.3,0.169,10,0.2,1.33
,13:43:46,4,3600,2336.6,1.48,13.3,9,-8.3,0.164,10,0.2,1.33
,13:43:47,4,3600,2337.6,1.48,13.3,9,-8.3,0.165,10,0.2,1.34
,13:43:48,4,3600,2338.6,1.48,13.3,9,-8.3,0.165,10,0.2,1.34
,13:43:49,4,3600,2339.6,1.48,13.3,9,-8.3,0.165,10,0.2,1.34
,13:43:50,4,3600,2340.6,1.48,13.3,9,-8.3,0.161,10,0.2,1.34
,13:43:51,4,3600,2341.6,1.48,13.3,9,-8.3,0.161,10,0.2,1.34
,13:43:52,4,3600,2342.6,1.48,13.3,9,-8.3,0.16,10,0.2,1.33
,13:43:53,4,3600,2343.6,1.48,13.3,9,-8.3,0.17,10,0.2,1.33
,13:43:54,4,3600,2344.6,1.48,13.3,9,-8.3,0.169,10,0.2,1.33
,13:43:55,4,3600,2345.6,1.48,13.3,9,-8.3,0.17,10,0.2,1.33
,13:43:56,4,3600,2346.6,1.48,13.3,9,-8.3,0.165,10,0.2,1.34
,13:43:57,4,3600,2347.6,1.48,13.3,9,-8.3,0.16,10,0.2,1.34
,13:43:58,4,3600,2348.6,1.48,13.3,9,-8.3,0.156,10,0.2,1.34
,13:43:59,4,3600,2349.6,1.48,13.3,9,-8.3,0.161,10,0.2,1.34
,13:44:00,4,3600,2350.6,1.48,13.3,9,-8.3,0.165,10,0.2,1.34
,13:44:01,4,3600,2351.6,1.48,13.3,9,-8.3,0.165,10,0.2,1.34
,13:44:02,4,3600,2352.6,1.48,13.3,9,-8.3,0.165,10,0.2,1.34
,13:44:03,4,3600,2353.6,1.48,13.3,9,-8.3,0.16,10,0.2,1.34
,13:44:04,4,3600,2354.6,1.48,13.3,9,-8.3,0.165,10,0.2,1.34
,13:44:05,4,3600,2355.6,1.48,13.3,9,-8.3,0.156,10,0.2,1.34
,13:44:06,4,3600,2356.6,1.48,13.3,9,-8.3,0.156,10,0.2,1.34
,13:44:07,4,3600,2357.6,1.48,13.3,9,-8.3,0.16,10,0.2,1.33
,13:44:08,4,3600,2358.6,1.47,13.3,9,-8.3,0.159,10,0.2,1.33
,13:44:09,4,3600,2359.6,1.46,13.3,9,-8.3,0.163,10,0.2,1.32
,13:44:10,4,3600,2360.6,1.46,13.3,9,-8.3,0.163,10,0.2,1.32
,13:44:11,4,3600,2361.6,1.47,13.3,9,-8.3,0.163,10,0.2,1.32
,13:44:12,4,3600,2362.6,1.47,13.3,9,-8.3,0.168,10,0.2,1.32
,13:44:13,4,3600,2363.6,1.47,13.3,9,-8.3,0.163,10,0.2,1.32
,13:44:14,4,3600,2364.6,1.46,13.3,9,-8.3,0.163,10,0.2,1.32
,13:44:15,4,3600,2365.6,1.46,13.3,9,-8.3,0.159,10,0.2,1.32
,13:44:16,4,3600,2366.6,1.47,13.3,9,-8.3,0.163,10,0.2,1.32
,13:44:17,4,3600,2367.6,1.47,13.3,9,-8.3,0.168,10,0.2,1.32
,13:44:18,4,3600,2368.6,1.46,13.3,9,-8.3,0.163,10,0.2,1.32
,13:44:19,4,3600,2369.6,1.47,13.3,9,-8.3,0.163,10,0.2,1.32
,13:44:20,4,3600,2370.6,1.47,13.3,9,-8.3,0.163,10,0.2,1.33
,13:44:21,4,3600,2371.6,1.47,13.3,9,-8.3,0.164,10,0.2,1.33
,13:44:22,4,3600,2372.6,1.47,13.3,9,-8.3,0.164,10,0.2,1.33
,13:44:23,4,3600,2373.6,1.47,13.3,9,-8.3,0.155,10,0.2,1.33
,13:44:24,4,3600,2374.6,1.47,13.3,10,-8.3,0.151,10,0.2,1.33
,13:44:25,4,3600,2375.6,1.47,13.3,9,-8.3,0.155,10,0.2,1.32
,13:44:26,4,3600,2376.6,1.46,13.3,9,-8.3,0.163,10,0.2,1.32
,13:44:27,4,3600,2377.6,1.46,13.3,9,-8.2,0.168,10,0.2,1.32
,13:44:28,4,3600,2378.6,1.46,13.3,9,-8.2,0.167,10,0.2,1.32
,13:44:29,4,3600,2379.6,1.46,13.3,9,-8.2,0.168,10,0.2,1.32
,13:44:30,4,3600,2380.6,1.46,13.3,9,-8.2,0.163,10,0.2,1.32
,13:44:31,4,3600,2381.6,1.46,13.3,9,-8.2,0.163,10,0.2,1.32
,13:44:32,4,3600,2382.6,1.46,13.3,9,-8.2,0.163,10,0.2,1.32
,13:44:33,4,3600,2383.6,1.46,13.3,9,-8.2,0.163,10,0.2,1.32
,13:44:34,4,3600,2384.6,1.46,13.3,9,-8.2,0.163,10,0.2,1.32
,13:44:35,4,3600,2385.6,1.46,13.3,9,-8.2,0.163,10,0.2,1.32
,13:44:36,4,3600,2386.6,1.46,13.3,9,-8.2,0.162,10,0.2,1.31
,13:44:37,4,3600,2387.6,1.46,13.3,9,-8.2,0.162,10,0.2,1.31
,13:44:38,4,3600,2388.6,1.45,13.3,9,-8.2,0.157,10,0.2,1.31
,13:44:39,4,3600,2389.6,1.45,13.3,9,-8.2,0.157,10,0.2,1.31
,13:44:40,4,3600,2390.6,1.46,13.3,9,-8.2,0.158,10,0.2,1.31
,13:44:41,4,3600,2391.6,1.46,13.3,9,-8.2,0.158,10,0.2,1.32
,13:44:42,4,3600,2392.6,1.46,13.3,9,-8.2,0.162,10,0.2,1.31
,13:44:43,4,3600,2393.6,1.46,13.3,9,-8.2,0.162,10,0.2,1.31
,13:44:44,4,3600,2394.6,1.45,13.3,9,-8.2,0.162,10,0.2,1.31
,13:44:45,4,3600,2395.6,1.45,13.3,9,-8.2,0.162,10,0.2,1.31
,13:44:46,4,3600,2396.6,1.45,13.3,9,-8.2,0.167,10,0.2,1.31
,13:44:47,4,3600,2397.6,1.45,13.3,9,-8.2,0.167,10,0.2,1.31
,13:44:48,4,3600,2398.6,1.46,13.3,9,-8.2,0.158,10,0.2,1.31
,13:44:49,4,3600,2399.6,1.46,13.3,9,-8.2,0.158,10,0.2,1.32
,13:44:50,4,3600,2400.6,1.46,13.3,9,-8.2,0.163,10,0.2,1.32
,13:44:51,4,3600,2401.6,1.46,13.3,9,-8.2,0.168,10,0.2,1.32
,13:44:52,4,3600,2402.6,1.46,13.3,9,-8.2,0.162,10,0.2,1.32
,13:44:53,4,3600,2403.6,1.46,13.3,9,-8.2,0.162,10,0.2,1.31
,13:44:54,4,3600,2404.6,1.45,13.3,9,-8.2,0.162,10,0.2,1.31
,13:44:55,4,3600,2405.6,1.45,13.3,9,-8.2,0.157,10,0.2,1.31
,13:44:56,4,3600,2406.6,1.45,13.3,9,-8.2,0.157,10,0.2,1.31
,13:44:57,4,3600,2407.6,1.45,13.3,9,-8.2,0.166,10,0.2,1.31
,13:44:58,4,3600,2408.6,1.45,13.3,9,-8.2,0.166,10,0.2,1.31
,13:44:59,4,3600,2409.6,1.45,13.3,9,-8.1,0.167,10,0.2,1.31
,13:45:00,4,3600,2410.6,1.46,13.3,9,-8.1,0.162,10,0.2,1.31
,13:45:01,4,3600,2411.6,1.46,13.3,9,-8.1,0.158,10,0.2,1.32
,13:45:02,4,3600,2412.6,1.46,13.3,9,-8.1,0.158,10,0.2,1.32
,13:45:03,4,3600,2413.6,1.46,13.3,9,-8.1,0.158,10,0.2,1.32
,13:45:04,4,3600,2414.6,1.45,13.3,9,-8.1,0.162,10,0.2,1.31
,13:45:05,4,3600,2415.6,1.45,13.3,9,-8.1,0.161,10,0.2,1.31
,13:45:06,4,3600,2416.6,1.45,13.3,9,-8.1,0.161,10,0.2,1.31
,13:45:07,4,3600,2417.6,1.45,13.3,9,-8.1,0.157,10,0.2,1.31
,13:45:08,4,3600,2418.6,1.45,13.3,9,-8.1,0.157,10,0.2,1.31
,13:45:09,4,3600,2419.6,1.45,13.3,9,-8.1,0.157,10,0.2,1.31
,13:45:10,4,3600,2420.6,1.45,13.3,9,-8.1,0.161,10,0.2,1.31
,13:45:11,4,3600,2421.6,1.44,13.3,9,-8.1,0.161,10,0.2,1.3
,13:45:12,4,3600,2422.6,1.44,13.3,9,-8.1,0.156,10,0.2,1.3
,13:45:13,4,3600,2423.6,1.44,13.3,9,-8.1,0.156,10,0.2,1.3
,13:45:14,4,3600,2424.6,1.44,13.3,9,-8.1,0.161,10,0.2,1.3
,13:45:15,4,3600,2425.6,1.44,13.3,9,-8.1,0.165,10,0.2,1.3
,13:45:16,4,3600,2426.6,1.44,13.3,9,-8.1,0.161,10,0.2,1.3
,13:45:17,4,3600,2427.6,1.44,13.3,9,-8.1,0.156,10,0.2,1.3
,13:45:18,4,3600,2428.6,1.45,13.3,9,-8.1,0.157,10,0.2,1.3
,13:45:19,4,3600,2429.6,1.45,13.3,9,-8.1,0.161,10,0.2,1.3
,13:45:20,4,3600,2430.6,1.44,13.3,9,-8,0.166,10,0.2,1.3
,13:45:21,4,3600,2431.6,1.44,13.3,9,-8,0.165,10,0.2,1.3
,13:45:22,4,3600,2432.6,1.44,13.3,9,-8,0.161,10,0.2,1.3
,13:45:23,4,3600,2433.6,1.45,13.3,9,-8,0.157,10,0.2,1.31
,13:45:24,4,3600,2434.6,1.45,13.3,9,-8,0.161,10,0.2,1.31
,13:45:25,4,3600,2435.6,1.45,13.3,9,-8,0.161,10,0.2,1.3
,13:45:26,4,3600,2436.6,1.44,13.3,9,-8,0.166,10,0.2,1.3
,13:45:27,4,3600,2437.6,1.44,13.3,9,-8,0.166,10,0.2,1.3
,13:45:28,4,3600,2438.6,1.45,13.3,9,-8,0.157,10,0.2,1.3
,13:45:29,4,3600,2439.6,1.45,13.3,9,-8,0.157,10,0.2,1.31
,13:45:30,4,3600,2440.6,1.45,13.3,9,-8,0.157,10,0.2,1.31
,13:45:31,4,3600,2441.6,1.45,13.3,9,-8,0.161,10,0.2,1.3
,13:45:32,4,3600,2442.6,1.45,13.3,9,-8,0.161,10,0.2,1.3
,13:45:33,4,3600,2443.6,1.44,13.3,9,-8,0.166,10,0.2,1.3
,13:45:34,4,3600,2444.6,1.44,13.3,9,-8,0.156,10,0.2,1.3
,13:45:35,4,3600,2445.6,1.44,13.3,9,-8,0.156,10,0.2,1.3
,13:45:36,4,3600,2446.6,1.44,13.3,9,-8,0.156,10,0.2,1.3
,13:45:37,4,3600,2447.6,1.44,13.3,9,-8,0.156,10,0.2,1.3
,13:45:38,4,3600,2448.6,1.44,13.3,9,-7.9,0.161,10,0.2,1.3
,13:45:39,4,3600,2449.6,1.44,13.3,9,-7.9,0.156,10,0.2,1.3
,13:45:40,4,3600,2450.6,1.44,13.3,9,-7.9,0.155,10,0.2,1.29
,13:45:41,4,3600,2451.6,1.44,13.3,9,-7.9,0.155,10,0.2,1.29
,13:45:42,4,3600,2452.6,1.43,13.3,9,-7.9,0.16,10,0.2,1.29
,13:45:43,4,3600,2453.6,1.43,13.3,9,-7.9,0.16,10,0.2,1.29
,13:45:44,4,3600,2454.6,1.43,13.3,9,-7.9,0.159,10,0.2,1.29
,13:45:45,4,3600,2455.6,1.43,13.3,9,-7.9,0.159,10,0.2,1.29
,13:45:46,4,3600,2456.6,1.43,13.3,9,-7.9,0.159,10,0.2,1.29
,13:45:47,4,3600,2457.6,1.43,13.3,9,-7.9,0.16,10,0.2,1.29
,13:45:48,4,3600,2458.6,1.43,13.3,9,-7.9,0.16,10,0.2,1.29
,13:45:49,4,3600,2459.6,1.44,13.3,9,-7.9,0.16,10,0.2,1.3
,13:45:50,4,3600,2460.6,1.44,13.3,9,-7.9,0.16,10,0.2,1.3
,13:45:51,4,3600,2461.6,1.44,13.3,9,-7.9,0.16,10,0.2,1.3
,13:45:52,4,3600,2462.6,1.44,13.3,9,-7.9,0.16,10,0.2,1.29
,13:45:53,4,3600,2463.6,1.44,13.3,9,-7.9,0.16,10,0.2,1.29
,13:45:54,4,3600,2464.6,1.44,13.3,9,-7.8,0.156,10,0.2,1.3
,13:45:55,4,3600,2465.6,1.44,13.3,9,-7.8,0.155,10,0.2,1.29
,13:45:56,4,3600,2466.6,1.43,13.3,9,-7.8,0.16,10,0.2,1.29
,13:45:57,4,3600,2467.6,1.43,13.3,9,-7.8,0.164,10,0.2,1.29
,13:45:58,4,3600,2468.6,1.42,13.3,9,-7.8,0.163,10,0.2,1.28
,13:45:59,4,3600,2469.6,1.42,13.3,9,-7.8,0.159,10,0.2,1.28
,13:46:00,4,3600,2470.6,1.43,13.3,9,-7.8,0.155,10,0.2,1.29
,13:46:01,4,3600,2471.6,1.43,13.3,9,-7.8,0.155,10,0.2,1.29
,13:46:02,4,3600,2472.6,1.43,13.3,9,-7.8,0.159,10,0.2,1.29
,13:46:03,4,3600,2473.6,1.43,13.3,9,-7.8,0.159,10,0.2,1.28
,13:46:04,4,3600,2474.6,1.42,13.3,9,-7.8,0.159,10,0.2,1.28
,13:46:05,4,3600,2475.6,1.43,13.3,9,-7.8,0.159,10,0.2,1.29
,13:46:06,4,3600,2476.6,1.43,13.3,9,-7.8,0.155,10,0.2,1.29
,13:46:07,4,3600,2477.6,1.43,13.3,9,-7.8,0.155,10,0.2,1.29
,13:46:08,4,3600,2478.6,1.42,13.3,9,-7.8,0.158,10,0.2,1.28
,13:46:09,4,3600,2479.6,1.42,13.3,9,-7.7,0.158,10,0.2,1.28
,13:46:10,4,3600,2480.6,1.42,13.3,9,-7.7,0.158,10,0.2,1.28
,13:46:11,4,3600,2481.6,1.42,13.3,9,-7.7,0.158,10,0.2,1.28
,13:46:12,4,3600,2482.6,1.42,13.3,9,-7.7,0.158,10,0.2,1.28
,13:46:13,4,3600,2483.6,1.42,13.3,9,-7.7,0.162,10,0.2,1.28
,13:46:14,4,3600,2484.6,1.42,13.3,9,-7.7,0.158,10,0.2,1.28
,13:46:15,4,3600,2485.6,1.42,13.3,9,-7.7,0.154,10,0.2,1.28
,13:46:16,4,3600,2486.6,1.43,13.3,9,-7.7,0.159,10,0.2,1.29
,13:46:17,4,3600,2487.6,1.43,13.3,9,-7.7,0.159,10,0.2,1.29
,13:46:18,4,3600,2488.6,1.42,13.3,9,-7.7,0.159,10,0.2,1.28
,13:46:19,4,3600,2489.6,1.42,13.3,9,-7.7,0.154,10,0.2,1.28
,13:46:20,4,3600,2490.6,1.42,13.3,9,-7.6,0.154,10,0.2,1.28
,13:46:21,4,3600,2491.6,1.42,13.3,9,-7.6,0.158,10,0.2,1.28
,13:46:22,4,3600,2492.6,1.41,13.3,9,-7.6,0.162,10,0.2,1.27
,13:46:23,4,3600,2493.6,1.41,13.3,9,-7.6,0.162,10,0.2,1.27
,13:46:24,4,3600,2494.6,1.42,13.3,9,-7.6,0.158,10,0.2,1.28
,13:46:25,4,3600,2495.6,1.42,13.3,9,-7.6,0.158,10,0.2,1.28
,13:46:26,4,3600,2496.6,1.42,13.3,9,-7.6,0.159,10,0.2,1.28
,13:46:27,4,3600,2497.6,1.42,13.3,9,-7.6,0.159,10,0.2,1.28
,13:46:28,4,3600,2498.6,1.42,13.3,9,-7.6,0.158,10,0.2,1.28
,13:46:29,4,3600,2499.6,1.42,13.3,9,-7.6,0.154,10,0.2,1.28
,13:46:30,4,3600,2500.6,1.42,13.3,9,-7.6,0.153,10,0.2,1.28
,13:46:31,4,3600,2501.6,1.41,13.3,9,-7.6,0.158,10,0.2,1.27
,13:46:32,4,3600,2502.6,1.41,13.3,9,-7.6,0.157,10,0.2,1.27
,13:46:33,4,3600,2503.6,1.41,13.3,9,-7.6,0.157,10,0.2,1.27
,13:46:34,4,3600,2504.6,1.41,13.3,9,-7.6,0.153,10,0.2,1.27
,13:46:35,4,3600,2505.6,1.41,13.3,9,-7.5,0.153,10,0.2,1.27
,13:46:36,4,3600,2506.6,1.41,13.3,9,-7.5,0.153,10,0.2,1.27
,13:46:37,4,3600,2507.6,1.41,13.3,9,-7.5,0.157,10,0.2,1.27
,13:46:38,4,3600,2508.6,1.4,13.3,9,-7.5,0.156,10,0.2,1.27
,13:46:39,4,3600,2509.6,1.4,13.3,9,-7.5,0.156,10,0.2,1.26
,13:46:40,4,3600,2510.6,1.41,13.3,9,-7.5,0.152,10,0.2,1.27
,13:46:41,4,3600,2511.6,1.41,13.3,9,-7.5,0.157,10,0.2,1.27
,13:46:42,4,3600,2512.6,1.41,13.3,9,-7.5,0.157,10,0.2,1.27
,13:46:43,4,3600,2513.6,1.41,13.3,9,-7.5,0.157,10,0.2,1.27
,13:46:44,4,3600,2514.6,1.41,13.3,9,-7.5,0.157,10,0.2,1.27
,13:46:45,4,3600,2515.6,1.41,13.3,9,-7.5,0.153,10,0.2,1.27
,13:46:46,4,3600,2516.6,1.41,13.3,9,-7.5,0.148,10,0.2,1.27
,13:46:47,4,3600,2517.6,1.41,13.3,9,-7.5,0.152,10,0.2,1.27
,13:46:48,4,3600,2518.6,1.4,13.3,9,-7.4,0.156,10,0.2,1.27
,13:46:49,4,3600,2519.6,1.4,13.3,9,-7.4,0.156,10,0.2,1.26
,13:46:50,4,3600,2520.6,1.4,13.3,9,-7.4,0.156,10,0.2,1.26
,13:46:51,4,3600,2521.6,1.4,13.3,9,-7.4,0.152,10,0.2,1.26
,13:46:52,4,3600,2522.6,1.4,13.3,9,-7.4,0.156,10,0.2,1.26
,13:46:53,4,3600,2523.6,1.4,13.3,9,-7.4,0.156,10,0.2,1.26
,13:46:54,4,3600,2524.6,1.39,13.3,9,-7.4,0.155,10,0.2,1.26
,13:46:55,4,3600,2525.6,1.39,13.3,9,-7.4,0.155,10,0.2,1.26
,13:46:56,4,3600,2526.6,1.39,13.3,9,-7.4,0.155,10,0.2,1.26
,13:46:57,4,3600,2527.6,1.39,13.3,9,-7.4,0.155,10,0.2,1.26
,13:46:58,4,3600,2528.6,1.39,13.3,9,-7.4,0.151,10,0.2,1.26
,13:46:59,4,3600,2529.6,1.4,13.3,9,-7.4,0.151,10,0.2,1.26
,13:47:00,4,3600,2530.6,1.39,13.3,9,-7.3,0.155,10,0.2,1.26
,13:47:01,4,3600,2531.6,1.39,13.3,9,-7.3,0.151,10,0.2,1.26
,13:47:02,4,3600,2532.6,1.39,13.3,9,-7.3,0.155,10,0.2,1.26
,13:47:03,4,3600,2533.6,1.39,13.3,9,-7.3,0.155,10,0.2,1.25
,13:47:04,4,3600,2534.6,1.39,13.3,9,-7.3,0.155,10,0.2,1.25
,13:47:05,4,3600,2535.6,1.39,13.3,9,-7.3,0.155,10,0.2,1.26
,13:47:06,4,3600,2536.6,1.39,13.3,9,-7.3,0.155,10,0.2,1.26
,13:47:07,4,3600,2537.6,1.39,13.3,9,-7.3,0.16,10,0.2,1.26
,13:47:08,4,3600,2538.6,1.39,13.3,9,-7.3,0.16,10,0.2,1.26
,13:47:09,4,3600,2539.6,1.39,13.3,9,-7.3,0.155,10,0.2,1.26
,13:47:10,4,3600,2540.6,1.39,13.3,9,-7.3,0.155,10,0.2,1.26
,13:47:11,4,3600,2541.6,1.4,13.3,9,-7.3,0.152,10,0.2,1.26
,13:47:12,4,3600,2542.6,1.4,13.3,9,-7.2,0.156,10,0.2,1.26
,13:47:13,4,3600,2543.6,1.4,13.3,9,-7.2,0.152,10,0.2,1.26
,13:47:14,4,3600,2544.6,1.4,13.3,9,-7.2,0.152,10,0.2,1.26
,13:47:15,4,3600,2545.6,1.39,13.3,9,-7.2,0.151,10,0.2,1.26
,13:47:16,4,3600,2546.6,1.39,13.3,9,-7.2,0.155,10,0.2,1.26
,13:47:17,4,3600,2547.6,1.39,13.3,9,-7.2,0.155,10,0.2,1.25
,13:47:18,4,3600,2548.6,1.39,13.3,9,-7.2,0.151,10,0.2,1.25
,13:47:19,4,3600,2549.6,1.39,13.3,9,-7.2,0.155,10,0.2,1.25
,13:47:20,4,3600,2550.6,1.39,13.3,9,-7.2,0.155,10,0.2,1.26
,13:47:21,4,3600,2551.6,1.39,13.3,9,-7.2,0.151,10,0.2,1.26
,13:47:22,4,3600,2552.6,1.39,13.3,9,-7.2,0.151,10,0.2,1.26
,13:47:23,4,3600,2553.6,1.39,13.3,9,-7.2,0.155,10,0.2,1.26
,13:47:24,4,3600,2554.6,1.39,13.3,9,-7.2,0.155,10,0.2,1.25
,13:47:25,4,3600,2555.6,1.38,13.3,9,-7.2,0.159,10,0.2,1.25
,13:47:26,4,3600,2556.6,1.38,13.3,9,-7.1,0.154,10,0.2,1.25
,13:47:27,4,3600,2557.6,1.39,13.3,9,-7.1,0.15,10,0.2,1.25
,13:47:28,4,3600,2558.6,1.39,13.3,9,-7.1,0.151,10,0.2,1.25
,13:47:29,4,3600,2559.6,1.39,13.3,9,-7.1,0.155,10,0.2,1.25
,13:47:30,4,3600,2560.6,1.39,13.3,9,-7.1,0.155,10,0.2,1.25
,13:47:31,4,3600,2561.6,1.38,13.3,9,-7.1,0.154,10,0.2,1.25
,13:47:32,4,3600,2562.6,1.39,13.3,9,-7.1,0.155,10,0.2,1.25
,13:47:33,4,3600,2563.6,1.39,13.3,9,-7.1,0.155,10,0.2,1.25
,13:47:34,4,3600,2564.6,1.39,13.3,9,-7.1,0.151,10,0.2,1.25
,13:47:35,4,3600,2565.6,1.39,13.3,9,-7.1,0.155,10,0.2,1.25
,13:47:36,4,3600,2566.6,1.39,13.3,9,-7.1,0.155,10,0.2,1.25
,13:47:37,4,3600,2567.6,1.38,13.3,9,-7,0.154,10,0.2,1.25
,13:47:38,4,3600,2568.6,1.38,13.3,9,-7,0.154,10,0.2,1.25
,13:47:39,4,3600,2569.6,1.38,13.3,9,-7,0.15,10,0.2,1.25
,13:47:40,4,3600,2570.6,1.38,13.3,9,-7,0.154,10,0.2,1.25
,13:47:41,4,3600,2571.6,1.38,13.3,9,-7,0.15,10,0.2,1.25
,13:47:42,4,3600,2572.6,1.38,13.3,9,-7,0.15,10,0.2,1.25
,13:47:43,4,3600,2573.6,1.38,13.3,9,-7,0.154,10,0.2,1.25
,13:47:44,4,3600,2574.6,1.38,13.3,9,-7,0.153,10,0.2,1.24
,13:47:45,4,3600,2575.6,1.37,13.3,9,-7,0.153,10,0.2,1.24
,13:47:46,4,3600,2576.6,1.37,13.3,9,-7,0.153,10,0.2,1.24
,13:47:47,4,3600,2577.6,1.38,13.3,9,-7,0.149,10,0.2,1.24
,13:47:48,4,3600,2578.6,1.38,13.3,9,-7,0.153,10,0.2,1.24
,13:47:49,4,3600,2579.6,1.37,13.3,9,-7,0.153,10,0.2,1.24
,13:47:50,4,3600,2580.6,1.38,13.3,9,-6.9,0.158,10,0.2,1.24
,13:47:51,4,3600,2581.6,1.38,13.3,9,-6.9,0.154,10,0.2,1.24
,13:47:52,4,3600,2582.6,1.38,13.3,9,-6.9,0.15,10,0.2,1.25
,13:47:53,4,3600,2583.6,1.38,13.3,9,-6.9,0.15,10,0.2,1.25
,13:47:54,4,3600,2584.6,1.38,13.3,9,-6.9,0.154,10,0.2,1.25
,13:47:55,4,3600,2585.6,1.38,13.3,9,-6.9,0.15,10,0.2,1.25
,13:47:56,4,3600,2586.6,1.38,13.3,9,-6.9,0.154,10,0.2,1.25
,13:47:57,4,3600,2587.6,1.38,13.3,9,-6.9,0.154,10,0.2,1.25
,13:47:58,4,3600,2588.6,1.38,13.3,9,-6.9,0.149,10,0.2,1.24
,13:47:59,4,3600,2589.6,1.38,13.3,9,-6.9,0.149,10,0.2,1.24
