Data file,,ZYTEL_ISO10_-8C_005.TSV,,,,,,,,,,
,15:08:02,4,3600,907.1,0.84,13.3,7,-8.3,0.126,10,0.2,0.78
,15:08:03,4,3600,908.1,0.83,13.3,7,-8.3,0.125,10,0.2,0.78
,15:08:04,4,3600,909.1,0.83,13.3,6,-8.3,0.13,10,0.2,0.78
,15:08:05,4,3600,910.1,0.84,13.3,6,-8.3,0.131,10,0.2,0.78
,15:08:06,4,3600,911.1,0.84,13.3,7,-8.3,0.126,10,0.2,0.79
,15:08:07,4,3600,912.1,0.85,13.3,7,-8.3,0.127,10,0.2,0.79
,15:08:08,4,3600,913.1,0.85,13.3,7,-8.3,0.128,10,0.2,0.8
,15:08:09,4,3600,914.1,0.86,13.3,7,-8.3,0.124,10,0.2,0.8
,15:08:10,4,3600,915.1,0.86,13.3,7,-8.3,0.124,10,0.2,0.8
,15:08:11,4,3600,916.1,0.85,13.3,7,-8.3,0.128,10,0.2,0.8
,15:08:12,4,3600,917.1,0.85,13.3,7,-8.3,0.128,10,0.2,0.8
,15:08:13,4,3600,918.1,0.85,13.3,7,-8.3,0.123,10,0.2,0.8
,15:08:14,4,3600,919.1,0.86,13.3,7,-8.3,0.124,10,0.2,0.8
,15:08:15,4,3600,920.1,0.86,13.3,7,-8.3,0.124,10,0.2,0.8
,15:08:16,4,3600,921.1,0.86,13.3,7,-8.3,0.124,10,0.2,0.81
,15:08:17,4,3600,922.1,0.87,13.3,7,-8.3,0.125,10,0.2,0.81
,15:08:18,4,3600,923.1,0.86,13.3,7,-8.3,0.13,10,0.2,0.81
,15:08:19,4,3600,924.1,0.86,13.3,7,-8.3,0.129,10,0.2,0.8
,15:08:20,4,3600,925.1,0.85,13.3,7,-8.3,0.123,10,0.2,0.8
,15:08:21,4,3600,926.1,0.85,13.3,7,-8.3,0.123,10,0.2,0.8
,15:08:22,4,3600,927.1,0.85,13.3,7,-8.3,0.123,10,0.2,0.8
,15:08:23,4,3600,928.1,0.85,13.3,7,-8.3,0.119,10,0.2,0.8
,15:08:24,4,3600,929.1,0.85,13.3,7,-8.3,0.119,10,0.2,0.8
,15:08:25,4,3600,930.1,0.85,13.3,7,-8.3,0.119,10,0.2,0.8
,15:08:26,4,3600,931.1,0.85,13.3,7,-8.3,0.123,10,0.2,0.79
,15:08:27,4,3600,932.1,0.84,13.3,7,-8.3,0.122,10,0.2,0.79
,15:08:28,4,3600,933.1,0.84,13.3,7,-8.3,0.122,10,0.2,0.79
,15:08:29,4,3600,934.1,0.84,13.3,7,-8.3,0.126,10,0.2,0.78
,15:08:30,4,3600,935.1,0.84,13.3,7,-8.3,0.125,10,0.2,0.78
,15:08:31,4,3600,936.1,0.83,13.3,6,-8.3,0.13,10,0.2,0.78
,15:08:32,4,3600,937.1,0.83,13.3,6,-8.3,0.13,10,0.2,0.78
,15:08:33,4,3600,938.1,0.84,13.3,7,-8.3,0.126,10,0.2,0.79
,15:08:34,4,3600,939.1,0.85,13.3,7,-8.3,0.128,10,0.2,0.8
,15:08:35,4,3600,940.1,0.86,13.3,7,-8.3,0.129,10,0.2,0.8
,15:08:36,4,3600,941.1,0.86,13.3,7,-8.3,0.129,10,0.2,0.8
,15:08:37,4,3600,942.1,0.86,13.3,7,-8.3,0.129,10,0.2,0.8
,15:08:38,4,3600,943.1,0.86,13.3,7,-8.3,0.129,10,0.2,0.81
,15:08:39,4,3600,944.1,0.86,13.3,7,-8.4,0.129,10,0.2,0.8
,15:08:40,4,3600,945.1,0.86,13.3,7,-8.4,0.129,10,0.2,0.8
,15:08:41,4,3600,946.1,0.86,13.3,7,-8.4,0.124,10,0.2,0.8
,15:08:42,4,3600,947.1,0.86,13.3,7,-8.4,0.124,10,0.2,0.8
,15:08:43,4,3600,948.1,0.85,13.3,7,-8.4,0.123,10,0.2,0.8
,15:08:44,4,3600,949.1,0.86,13.3,7,-8.4,0.124,10,0.2,0.8
,15:08:45,4,3600,950.1,0.86,13.3,7,-8.4,0.129,10,0.2,0.8
,15:08:46,4,3600,951.1,0.86,13.3,7,-8.4,0.129,10,0.2,0.8
,15:08:47,4,3600,952.1,0.85,13.3,7,-8.4,0.128,10,0.2,0.8
,15:08:48,4,3600,953.1,0.85,13.3,7,-8.4,0.127,10,0.2,0.79
,15:08:49,4,3600,954.1,0.85,13.3,7,-8.4,0.123,10,0.2,0.8
,15:08:50,4,3600,955.1,0.85,13.3,7,-8.4,0.123,10,0.2,0.79
,15:08:51,4,3600,956.1,0.85,13.3,7,-8.4,0.123,10,0.2,0.8
,15:08:52,4,3600,957.1,0.85,13.3,7,-8.4,0.119,10,0.2,0.8
,15:08:53,4,3600,958.1,0.85,13.3,7,-8.4,0.119,10,0.2,0.8
,15:08:54,4,3600,959.1,0.86,13.3,7,-8.4,0.119,10,0.2,0.8
,15:08:55,4,3600,960.1,0.86,13.3,7,-8.4,0.115,10,0.2,0.8
,15:08:56,4,3600,961.1,0.86,13.3,7,-8.4,0.115,10,0.2,0.8
,15:08:57,4,3600,962.1,0.85,13.3,7,-8.4,0.119,10,0.2,0.8
,15:08:58,4,3600,963.1,0.84,13.3,7,-8.4,0.122,10,0.2,0.79
,15:08:59,4,3600,964.1,0.84,13.3,7,-8.4,0.121,10,0.2,0.79
,15:09:00,4,3600,965.1,0.84,13.3,7,-8.4,0.121,10,0.2,0.78
,15:09:01,4,3600,966.1,0.84,13.3,7,-8.4,0.126,10,0.2,0.78
,15:09:02,4,3600,967.1,0.83,13.3,7,-8.4,0.125,10,0.2,0.78
,15:09:03,4,3600,968.1,0.84,13.3,7,-8.4,0.125,10,0.2,0.78
,15:09:04,4,3600,969.1,0.84,13.3,7,-8.4,0.121,10,0.2,0.79
,15:09:05,4,3600,970.1,0.84,13.3,7,-8.4,0.126,10,0.2,0.79
,15:09:06,4,3600,971.1,0.84,13.3,7,-8.4,0.121,10,0.2,0.79
,15:09:07,4,3600,972.1,0.84,13.3,7,-8.4,0.121,10,0.2,0.78
,15:09:08,4,3600,973.1,0.84,13.3,7,-8.4,0.121,10,0.2,0.78
,15:09:09,4,3600,974.1,0.84,13.3,7,-8.4,0.121,10,0.2,0.79
,15:09:10,4,3600,975.1,0.84,13.3,7,-8.4,0.122,10,0.2,0.79
,15:09:11,4,3600,976.1,0.84,13.3,7,-8.4,0.122,10,0.2,0.79
,15:09:12,4,3600,977.1,0.84,13.3,7,-8.4,0.122,10,0.2,0.79
,15:09:13,4,3600,978.1,0.84,13.3,7,-8.4,0.126,10,0.2,0.79
,15:09:14,4,3600,979.1,0.84,13.3,7,-8.4,0.122,10,0.2,0.79
,15:09:15,4,3600,980.1,0.84,13.3,7,-8.4,0.126,10,0.2,0.79
,15:09:16,4,3600,981.1,0.84,13.3,7,-8.4,0.126,10,0.2,0.78
,15:09:17,4,3600,982.1,0.84,13.3,7,-8.4,0.126,10,0.2,0.79
,15:09:18,4,3600,983.1,0.84,13.3,7,-8.4,0.126,10,0.2,0.79
,15:09:19,4,3600,984.1,0.84,13.3,6,-8.4,0.131,10,0.2,0.79
,15:09:20,4,3600,985.1,0.85,13.3,7,-8.4,0.127,10,0.2,0.79
,15:09:21,4,3600,986.1,0.85,13.3,7,-8.4,0.128,10,0.2,0.8
,15:09:22,4,3600,987.1,0.86,13.3,7,-8.4,0.129,10,0.2,0.8
,15:09:23,4,3600,988.1,0.86,13.3,7,-8.4,0.129,10,0.2,0.8
,15:09:24,4,3600,989.1,0.85,13.3,7,-8.4,0.128,10,0.2,0.8
,15:09:25,4,3600,990.1,0.85,13.3,7,-8.4,0.128,10,0.2,0.8
,15:09:26,4,3600,991.1,0.85,13.3,7,-8.4,0.123,10,0.2,0.79
,15:09:27,4,3600,992.1,0.85,13.3,7,-8.5,0.123,10,0.2,0.8
,15:09:28,4,3600,993.1,0.85,13.3,7,-8.5,0.123,10,0.2,0.8
,15:09:29,4,3600,994.1,0.85,13.3,7,-8.5,0.128,10,0.2,0.8
,15:09:30,4,3600,995.1,0.85,13.3,7,-8.5,0.128,10,0.2,0.8
,15:09:31,4,3600,996.1,0.85,13.3,7,-8.5,0.128,10,0.2,0.8
,15:09:32,4,3600,997.1,0.85,13.3,7,-8.5,0.128,10,0.2,0.8
,15:09:33,4,3600,998.1,0.86,13.3,7,-8.5,0.128,10,0.2,0.8
,15:09:34,4,3600,999.1,0.86,13.3,7,-8.5,0.124,10,0.2,0.8
,15:09:35,4,3600,1000.1,0.86,13.3,7,-8.5,0.124,10,0.2,0.8
,15:09:36,4,3600,1001.1,0.86,13.3,7,-8.5,0.124,10,0.2,0.81
,15:09:37,4,3600,1002.1,0.86,13.3,7,-8.5,0.12,10,0.2,0.81
,15:09:38,4,3600,1003.1,0.86,13.3,7,-8.5,0.12,10,0.2,0.81
,15:09:39,4,3600,1004.1,0.86,13.3,7,-8.5,0.12,10,0.2,0.8
,15:09:40,4,3600,1005.1,0.86,13.3,7,-8.5,0.12,10,0.2,0.81
,15:09:41,4,3600,1006.1,0.86,13.3,7,-8.5,0.124,10,0.2,0.8
,15:09:42,4,3600,1007.1,0.85,13.3,7,-8.5,0.123,10,0.2,0.79
,15:09:43,4,3600,1008.1,0.84,13.3,7,-8.5,0.126,10,0.2,0.79
,15:09:44,4,3600,1009.1,0.84,13.3,7,-8.5,0.125,10,0.2,0.78
,15:09:45,4,3600,1010.1,0.84,13.3,7,-8.5,0.126,10,0.2,0.79
,15:09:46,4,3600,1011.1,0.85,13.3,7,-8.5,0.123,10,0.2,0.8
,15:09:47,4,3600,1012.1,0.85,13.3,7,-8.5,0.128,10,0.2,0.8
,15:09:48,4,3600,1013.1,0.85,13.3,7,-8.5,0.128,10,0.2,0.8
,15:09:49,4,3600,1014.1,0.85,13.3,7,-8.5,0.128,10,0.2,0.8
,15:09:50,4,3600,1015.1,0.85,13.3,7,-8.5,0.128,10,0.2,0.8
,15:09:51,4,3600,1016.1,0.85,13.3,7,-8.5,0.128,10,0.2,0.8
,15:09:52,4,3600,1017.1,0.86,13.3,7,-8.5,0.128,10,0.2,0.8
,15:09:53,4,3600,1018.1,0.85,13.3,7,-8.5,0.123,10,0.2,0.8
,15:09:54,4,3600,1019.1,0.85,13.3,7,-8.5,0.123,10,0.2,0.8
,15:09:55,4,3600,1020.1,0.85,13.3,7,-8.5,0.118,10,0.2,0.79
,15:09:56,4,3600,1021.1,0.85,13.3,7,-8.5,0.114,10,0.2,0.79
,15:09:57,4,3600,1022.1,0.85,13.3,7,-8.5,0.114,10,0.2,0.79
,15:09:58,4,3600,1023.1,0.84,13.3,7,-8.5,0.117,10,0.2,0.79
,15:09:59,4,3600,1024.1,0.84,13.3,7,-8.5,0.121,10,0.2,0.79
,15:10:00,4,3600,1025.1,0.83,13.3,7,-8.5,0.12,10,0.2,0.78
,15:10:01,4,3600,1026.1,0.83,13.3,7,-8.5,0.125,10,0.2,0.78
,15:10:02,4,3600,1027.1,0.84,13.3,7,-8.5,0.125,10,0.2,0.78
,15:10:03,4,3600,1028.1,0.84,13.3,7,-8.5,0.126,10,0.2,0.79
,15:10:04,4,3600,1029.1,0.85,13.3,7,-8.5,0.128,10,0.2,0.8
,15:10:05,4,3600,1030.1,0.86,13.3,7,-8.5,0.128,10,0.2,0.8
,15:10:06,4,3600,1031.1,0.86,13.3,7,-8.5,0.128,10,0.2,0.8
,15:10:07,4,3600,1032.1,0.86,13.3,7,-8.5,0.124,10,0.2,0.8
,15:10:08,4,3600,1033.1,0.85,13.3,7,-8.5,0.123,10,0.2,0.8
,15:10:09,4,3600,1034.1,0.85,13.3,7,-8.5,0.123,10,0.2,0.8
,15:10:10,4,3600,1035.1,0.85,13.3,7,-8.5,0.123,10,0.2,0.8
,15:10:11,4,3600,1036.1,0.85,13.3,7,-8.5,0.123,10,0.2,0.8
,15:10:12,4,3600,1037.1,0.85,13.3,7,-8.5,0.128,10,0.2,0.8
,15:10:13,4,3600,1038.1,0.85,13.3,7,-8.5,0.128,10,0.2,0.8
,15:10:14,4,3600,1039.1,0.85,13.3,7,-8.5,0.128,10,0.2,0.8
,15:10:15,4,3600,1040.1,0.85,13.3,7,-8.5,0.128,10,0.2,0.8
,15:10:16,4,3600,1041.1,0.85,13.3,7,-8.5,0.127,10,0.2,0.79
,15:10:17,4,3600,1042.1,0.85,13.3,7,-8.5,0.127,10,0.2,0.79
,15:10:18,4,3600,1043.1,0.85,13.3,7,-8.5,0.127,10,0.2,0.79
,15:10:19,4,3600,1044.1,0.85,13.3,7,-8.5,0.127,10,0.2,0.79
,15:10:20,4,3600,1045.1,0.85,13.3,7,-8.5,0.127,10,0.2,0.79
,15:10:21,4,3600,1046.1,0.85,13.3,7,-8.5,0.123,10,0.2,0.79
,15:10:22,4,3600,1047.1,0.85,13.3,7,-8.5,0.123,10,0.2,0.8
,15:10:23,4,3600,1048.1,0.85,13.3,7,-8.5,0.123,10,0.2,0.8
,15:10:24,4,3600,1049.1,0.86,13.3,7,-8.5,0.128,10,0.2,0.8
,15:10:25,4,3600,1050.1,0.86,13.3,7,-8.5,0.129,10,0.2,0.81
,15:10:26,4,3600,1051.1,0.86,13.3,7,-8.5,0.13,10,0.2,0.81
,15:10:27,4,3600,1052.1,0.86,13.3,7,-8.5,0.124,10,0.2,0.81
,15:10:28,4,3600,1053.1,0.86,13.3,7,-8.5,0.12,10,0.2,0.81
,15:10:29,4,3600,1054.1,0.86,13.3,7,-8.5,0.115,10,0.2,0.8
,15:10:30,4,3600,1055.1,0.86,13.3,7,-8.5,0.12,10,0.2,0.8
,15:10:31,4,3600,1056.1,0.85,13.3,7,-8.5,0.123,10,0.2,0.8
,15:10:32,4,3600,1057.1,0.85,13.3,7,-8.5,0.123,10,0.2,0.8
,15:10:33,4,3600,1058.1,0.85,13.3,7,-8.5,0.128,10,0.2,0.8
,15:10:34,4,3600,1059.1,0.85,13.3,7,-8.5,0.128,10,0.2,0.8
,15:10:35,4,3600,1060.1,0.85,13.3,7,-8.5,0.127,10,0.2,0.79
,15:10:36,4,3600,1061.1,0.85,13.3,7,-8.5,0.127,10,0.2,0.79
,15:10:37,4,3600,1062.1,0.84,13.3,7,-8.5,0.126,10,0.2,0.79
,15:10:38,4,3600,1063.1,0.85,13.3,7,-8.5,0.127,10,0.2,0.79
,15:10:39,4,3600,1064.1,0.85,13.3,7,-8.5,0.128,10,0.2,0.8
,15:10:40,4,3600,1065.1,0.86,13.3,7,-8.5,0.128,10,0.2,0.8
,15:10:41,4,3600,1066.1,0.86,13.3,7,-8.5,0.129,10,0.2,0.8
,15:10:42,4,3600,1067.1,0.86,13.3,7,-8.5,0.124,10,0.2,0.81
,15:10:43,4,3600,1068.1,0.86,13.3,7,-8.5,0.124,10,0.2,0.81
,15:10:44,4,3600,1069.1,0.86,13.3,7,-8.5,0.129,10,0.2,0.8
,15:10:45,4,3600,1070.1,0.85,13.3,7,-8.5,0.128,10,0.2,0.8
,15:10:46,4,3600,1071.1,0.85,13.3,7,-8.5,0.123,10,0.2,0.8
,15:10:47,4,3600,1072.1,0.85,13.3,7,-8.5,0.123,10,0.2,0.8
,15:10:48,4,3600,1073.1,0.85,13.3,7,-8.5,0.123,10,0.2,0.8
,15:10:49,4,3600,1074.1,0.85,13.3,7,-8.5,0.123,10,0.2,0.8
,15:10:50,4,3600,1075.1,0.85,13.3,7,-8.5,0.123,10,0.2,0.79
,15:10:51,4,3600,1076.1,0.85,13.3,7,-8.5,0.118,10,0.2,0.79
,15:10:52,4,3600,1077.1,0.85,13.3,7,-8.5,0.118,10,0.2,0.79
,15:10:53,4,3600,1078.1,0.85,13.3,7,-8.5,0.119,10,0.2,0.8
,15:10:54,4,3600,1079.1,0.85,13.3,7,-8.5,0.119,10,0.2,0.8
,15:10:55,4,3600,1080.1,0.85,13.3,7,-8.5,0.118,10,0.2,0.79
,15:10:56,4,3600,1081.1,0.84,13.3,7,-8.5,0.121,10,0.2,0.79
,15:10:57,4,3600,1082.1,0.83,13.3,7,-8.5,0.12,10,0.2,0.78
,15:10:58,4,3600,1083.1,0.83,13.3,7,-8.4,0.12,10,0.2,0.78
,15:10:59,4,3600,1084.1,0.83,13.3,7,-8.4,0.12,10,0.2,0.78
,15:11:00,4,3600,1085.1,0.83,13.3,7,-8.4,0.12,10,0.2,0.78
,15:11:01,4,3600,1086.1,0.83,13.3,7,-8.4,0.12,10,0.2,0.78
,15:11:02,4,3600,1087.1,0.83,13.3,7,-8.4,0.125,10,0.2,0.78
,15:11:03,4,3600,1088.1,0.83,13.3,7,-8.4,0.125,10,0.2,0.78
,15:11:04,4,3600,1089.1,0.83,13.3,7,-8.4,0.125,10,0.2,0.78
,15:11:05,4,3600,1090.1,0.84,13.3,7,-8.4,0.121,10,0.2,0.78
,15:11:06,4,3600,1091.1,0.84,13.3,7,-8.4,0.121,10,0.2,0.79
,15:11:07,4,3600,1092.1,0.84,13.3,7,-8.4,0.126,10,0.2,0.79
,15:11:08,4,3600,1093.1,0.84,13.3,7,-8.4,0.126,10,0.2,0.79
,15:11:09,4,3600,1094.1,0.85,13.3,7,-8.4,0.127,10,0.2,0.79
,15:11:10,4,3600,1095.1,0.85,13.3,7,-8.4,0.127,10,0.2,0.79
,15:11:11,4,3600,1096.1,0.85,13.3,7,-8.4,0.127,10,0.2,0.79
,15:11:12,4,3600,1097.1,0.85,13.3,7,-8.4,0.127,10,0.2,0.8
,15:11:13,4,3600,1098.1,0.85,13.3,7,-8.4,0.127,10,0.2,0.8
,15:11:14,4,3600,1099.1,0.85,13.3,7,-8.4,0.128,10,0.2,0.8
,15:11:15,4,3600,1100.1,0.85,13.3,7,-8.4,0.123,10,0.2,0.8
,15:11:16,4,3600,1101.1,0.85,13.3,7,-8.4,0.123,10,0.2,0.8
,15:11:17,4,3600,1102.1,0.85,13.3,7,-8.4,0.119,10,0.2,0.8
,15:11:18,4,3600,1103.1,0.85,13.3,7,-8.4,0.115,10,0.2,0.8
,15:11:19,4,3600,1104.1,0.85,13.3,7,-8.4,0.119,10,0.2,0.8
,15:11:20,4,3600,1105.1,0.85,13.3,7,-8.4,0.123,10,0.2,0.79
,15:11:21,4,3600,1106.1,0.84,13.3,7,-8.4,0.125,10,0.2,0.78
,15:11:22,4,3600,1107.1,0.83,13.3,6,-8.4,0.13,10,0.2,0.77
,15:11:23,4,3600,1108.1,0.83,13.3,7,-8.4,0.124,10,0.2,0.77
,15:11:24,4,3600,1109.1,0.84,13.3,7,-8.4,0.125,10,0.2,0.78
,15:11:25,4,3600,1110.1,0.84,13.3,7,-8.4,0.126,10,0.2,0.79
,15:11:26,4,3600,1111.1,0.85,13.3,7,-8.4,0.127,10,0.2,0.79
,15:11:27,4,3600,1112.1,0.85,13.3,7,-8.4,0.127,10,0.2,0.79
,15:11:28,4,3600,1113.1,0.85,13.3,7,-8.4,0.123,10,0.2,0.79
,15:11:29,4,3600,1114.1,0.85,13.3,7,-8.4,0.127,10,0.2,0.79
,15:11:30,4,3600,1115.1,0.85,13.3,7,-8.3,0.128,10,0.2,0.8
,15:11:31,4,3600,1116.1,0.85,13.3,7,-8.3,0.127,10,0.2,0.79
,15:11:32,4,3600,1117.1,0.85,13.3,7,-8.3,0.123,10,0.2,0.79
,15:11:33,4,3600,1118.1,0.84,13.3,7,-8.3,0.126,10,0.2,0.79
,15:11:34,4,3600,1119.1,0.84,13.3,7,-8.3,0.126,10,0.2,0.79
,15:11:35,4,3600,1120.1,0.84,13.3,7,-8.3,0.126,10,0.2,0.79
,15:11:36,4,3600,1121.1,0.84,13.3,7,-8.3,0.126,10,0.2,0.79
,15:11:37,4,3600,1122.1,0.84,13.3,7,-8.3,0.125,10,0.2,0.78
,15:11:38,4,3600,1123.1,0.84,13.3,7,-8.3,0.121,10,0.2,0.78
,15:11:39,4,3600,1124.1,0.84,13.3,7,-8.3,0.122,10,0.2,0.79
,15:11:40,4,3600,1125.1,0.85,13.3,7,-8.3,0.123,10,0.2,0.79
,15:11:41,4,3600,1126.1,0.85,13.3,7,-8.3,0.118,10,0.2,0.79
,15:11:42,4,3600,1127.1,0.85,13.3,7,-8.3,0.118,10,0.2,0.79
,15:11:43,4,3600,1128.1,0.85,13.3,7,-8.3,0.118,10,0.2,0.79
,15:11:44,4,3600,1129.1,0.85,13.3,7,-8.3,0.118,10,0.2,0.79
,15:11:45,4,3600,1130.1,0.85,13.3,7,-8.3,0.119,10,0.2,0.8
,15:11:46,4,3600,1131.1,0.85,13.3,7,-8.3,0.118,10,0.2,0.79
,15:11:47,4,3600,1132.1,0.84,13.3,7,-8.3,0.117,10,0.2,0.79
,15:11:48,4,3600,1133.1,0.83,13.3,7,-8.3,0.116,10,0.2,0.78
,15:11:49,4,3600,1134.1,0.83,13.3,7,-8.3,0.119,10,0.2,0.77
,15:11:50,4,3600,1135.1,0.82,13.3,7,-8.3,0.119,10,0.2,0.77
,15:11:51,4,3600,1136.1,0.83,13.3,7,-8.2,0.119,10,0.2,0.77
,15:11:52,4,3600,1137.1,0.83,13.3,7,-8.2,0.119,10,0.2,0.77
,15:11:53,4,3600,1138.1,0.83,13.3,7,-8.2,0.12,10,0.2,0.78
,15:11:54,4,3600,1139.1,0.83,13.3,7,-8.2,0.12,10,0.2,0.77
,15:11:55,4,3600,1140.1,0.83,13.3,7,-8.2,0.119,10,0.2,0.77
,15:11:56,4,3600,1141.1,0.82,13.3,7,-8.2,0.119,10,0.2,0.77
,15:11:57,4,3600,1142.1,0.82,13.3,7,-8.2,0.118,10,0.2,0.77
,15:11:58,4,3600,1143.1,0.82,13.3,7,-8.2,0.119,10,0.2,0.77
,15:11:59,4,3600,1144.1,0.82,13.3,7,-8.2,0.118,10,0.2,0.77
,15:12:00,4,3600,1145.1,0.82,13.3,7,-8.2,0.118,10,0.2,0.77
,15:12:01,4,3600,1146.1,0.82,13.3,7,-8.2,0.118,10,0.2,0.77
,15:12:02,4,3600,1147.1,0.82,13.3,7,-8.2,0.115,10,0.2,0.77
,15:12:03,4,3600,1148.1,0.82,13.3,7,-8.2,0.119,10,0.2,0.77
,15:12:04,4,3600,1149.1,0.81,13.3,7,-8.2,0.118,10,0.2,0.76
,15:12:05,4,3600,1150.1,0.8,13.3,7,-8.1,0.12,10,0.2,0.75
,15:12:06,4,3600,1151.1,0.8,13.3,7,-8.2,0.12,10,0.2,0.75
,15:12:07,4,3600,1152.1,0.81,13.3,7,-8.2,0.122,10,0.2,0.76
,15:12:08,4,3600,1153.1,0.82,13.3,7,-8.1,0.123,10,0.2,0.77
,15:12:09,4,3600,1154.1,0.83,13.3,7,-8.1,0.124,10,0.2,0.77
,15:12:10,4,3600,1155.1,0.82,13.3,7,-8.1,0.123,10,0.2,0.77
,15:12:11,4,3600,1156.1,0.82,13.3,7,-8.1,0.123,10,0.2,0.77
,15:12:12,4,3600,1157.1,0.82,13.3,6,-8.1,0.128,10,0.2,0.77
,15:12:13,4,3600,1158.1,0.83,13.3,6,-8.1,0.129,10,0.2,0.77
,15:12:14,4,3600,1159.1,0.84,13.3,7,-8.1,0.126,10,0.2,0.78
,15:12:15,4,3600,1160.1,0.84,13.3,7,-8.1,0.126,10,0.2,0.79
,15:12:16,4,3600,1161.1,0.85,13.3,7,-8.1,0.127,10,0.2,0.79
,15:12:17,4,3600,1162.1,0.85,13.3,7,-8.1,0.128,10,0.2,0.8
,15:12:18,4,3600,1163.1,0.85,13.3,7,-8.1,0.128,10,0.2,0.8
,15:12:19,4,3600,1164.1,0.85,13.3,7,-8.1,0.128,10,0.2,0.8
,15:12:20,4,3600,1165.1,0.85,13.3,7,-8,0.127,10,0.2,0.79
,15:12:21,4,3600,1166.1,0.84,13.3,7,-8,0.126,10,0.2,0.79
,15:12:22,4,3600,1167.1,0.84,13.3,7,-8,0.126,10,0.2,0.79
,15:12:23,4,3600,1168.1,0.85,13.3,7,-8,0.127,10,0.2,0.79
,15:12:24,4,3600,1169.1,0.85,13.3,7,-8,0.127,10,0.2,0.79
,15:12:25,4,3600,1170.1,0.84,13.3,7,-8,0.126,10,0.2,0.79
,15:12:26,4,3600,1171.1,0.84,13.3,7,-8,0.121,10,0.2,0.79
,15:12:27,4,3600,1172.1,0.85,13.3,7,-8,0.127,10,0.2,0.79
,15:12:28,4,3600,1173.1,0.85,13.3,7,-8,0.123,10,0.2,0.8
,15:12:29,4,3600,1174.1,0.85,13.3,7,-8,0.123,10,0.2,0.8
,15:12:30,4,3600,1175.1,0.85,13.3,7,-8,0.123,10,0.2,0.8
,15:12:31,4,3600,1176.1,0.85,13.3,7,-8,0.119,10,0.2,0.8
,15:12:32,4,3600,1177.1,0.85,13.3,7,-8,0.118,10,0.2,0.79
,15:12:33,4,3600,1178.1,0.85,13.3,7,-7.9,0.114,10,0.2,0.79
,15:12:34,4,3600,1179.1,0.84,13.3,7,-7.9,0.113,10,0.2,0.79
,15:12:35,4,3600,1180.1,0.84,13.3,7,-7.9,0.117,10,0.2,0.79
,15:12:36,4,3600,1181.1,0.84,13.3,7,-7.9,0.121,10,0.2,0.78
,15:12:37,4,3600,1182.1,0.83,13.3,7,-7.9,0.119,10,0.2,0.77
,15:12:38,4,3600,1183.1,0.83,13.3,7,-7.9,0.124,10,0.2,0.77
,15:12:39,4,3600,1184.1,0.83,13.3,7,-7.9,0.124,10,0.2,0.77
,15:12:40,4,3600,1185.1,0.83,13.3,6,-7.9,0.129,10,0.2,0.77
,15:12:41,4,3600,1186.1,0.83,13.3,6,-7.9,0.129,10,0.2,0.77
,15:12:42,4,3600,1187.1,0.83,13.3,7,-7.9,0.125,10,0.2,0.78
,15:12:43,4,3600,1188.1,0.84,13.3,7,-7.9,0.126,10,0.2,0.79
,15:12:44,4,3600,1189.1,0.84,13.3,7,-7.8,0.126,10,0.2,0.79
,15:12:45,4,3600,1190.1,0.84,13.3,7,-7.9,0.126,10,0.2,0.79
,15:12:46,4,3600,1191.1,0.85,13.3,7,-7.8,0.127,10,0.2,0.79
,15:12:47,4,3600,1192.1,0.85,13.3,7,-7.8,0.127,10,0.2,0.79
,15:12:48,4,3600,1193.1,0.85,13.3,7,-7.8,0.127,10,0.2,0.79
,15:12:49,4,3600,1194.1,0.84,13.3,7,-7.8,0.126,10,0.2,0.79
,15:12:50,4,3600,1195.1,0.84,13.3,7,-7.8,0.126,10,0.2,0.79
,15:12:51,4,3600,1196.1,0.84,13.3,7,-7.8,0.126,10,0.2,0.79
,15:12:52,4,3600,1197.1,0.84,13.3,7,-7.8,0.122,10,0.2,0.79
,15:12:53,4,3600,1198.1,0.85,13.3,7,-7.8,0.123,10,0.2,0.8
,15:12:54,4,3600,1199.1,0.85,13.3,7,-7.8,0.119,10,0.2,0.8
,15:12:55,4,3600,1200.1,0.85,13.3,7,-7.8,0.119,10,0.2,0.8
,15:12:56,4,3600,1201.1,0.85,13.3,7,-7.7,0.123,10,0.2,0.8
,15:12:57,4,3600,1202.1,0.85,13.3,7,-7.7,0.127,10,0.2,0.79
,15:12:58,4,3600,1203.1,0.84,13.3,7,-7.7,0.126,10,0.2,0.79
,15:12:59,4,3600,1204.1,0.84,13.3,7,-7.7,0.126,10,0.2,0.79
,15:13:00,4,3600,1205.1,0.84,13.3,7,-7.7,0.122,10,0.2,0.79
,15:13:01,4,3600,1206.1,0.85,13.3,7,-7.7,0.127,10,0.2,0.79
,15:13:02,4,3600,1207.1,0.85,13.3,7,-7.7,0.127,10,0.2,0.79
,15:13:03,4,3600,1208.1,0.84,13.3,7,-7.7,0.126,10,0.2,0.79
,15:13:04,4,3600,1209.1,0.85,13.3,7,-7.7,0.127,10,0.2,0.79
,15:13:05,4,3600,1210.1,0.85,13.3,7,-7.7,0.127,10,0.2,0.79
,15:13:06,4,3600,1211.1,0.85,13.3,7,-7.7,0.122,10,0.2,0.79
,15:13:07,4,3600,1212.1,0.85,13.3,7,-7.7,0.127,10,0.2,0.79
