Data file,,PEEK_HEF_T31_PE10.TSV,,,,,,,,,,
,14:20:09,6,10790,2016.2,0.85,13.3,7,22,0.122,10,49.9,0.82
,14:20:10,6,10790,2017.2,0.85,13.3,7,22,0.122,10,49.9,0.82
,14:20:11,6,10790,2018.2,0.85,13.3,7,22,0.118,10,49.9,0.82
,14:20:12,6,10790,2019.2,0.85,13.3,7,22,0.114,10,49.9,0.82
,14:20:13,6,10790,2020.2,0.85,13.3,7,22,0.114,10,49.9,0.82
,14:20:14,6,10790,2021.2,0.84,13.3,7,22,0.117,10,49.9,0.81
,14:20:15,6,10790,2022.2,0.83,13.3,7,22,0.125,10,49.9,0.8
,14:20:16,6,10790,2023.2,0.84,13.3,7,22,0.121,10,49.9,0.81
,14:20:17,6,10790,2024.2,0.85,13.3,7,22,0.123,10,49.9,0.82
,14:20:18,6,10790,2025.2,0.86,13.3,7,22,0.119,10,49.9,0.83
,14:20:19,6,10790,2026.2,0.85,13.3,7,22,0.118,10,49.9,0.82
,14:20:20,6,10790,2027.2,0.84,13.3,7,22,0.116,10,49.9,0.81
,14:20:21,6,10790,2028.2,0.82,13.3,7,22,0.115,10,49.9,0.79
,14:20:22,6,10790,2029.2,0.81,13.3,7,22,0.109,10,49.9,0.78
,14:20:23,6,10790,2030.2,0.8,13.3,7,22,0.111,10,49.9,0.77
,14:20:24,6,10790,2031.2,0.79,13.3,7,22,0.11,10,49.9,0.76
,14:20:25,6,10790,2032.2,0.8,13.3,7,22,0.111,10,49.9,0.77
,14:20:26,6,10790,2033.2,0.81,13.3,7,22,0.112,10,49.9,0.78
,14:20:27,6,10790,2034.2,0.82,13.3,7,22,0.118,10,49.9,0.79
,14:20:28,6,10790,2035.2,0.81,13.3,7,22,0.122,10,49.9,0.78
,14:20:29,6,10790,2036.2,0.81,13.3,7,22,0.113,10,49.9,0.78
,14:20:30,6,10790,2037.2,0.82,13.3,7,22,0.11,10,49.9,0.79
,14:20:31,6,10790,2038.2,0.82,13.3,7,22,0.11,10,49.9,0.79
,14:20:32,6,10790,2039.2,0.82,13.3,7,22,0.115,10,49.9,0.79
,14:20:33,6,10790,2040.2,0.84,13.3,7,22,0.121,10,49.9,0.81
,14:20:34,6,10790,2041.2,0.86,13.3,7,22,0.128,10,49.9,0.83
,14:20:35,6,10790,2042.2,0.87,13.3,7,22,0.13,10,49.9,0.84
,14:20:36,6,10790,2043.2,0.85,13.3,7,22,0.123,10,49.9,0.82
,14:20:37,6,10790,2044.2,0.84,13.3,7,22,0.117,10,49.9,0.81
,14:20:38,6,10790,2045.2,0.82,13.3,7,22,0.111,10,49.9,0.79
,14:20:39,6,10790,2046.2,0.83,13.3,7,22,0.111,10,49.9,0.8
,14:20:40,6,10790,2047.2,0.83,13.3,7,22,0.115,10,49.9,0.8
,14:20:41,6,10790,2048.2,0.82,13.3,7,21,0.115,10,49.9,0.79
,14:20:42,6,10790,2049.2,0.82,13.3,7,22,0.118,10,49.9,0.79
,14:20:43,6,10790,2050.2,0.81,13.3,7,22,0.117,10,49.9,0.78
,14:20:44,6,10790,2051.2,0.82,13.3,7,22,0.118,10,49.9,0.79
,14:20:45,6,10790,2052.2,0.83,13.3,7,22,0.119,10,49.9,0.8
,14:20:46,6,10790,2053.2,0.83,13.3,7,22,0.115,10,49.9,0.8
,14:20:47,6,10790,2054.2,0.83,13.3,7,22,0.115,10,49.9,0.8
,14:20:48,6,10790,2055.2,0.82,13.3,7,22,0.114,10,49.9,0.79
,14:20:49,6,10790,2056.2,0.81,13.3,7,22,0.117,10,49.9,0.78
,14:20:50,6,10790,2057.2,0.79,13.3,7,22,0.115,10,49.9,0.76
,14:20:51,6,10790,2058.2,0.78,13.3,7,22,0.113,10,49.9,0.76
,14:20:52,6,10790,2059.2,0.78,13.3,7,22,0.112,10,49.9,0.75
,14:20:53,6,10790,2060.2,0.79,13.3,7,22,0.11,10,49.9,0.76
,14:20:54,6,10790,2061.2,0.8,13.3,7,22,0.107,10,49.9,0.77
,14:20:55,6,10790,2062.2,0.8,13.3,7,22,0.111,10,49.9,0.77
,14:20:56,6,10790,2063.2,0.81,13.3,7,22,0.112,10,49.9,0.78
,14:20:57,6,10790,2064.2,0.81,13.3,7,22,0.116,10,49.9,0.78
,14:20:58,6,10790,2065.2,0.81,13.3,7,22,0.117,10,49.9,0.79
,14:20:59,6,10790,2066.2,0.82,13.3,7,22,0.114,10,49.9,0.79
,14:21:00,6,10790,2067.2,0.82,13.3,7,22,0.114,10,49.9,0.79
,14:21:01,6,10790,2068.2,0.83,13.3,7,22,0.112,10,49.9,0.8
,14:21:02,6,10790,2069.2,0.83,13.3,7,22,0.112,10,49.9,0.81
,14:21:03,6,10790,2070.2,0.83,13.3,7,22,0.12,10,49.9,0.8
,14:21:04,6,10790,2071.2,0.81,13.3,7,22,0.117,10,49.9,0.78
,14:21:05,6,10790,2072.2,0.8,13.3,7,22,0.119,10,49.9,0.77
,14:21:06,6,10790,2073.2,0.79,13.3,7,22,0.113,10,49.9,0.76
,14:21:07,6,10790,2074.2,0.79,13.3,7,22,0.114,10,49.9,0.77
,14:21:08,6,10790,2075.2,0.83,13.3,7,22,0.111,10,49.9,0.8
,14:21:09,6,10790,2076.2,0.85,13.3,7,22,0.114,10,49.9,0.82
,14:21:10,6,10790,2077.2,0.86,13.3,7,22,0.119,10,49.9,0.83
,14:21:11,6,10790,2078.2,0.85,13.3,7,22,0.123,10,49.9,0.82
,14:21:12,6,10790,2079.2,0.85,13.3,7,22,0.122,10,49.9,0.82
,14:21:13,6,10790,2080.2,0.83,13.3,7,22,0.12,10,49.9,0.8
,14:21:14,6,10790,2081.2,0.82,13.3,7,22,0.118,10,49.9,0.79
,14:21:15,6,10790,2082.2,0.82,13.3,7,22,0.118,10,49.9,0.79
,14:21:16,6,10790,2083.2,0.83,13.3,7,22,0.115,10,49.9,0.8
,14:21:17,6,10790,2084.2,0.84,13.3,7,22,0.113,10,49.9,0.81
,14:21:18,6,10790,2085.2,0.85,13.3,7,22,0.118,10,49.9,0.82
,14:21:19,6,10790,2086.2,0.86,13.3,7,22,0.124,10,49.9,0.83
,14:21:20,6,10790,2087.2,0.86,13.3,7,22,0.124,10,49.9,0.83
,14:21:21,6,10790,2088.2,0.87,13.3,7,22,0.125,10,49.9,0.84
,14:21:22,6,10790,2089.2,0.88,13.3,7,22,0.127,10,49.9,0.85
,14:21:23,6,10790,2090.2,0.88,13.3,7,22,0.122,10,49.9,0.85
,14:21:24,6,10790,2091.2,0.88,13.3,7,22,0.128,10,49.9,0.85
,14:21:25,6,10790,2092.2,0.88,13.3,7,22,0.122,10,49.9,0.85
,14:21:26,6,10790,2093.2,0.88,13.3,7,22,0.122,10,49.9,0.85
,14:21:27,6,10790,2094.2,0.88,13.3,7,22,0.126,10,49.9,0.84
,14:21:28,6,10790,2095.2,0.87,13.3,7,22,0.126,10,49.9,0.84
,14:21:29,6,10790,2096.2,0.87,13.3,7,22,0.126,10,49.9,0.84
,14:21:30,6,10790,2097.2,0.88,13.3,7,22,0.123,10,49.9,0.85
,14:21:31,6,10790,2098.2,0.89,13.3,7,22,0.119,10,49.9,0.86
,14:21:32,6,10790,2099.2,0.9,13.3,7,22,0.125,10,49.9,0.86
,14:21:33,6,10790,2100.2,0.88,13.3,7,22,0.123,10,49.9,0.85
,14:21:34,6,10790,2101.2,0.88,13.3,7,22,0.127,10,49.9,0.85
,14:21:35,6,10790,2102.2,0.87,13.3,7,22,0.122,10,49.9,0.84
,14:21:36,6,10790,2103.2,0.88,13.3,7,22,0.118,10,49.9,0.85
,14:21:37,6,10790,2104.2,0.88,13.3,7,22,0.123,10,49.9,0.85
,14:21:38,6,10790,2105.2,0.89,13.3,7,22,0.128,10,49.9,0.86
,14:21:39,6,10790,2106.2,0.89,13.3,7,22,0.128,10,49.9,0.85
,14:21:40,6,10790,2107.2,0.88,13.3,7,22,0.127,10,49.9,0.85
,14:21:41,6,10790,2108.2,0.88,13.3,7,22,0.127,10,49.9,0.85
,14:21:42,6,10790,2109.2,0.88,13.3,7,22,0.128,10,49.9,0.85
,14:21:43,6,10790,2110.2,0.89,13.3,7,22,0.129,10,49.9,0.86
,14:21:44,6,10790,2111.2,0.88,13.3,7,22,0.122,10,49.9,0.84
,14:21:45,6,10790,2112.2,0.85,13.3,7,22,0.118,10,49.9,0.82
,14:21:46,6,10790,2113.2,0.83,13.3,7,22,0.115,10,49.9,0.8
,14:21:47,6,10790,2114.2,0.82,13.3,7,22,0.118,10,49.9,0.79
,14:21:48,6,10790,2115.2,0.83,13.3,7,22,0.12,10,49.9,0.81
,14:21:49,6,10790,2116.2,0.84,13.3,7,22,0.122,10,49.9,0.82
,14:21:50,6,10790,2117.2,0.85,13.3,7,22,0.118,10,49.9,0.82
,14:21:51,6,10790,2118.2,0.84,13.3,7,22,0.121,10,49.9,0.81
,14:21:52,6,10790,2119.2,0.83,13.3,7,22,0.12,10,49.9,0.8
,14:21:53,6,10790,2120.2,0.82,13.3,7,22,0.119,10,49.9,0.79
,14:21:54,6,10790,2121.2,0.82,13.3,7,22,0.115,10,49.9,0.79
,14:21:55,6,10790,2122.2,0.82,13.3,7,21,0.115,10,49.9,0.79
,14:21:56,6,10790,2123.2,0.82,13.3,7,21,0.111,10,49.9,0.79
,14:21:57,6,10790,2124.2,0.82,13.3,7,22,0.115,10,49.9,0.79
,14:21:58,6,10790,2125.2,0.82,13.3,7,22,0.114,10,49.9,0.79
,14:21:59,6,10790,2126.2,0.81,13.3,7,22,0.117,10,49.9,0.78
,14:22:00,6,10790,2127.2,0.81,13.3,7,22,0.117,10,49.9,0.78
,14:22:01,6,10790,2128.2,0.81,13.3,7,22,0.116,10,49.9,0.78
,14:22:02,6,10790,2129.2,0.82,13.3,7,22,0.118,10,49.8,0.79
,14:22:03,6,10790,2130.2,0.82,13.3,7,22,0.118,10,49.9,0.79
,14:22:04,6,10790,2131.2,0.82,13.3,7,22,0.115,10,49.9,0.79
,14:22:05,6,10790,2132.2,0.82,13.3,7,22,0.11,10,49.9,0.79
,14:22:06,6,10790,2133.2,0.81,13.3,7,22,0.109,10,49.9,0.78
,14:22:07,6,10790,2134.2,0.83,13.3,8,22,0.108,10,49.9,0.81
,14:22:08,6,10790,2135.2,0.89,13.3,7,22,0.119,10,49.9,0.86
,14:22:09,6,10790,2136.2,0.93,13.3,7,22,0.125,10,49.9,0.9
,14:22:10,6,10790,2137.2,0.93,13.3,7,22,0.134,10,49.9,0.89
,14:22:11,6,10790,2138.2,0.88,13.3,7,21,0.127,10,49.9,0.85
,14:22:12,6,10790,2139.2,0.85,13.3,7,21,0.123,10,49.9,0.82
,14:22:13,6,10790,2140.2,0.83,13.3,7,21,0.12,10,49.9,0.8
,14:22:14,6,10790,2141.2,0.83,13.3,7,21,0.124,10,49.9,0.8
,14:22:15,6,10790,2142.2,0.84,13.3,7,22,0.121,10,49.9,0.81
,14:22:16,6,10790,2143.2,0.85,13.3,7,22,0.122,10,49.9,0.82
,14:22:17,6,10790,2144.2,0.84,13.3,7,22,0.117,10,49.9,0.81
,14:22:18,6,10790,2145.2,0.83,13.3,7,22,0.111,10,49.9,0.79
,14:22:19,6,10790,2146.2,0.82,13.3,7,22,0.11,10,49.9,0.79
,14:22:20,6,10790,2147.2,0.81,13.3,7,22,0.117,10,49.9,0.78
,14:22:21,6,10790,2148.2,0.81,13.3,7,22,0.117,10,49.9,0.78
,14:22:22,6,10790,2149.2,0.81,13.3,7,22,0.121,10,49.9,0.78
,14:22:23,6,10790,2150.2,0.81,13.3,7,22,0.122,10,49.9,0.78
,14:22:24,6,10790,2151.2,0.82,13.3,7,22,0.118,10,49.9,0.79
,14:22:25,6,10790,2152.2,0.82,13.3,7,22,0.114,10,49.9,0.79
,14:22:26,6,10790,2153.2,0.83,13.3,7,22,0.116,10,49.9,0.8
,14:22:27,6,10790,2154.2,0.83,13.3,7,22,0.115,10,49.9,0.8
,14:22:28,6,10790,2155.2,0.82,13.3,7,22,0.114,10,49.9,0.79
,14:22:29,6,10790,2156.2,0.82,13.3,7,22,0.114,10,49.9,0.79
,14:22:30,6,10790,2157.2,0.82,13.3,7,22,0.114,10,49.9,0.79
,14:22:31,6,10790,2158.2,0.83,13.3,7,22,0.119,10,49.9,0.8
,14:22:32,6,10790,2159.2,0.82,13.3,7,22,0.115,10,49.9,0.79
,14:22:33,6,10790,2160.2,0.81,13.3,7,22,0.117,10,49.9,0.78
,14:22:34,6,10790,2161.2,0.79,13.3,7,22,0.11,10,49.9,0.76
,14:22:35,6,10790,2162.2,0.78,13.3,7,22,0.108,10,49.9,0.75
,14:22:36,6,10790,2163.2,0.77,13.3,7,22,0.104,10,49.9,0.74
,14:22:37,6,10790,2164.2,0.77,13.3,7,22,0.104,10,49.9,0.75
,14:22:38,6,10790,2165.2,0.79,13.3,7,22,0.106,10,49.9,0.76
,14:22:39,6,10790,2166.2,0.79,13.3,7,22,0.11,10,49.9,0.77
,14:22:40,6,10790,2167.2,0.8,13.3,7,22,0.111,10,49.9,0.77
,14:22:41,6,10790,2168.2,0.81,13.3,7,22,0.112,10,49.9,0.78
,14:22:42,6,10790,2169.2,0.81,13.3,7,22,0.113,10,49.9,0.78
,14:22:43,6,10790,2170.2,0.82,13.3,7,22,0.118,10,49.9,0.79
,14:22:44,6,10790,2171.2,0.82,13.3,7,22,0.114,10,49.9,0.79
,14:22:45,6,10790,2172.2,0.82,13.3,7,22,0.11,10,49.9,0.79
,14:22:46,6,10790,2173.2,0.81,13.3,7,22,0.109,10,49.9,0.78
,14:22:47,6,10790,2174.2,0.8,13.3,7,22,0.115,10,49.9,0.77
,14:22:48,6,10790,2175.2,0.79,13.3,7,22,0.113,10,49.9,0.76
,14:22:49,6,10790,2176.2,0.78,13.3,7,22,0.113,10,49.9,0.76
,14:22:50,6,10790,2177.2,0.79,13.3,7,22,0.114,10,49.9,0.76
,14:22:51,6,10790,2178.2,0.79,13.3,7,22,0.11,10,49.9,0.76
,14:22:52,6,10790,2179.2,0.79,13.3,7,22,0.11,10,49.9,0.77
,14:22:53,6,10790,2180.2,0.79,13.3,7,22,0.11,10,49.9,0.76
,14:22:54,6,10790,2181.2,0.8,13.3,7,22,0.116,10,49.9,0.77
,14:22:55,6,10790,2182.2,0.81,13.3,7,22,0.117,10,49.9,0.78
,14:22:56,6,10790,2183.2,0.81,13.3,7,22,0.113,10,49.9,0.78
,14:22:57,6,10790,2184.2,0.81,13.3,7,22,0.113,10,49.9,0.78
,14:22:58,6,10790,2185.2,0.8,13.3,7,22,0.112,10,49.9,0.77
,14:22:59,6,10790,2186.2,0.8,13.3,7,22,0.12,10,49.9,0.77
,14:23:00,6,10790,2187.2,0.79,13.3,7,22,0.119,10,49.9,0.77
,14:23:01,6,10790,2188.2,0.79,13.3,7,22,0.115,10,49.9,0.77
,14:23:02,6,10790,2189.2,0.8,13.3,7,22,0.111,10,49.9,0.77
,14:23:03,6,10790,2190.2,0.81,13.3,7,22,0.112,10,49.9,0.78
,14:23:04,6,10790,2191.2,0.81,13.3,7,22,0.117,10,49.9,0.78
,14:23:05,6,10790,2192.2,0.81,13.3,7,22,0.117,10,49.9,0.78
,14:23:06,6,10790,2193.2,0.81,13.3,7,22,0.113,10,49.9,0.78
,14:23:07,6,10790,2194.2,0.81,13.3,7,22,0.113,10,49.9,0.78
,14:23:08,6,10790,2195.2,0.81,13.3,7,22,0.116,10,49.9,0.78
,14:23:09,6,10790,2196.2,0.81,13.3,7,22,0.117,10,49.9,0.79
,14:23:10,6,10790,2197.2,0.83,13.3,7,22,0.115,10,49.9,0.8
,14:23:11,6,10790,2198.2,0.83,13.3,7,22,0.115,10,49.9,0.8
,14:23:12,6,10790,2199.2,0.82,13.3,7,22,0.114,10,49.9,0.78
,14:23:13,6,10790,2200.2,0.79,13.3,7,22,0.113,10,49.9,0.76
,14:23:14,6,10790,2201.2,0.77,13.3,7,22,0.111,10,49.9,0.74
,14:23:15,6,10790,2202.2,0.76,13.3,7,22,0.106,10,49.9,0.73
,14:23:16,6,10790,2203.2,0.77,13.3,7,22,0.104,10,49.9,0.75
,14:23:17,6,10790,2204.2,0.78,13.3,7,22,0.104,10,49.9,0.75
,14:23:18,6,10790,2205.2,0.78,13.3,7,22,0.109,10,49.9,0.76
,14:23:19,6,10790,2206.2,0.78,13.3,7,22,0.112,10,49.9,0.75
,14:23:20,6,10790,2207.2,0.77,13.3,7,22,0.108,10,49.9,0.75
,14:23:21,6,10790,2208.2,0.76,13.3,7,22,0.106,10,49.9,0.74
,14:23:22,6,10790,2209.2,0.76,13.3,7,22,0.106,10,49.9,0.73
,14:23:23,6,10790,2210.2,0.76,13.3,7,22,0.11,10,49.9,0.74
,14:23:24,6,10790,2211.2,0.78,13.3,7,22,0.112,10,49.9,0.75
,14:23:25,6,10790,2212.2,0.78,13.3,7,22,0.112,10,49.9,0.75
,14:23:26,6,10790,2213.2,0.79,13.3,7,21,0.115,10,49.9,0.77
,14:23:27,6,10790,2214.2,0.79,13.3,7,22,0.114,10,49.9,0.76
,14:23:28,6,10790,2215.2,0.78,13.3,7,22,0.113,10,49.9,0.76
,14:23:29,6,10790,2216.2,0.77,13.3,7,22,0.107,10,49.9,0.74
,14:23:30,6,10790,2217.2,0.77,13.3,7,22,0.103,10,49.9,0.74
,14:23:31,6,10790,2218.2,0.77,13.3,7,22,0.107,10,49.9,0.74
,14:23:32,6,10790,2219.2,0.77,13.3,7,22,0.111,10,49.9,0.74
,14:23:33,6,10790,2220.2,0.77,13.3,7,22,0.112,10,49.9,0.75
,14:23:34,6,10790,2221.2,0.78,13.3,7,22,0.112,10,49.9,0.75
,14:23:35,6,10790,2222.2,0.79,13.3,7,22,0.109,10,49.9,0.76
,14:23:36,6,10790,2223.2,0.79,13.3,7,22,0.106,10,49.9,0.76
,14:23:37,6,10790,2224.2,0.78,13.3,7,22,0.105,10,49.9,0.75
,14:23:38,6,10790,2225.2,0.78,13.3,7,22,0.109,10,49.9,0.75
,14:23:39,6,10790,2226.2,0.77,13.3,7,22,0.112,10,49.9,0.75
,14:23:40,6,10790,2227.2,0.77,13.3,7,22,0.107,10,49.9,0.74
,14:23:41,6,10790,2228.2,0.76,13.3,7,22,0.106,10,49.9,0.74
,14:23:42,6,10790,2229.2,0.77,13.3,7,22,0.107,10,49.9,0.74
,14:23:43,6,10790,2230.2,0.77,13.3,7,22,0.107,10,49.9,0.74
,14:23:44,6,10790,2231.2,0.76,13.3,7,22,0.109,10,49.9,0.73
,14:23:45,6,10790,2232.2,0.74,13.3,7,22,0.107,10,49.9,0.71
,14:23:46,6,10790,2233.2,0.75,13.3,7,22,0.108,10,49.9,0.72
,14:23:47,6,10790,2234.2,0.76,13.3,7,22,0.106,10,49.9,0.74
,14:23:48,6,10790,2235.2,0.77,13.3,7,22,0.104,10,49.9,0.74
,14:23:49,6,10790,2236.2,0.77,13.3,7,22,0.103,10,49.9,0.74
,14:23:50,6,10790,2237.2,0.77,13.3,7,22,0.111,10,49.9,0.74
,14:23:51,6,10790,2238.2,0.78,13.3,7,22,0.112,10,49.9,0.75
,14:23:52,6,10790,2239.2,0.78,13.3,7,21,0.113,10,49.9,0.76
,14:23:53,6,10790,2240.2,0.78,13.3,7,21,0.113,10,49.9,0.75
,14:23:54,6,10790,2241.2,0.77,13.3,7,22,0.112,10,49.9,0.75
,14:23:55,6,10790,2242.2,0.77,13.3,7,22,0.111,10,49.9,0.74
,14:23:56,6,10790,2243.2,0.77,13.3,7,22,0.107,10,49.9,0.74
,14:23:57,6,10790,2244.2,0.78,13.3,7,22,0.104,10,49.9,0.75
,14:23:58,6,10790,2245.2,0.79,13.3,7,22,0.109,10,49.9,0.76
,14:23:59,6,10790,2246.2,0.79,13.3,7,22,0.115,10,49.9,0.77
,14:24:00,6,10790,2247.2,0.8,13.3,7,22,0.115,10,49.9,0.77
,14:24:01,6,10790,2248.2,0.81,13.3,7,22,0.117,10,49.9,0.78
,14:24:02,6,10790,2249.2,0.81,13.3,7,22,0.117,10,49.9,0.78
,14:24:03,6,10790,2250.2,0.81,13.3,7,22,0.117,10,49.9,0.78
,14:24:04,6,10790,2251.2,0.8,13.3,7,22,0.115,10,49.9,0.77
,14:24:05,6,10790,2252.2,0.77,13.3,7,22,0.108,10,49.9,0.75
,14:24:06,6,10790,2253.2,0.77,13.3,7,22,0.104,10,49.9,0.75
,14:24:07,6,10790,2254.2,0.78,13.3,7,22,0.108,10,49.9,0.75
,14:24:08,6,10790,2255.2,0.78,13.3,7,22,0.113,10,49.9,0.76
,14:24:09,6,10790,2256.2,0.79,13.3,7,22,0.114,10,49.9,0.76
,14:24:10,6,10790,2257.2,0.78,13.3,7,22,0.113,10,49.9,0.76
,14:24:11,6,10790,2258.2,0.79,13.3,7,22,0.113,10,49.9,0.76
,14:24:12,6,10790,2259.2,0.8,13.3,7,22,0.115,10,49.9,0.77
,14:24:13,6,10790,2260.2,0.81,13.3,7,22,0.113,10,49.9,0.78
,14:24:14,6,10790,2261.2,0.81,13.3,7,22,0.113,10,49.9,0.78
,14:24:15,6,10790,2262.2,0.79,13.3,7,22,0.106,10,49.9,0.76
,14:24:16,6,10790,2263.2,0.79,13.3,7,22,0.106,10,49.9,0.76
,14:24:17,6,10790,2264.2,0.78,13.3,7,22,0.109,10,49.9,0.75
,14:24:18,6,10790,2265.2,0.79,13.3,7,22,0.113,10,49.9,0.76
,14:24:19,6,10790,2266.2,0.78,13.3,7,22,0.109,10,49.9,0.75
,14:24:20,6,10790,2267.2,0.78,13.3,7,22,0.109,10,49.9,0.75
,14:24:21,6,10790,2268.2,0.79,13.3,7,22,0.114,10,49.9,0.76
,14:24:22,6,10790,2269.2,0.79,13.3,7,22,0.114,10,49.9,0.76
,14:24:23,6,10790,2270.2,0.79,13.3,7,22,0.114,10,49.9,0.76
,14:24:24,6,10790,2271.2,0.78,13.3,7,22,0.113,10,49.9,0.75
,14:24:25,6,10790,2272.2,0.78,13.3,7,22,0.113,10,49.9,0.76
,14:24:26,6,10790,2273.2,0.78,13.3,7,22,0.113,10,49.9,0.76
,14:24:27,6,10790,2274.2,0.78,13.3,7,22,0.108,10,49.9,0.75
,14:24:28,6,10790,2275.2,0.78,13.3,7,22,0.104,10,49.9,0.75
,14:24:29,6,10790,2276.2,0.77,13.3,7,22,0.104,10,49.9,0.75
,14:24:30,6,10790,2277.2,0.79,13.3,7,22,0.109,10,49.9,0.76
,14:24:31,6,10790,2278.2,0.79,13.3,7,22,0.113,10,49.9,0.76
,14:24:32,6,10790,2279.2,0.79,13.3,7,22,0.118,10,49.9,0.76
,14:24:33,6,10790,2280.2,0.79,13.3,7,22,0.113,10,49.9,0.76
,14:24:34,6,10790,2281.2,0.79,13.3,7,21,0.115,10,49.9,0.77
,14:24:35,6,10790,2282.2,0.8,13.3,7,22,0.115,10,49.9,0.77
,14:24:36,6,10790,2283.2,0.8,13.3,7,22,0.111,10,49.9,0.77
,14:24:37,6,10790,2284.2,0.8,13.3,7,22,0.115,10,49.9,0.77
,14:24:38,6,10790,2285.2,0.8,13.3,7,22,0.112,10,49.9,0.78
,14:24:39,6,10790,2286.2,0.81,13.3,7,22,0.117,10,49.9,0.78
,14:24:40,6,10790,2287.2,0.81,13.3,7,22,0.117,10,49.9,0.78
,14:24:41,6,10790,2288.2,0.81,13.3,7,22,0.117,10,49.9,0.78
,14:24:42,6,10790,2289.2,0.8,13.3,7,22,0.116,10,49.9,0.77
,14:24:43,6,10790,2290.2,0.8,13.3,7,21,0.116,10,49.9,0.77
,14:24:44,6,10790,2291.2,0.81,13.3,7,21,0.116,10,49.9,0.78
,14:24:45,6,10790,2292.2,0.82,13.3,7,21,0.119,10,49.9,0.8
,14:24:46,6,10790,2293.2,0.82,13.3,7,21,0.114,10,49.9,0.79
,14:24:47,6,10790,2294.2,0.81,13.3,7,21,0.117,10,49.9,0.78
,14:24:48,6,10790,2295.2,0.79,13.3,7,22,0.11,10,49.9,0.76
,14:24:49,6,10790,2296.2,0.78,13.3,7,22,0.109,10,49.9,0.75
,14:24:50,6,10790,2297.2,0.78,13.3,7,22,0.109,10,49.9,0.76
,14:24:51,6,10790,2298.2,0.78,13.3,7,22,0.109,10,49.9,0.75
,14:24:52,6,10790,2299.2,0.78,13.3,7,22,0.109,10,49.9,0.75
,14:24:53,6,10790,2300.2,0.79,13.3,7,22,0.113,10,49.9,0.76
,14:24:54,6,10790,2301.2,0.8,13.3,7,22,0.115,10,49.9,0.77
,14:24:55,6,10790,2302.2,0.8,13.3,7,22,0.116,10,49.9,0.77
,14:24:56,6,10790,2303.2,0.8,13.3,7,22,0.111,10,49.9,0.77
,14:24:57,6,10790,2304.2,0.8,13.3,7,22,0.116,10,49.9,0.77
,14:24:58,6,10790,2305.2,0.8,13.3,7,22,0.116,10,49.9,0.77
,14:24:59,6,10790,2306.2,0.8,13.3,7,22,0.112,10,49.9,0.77
,14:25:00,6,10790,2307.2,0.79,13.3,7,22,0.11,10,49.9,0.76
,14:25:01,6,10790,2308.2,0.79,13.3,7,22,0.109,10,49.9,0.76
,14:25:02,6,10790,2309.2,0.78,13.3,7,22,0.108,10,49.9,0.75
,14:25:03,6,10790,2310.2,0.77,13.3,7,22,0.104,10,49.9,0.75
,14:25:04,6,10790,2311.2,0.78,13.3,7,22,0.105,10,49.9,0.75
,14:25:05,6,10790,2312.2,0.79,13.3,7,22,0.106,10,49.9,0.76
,14:25:06,6,10790,2313.2,0.8,13.3,7,22,0.111,10,49.9,0.77
,14:25:07,6,10790,2314.2,0.8,13.3,7,22,0.112,10,49.9,0.77
,14:25:08,6,10790,2315.2,0.8,13.3,7,22,0.111,10,49.9,0.77
,14:25:09,6,10790,2316.2,0.8,13.3,7,22,0.115,10,49.9,0.77
,14:25:10,6,10790,2317.2,0.8,13.3,7,22,0.12,10,49.9,0.77
,14:25:11,6,10790,2318.2,0.8,13.3,7,22,0.116,10,49.9,0.78
,14:25:12,6,10790,2319.2,0.81,13.3,7,22,0.117,10,49.9,0.78
,14:25:13,6,10790,2320.2,0.81,13.3,7,22,0.117,10,49.9,0.78
,14:25:14,6,10790,2321.2,0.82,13.3,7,22,0.118,10,49.9,0.79
,14:25:15,6,10790,2322.2,0.82,13.3,7,22,0.114,10,49.9,0.78
,14:25:16,6,10790,2323.2,0.8,13.3,7,22,0.111,10,49.9,0.77
,14:25:17,6,10790,2324.2,0.77,13.3,7,22,0.107,10,49.9,0.74
,14:25:18,6,10790,2325.2,0.76,13.3,7,22,0.11,10,49.9,0.74
,14:25:19,6,10790,2326.2,0.77,13.3,7,22,0.111,10,49.9,0.75
,14:25:20,6,10790,2327.2,0.8,13.3,7,22,0.111,10,49.9,0.77
,14:25:21,6,10790,2328.2,0.82,13.3,7,22,0.118,10,49.9,0.79
,14:25:22,6,10790,2329.2,0.82,13.3,7,22,0.114,10,49.9,0.79
,14:25:23,6,10790,2330.2,0.81,13.3,7,22,0.112,10,49.9,0.78
,14:25:24,6,10790,2331.2,0.79,13.3,7,21,0.113,10,49.9,0.76
,14:25:25,6,10790,2332.2,0.78,13.3,7,21,0.113,10,49.9,0.76
,14:25:26,6,10790,2333.2,0.79,13.3,7,22,0.115,10,49.9,0.76
,14:25:27,6,10790,2334.2,0.8,13.3,7,21,0.111,10,49.9,0.77
,14:25:28,6,10790,2335.2,0.8,13.3,7,22,0.111,10,49.9,0.77
,14:25:29,6,10790,2336.2,0.8,13.3,7,22,0.111,10,49.9,0.77
,14:25:30,6,10790,2337.2,0.8,13.3,7,22,0.112,10,49.9,0.78
,14:25:31,6,10790,2338.2,0.82,13.3,7,21,0.118,10,49.9,0.79
,14:25:32,6,10790,2339.2,0.82,13.3,7,22,0.115,10,49.9,0.8
