Data file,,RA0.3_PDMS_-8C_001.TSV,,,,,,,,,,
,16:15:50,4,2700,1127.8,1.17,13.3,9,-7.1,0.13,10,0.2,1.09
,16:15:51,4,2700,1128.8,1.16,13.3,9,-7.2,0.13,10,0.2,1.09
,16:15:52,4,2700,1129.8,1.16,13.3,9,-7.2,0.13,10,0.2,1.09
,16:15:53,4,2700,1130.8,1.16,13.3,9,-7.2,0.13,10,0.2,1.09
,16:15:54,4,2700,1131.8,1.16,13.3,9,-7.2,0.13,10,0.2,1.09
,16:15:55,4,2700,1132.8,1.17,13.3,9,-7.2,0.123,10,0.2,1.09
,16:15:56,4,2700,1133.8,1.17,13.3,9,-7.2,0.123,10,0.2,1.09
,16:15:57,4,2700,1134.8,1.16,13.3,9,-7.2,0.126,10,0.2,1.09
,16:15:58,4,2700,1135.8,1.16,13.3,9,-7.2,0.129,10,0.2,1.09
,16:15:59,4,2700,1136.8,1.16,13.3,9,-7.2,0.133,10,0.2,1.08
,16:16:00,4,2700,1137.8,1.16,13.3,9,-7.2,0.133,10,0.2,1.09
,16:16:01,4,2700,1138.8,1.16,13.3,9,-7.2,0.13,10,0.2,1.09
,16:16:02,4,2700,1139.8,1.17,13.3,9,-7.2,0.13,10,0.2,1.09
,16:16:03,4,2700,1140.8,1.16,13.3,9,-7.2,0.13,10,0.2,1.09
,16:16:04,4,2700,1141.8,1.16,13.3,9,-7.2,0.126,10,0.2,1.09
,16:16:05,4,2700,1142.8,1.16,13.3,9,-7.2,0.123,10,0.2,1.09
,16:16:06,4,2700,1143.8,1.16,13.3,9,-7.2,0.126,10,0.2,1.09
,16:16:07,4,2700,1144.8,1.16,13.3,9,-7.2,0.129,10,0.2,1.08
,16:16:08,4,2700,1145.8,1.15,13.3,9,-7.2,0.132,10,0.2,1.08
,16:16:09,4,2700,1146.8,1.15,13.3,9,-7.2,0.132,10,0.2,1.08
,16:16:10,4,2700,1147.8,1.16,13.3,9,-7.2,0.133,10,0.2,1.08
,16:16:11,4,2700,1148.8,1.16,13.3,9,-7.2,0.133,10,0.2,1.09
,16:16:12,4,2700,1149.8,1.16,13.3,9,-7.2,0.129,10,0.2,1.08
,16:16:13,4,2700,1150.8,1.16,13.3,9,-7.2,0.129,10,0.2,1.08
,16:16:14,4,2700,1151.8,1.16,13.3,9,-7.2,0.129,10,0.2,1.09
,16:16:15,4,2700,1152.8,1.16,13.3,9,-7.2,0.126,10,0.2,1.09
,16:16:16,4,2700,1153.8,1.17,13.3,9,-7.2,0.123,10,0.2,1.09
,16:16:17,4,2700,1154.8,1.17,13.3,9,-7.2,0.123,10,0.2,1.09
,16:16:18,4,2700,1155.8,1.16,13.3,9,-7.2,0.123,10,0.2,1.09
,16:16:19,4,2700,1156.8,1.16,13.3,9,-7.2,0.129,10,0.2,1.09
,16:16:20,4,2700,1157.8,1.16,13.3,9,-7.2,0.129,10,0.2,1.08
,16:16:21,4,2700,1158.8,1.16,13.3,9,-7.2,0.133,10,0.2,1.09
,16:16:22,4,2700,1159.8,1.16,13.3,9,-7.2,0.133,10,0.2,1.09
,16:16:23,4,2700,1160.8,1.16,13.3,9,-7.3,0.133,10,0.2,1.09
,16:16:24,4,2700,1161.8,1.17,13.3,9,-7.3,0.134,10,0.2,1.09
,16:16:25,4,2700,1162.8,1.17,13.3,9,-7.3,0.13,10,0.2,1.1
,16:16:26,4,2700,1163.8,1.17,13.3,9,-7.3,0.13,10,0.2,1.1
,16:16:27,4,2700,1164.8,1.17,13.3,9,-7.3,0.13,10,0.1,1.09
,16:16:28,4,2700,1165.8,1.17,13.3,9,-7.3,0.13,10,0.1,1.09
,16:16:29,4,2700,1166.8,1.16,13.3,9,-7.3,0.13,10,0.1,1.09
,16:16:30,4,2700,1167.8,1.16,13.3,9,-7.3,0.13,10,0.2,1.09
,16:16:31,4,2700,1168.8,1.16,13.3,9,-7.3,0.13,10,0.2,1.09
,16:16:32,4,2700,1169.8,1.17,13.3,9,-7.3,0.13,10,0.2,1.09
,16:16:33,4,2700,1170.8,1.17,13.3,9,-7.3,0.13,10,0.2,1.09
,16:16:34,4,2700,1171.8,1.17,13.3,9,-7.3,0.127,10,0.2,1.1
,16:16:35,4,2700,1172.8,1.17,13.3,9,-7.3,0.123,10,0.2,1.1
,16:16:36,4,2700,1173.8,1.17,13.3,9,-7.3,0.123,10,0.2,1.1
,16:16:37,4,2700,1174.8,1.17,13.3,9,-7.3,0.123,10,0.2,1.1
,16:16:38,4,2700,1175.8,1.17,13.3,9,-7.3,0.127,10,0.2,1.1
,16:16:39,4,2700,1176.8,1.17,13.3,9,-7.3,0.13,10,0.2,1.09
,16:16:40,4,2700,1177.8,1.17,13.3,9,-7.3,0.13,10,0.2,1.09
,16:16:41,4,2700,1178.8,1.16,13.3,9,-7.3,0.13,10,0.2,1.09
,16:16:42,4,2700,1179.8,1.16,13.3,9,-7.3,0.129,10,0.2,1.09
,16:16:43,4,2700,1180.8,1.16,13.3,9,-7.3,0.13,10,0.2,1.09
,16:16:44,4,2700,1181.8,1.16,13.3,9,-7.3,0.126,10,0.2,1.09
,16:16:45,4,2700,1182.8,1.16,13.3,9,-7.3,0.13,10,0.2,1.09
,16:16:46,4,2700,1183.8,1.16,13.3,9,-7.3,0.13,10,0.2,1.09
,16:16:47,4,2700,1184.8,1.16,13.3,9,-7.3,0.13,10,0.2,1.09
,16:16:48,4,2700,1185.8,1.16,13.3,9,-7.3,0.13,10,0.2,1.09
,16:16:49,4,2700,1186.8,1.17,13.3,9,-7.3,0.13,10,0.2,1.09
,16:16:50,4,2700,1187.8,1.17,13.3,9,-7.3,0.127,10,0.2,1.09
,16:16:51,4,2700,1188.8,1.17,13.3,9,-7.3,0.127,10,0.2,1.1
,16:16:52,4,2700,1189.8,1.17,13.3,9,-7.3,0.127,10,0.2,1.1
,16:16:53,4,2700,1190.8,1.17,13.3,9,-7.3,0.123,10,0.2,1.09
,16:16:54,4,2700,1191.8,1.17,13.3,9,-7.3,0.123,10,0.2,1.09
,16:16:55,4,2700,1192.8,1.16,13.3,9,-7.3,0.122,10,0.2,1.09
,16:16:56,4,2700,1193.8,1.16,13.3,9,-7.3,0.122,10,0.2,1.08
,16:16:57,4,2700,1194.8,1.16,13.3,9,-7.3,0.122,10,0.2,1.08
,16:16:58,4,2700,1195.8,1.16,13.3,9,-7.3,0.125,10,0.1,1.08
,16:16:59,4,2700,1196.8,1.16,13.3,9,-7.4,0.125,10,0.2,1.08
,16:17:00,4,2700,1197.8,1.16,13.3,9,-7.4,0.129,10,0.2,1.08
,16:17:01,4,2700,1198.8,1.15,13.3,9,-7.4,0.128,10,0.2,1.08
,16:17:02,4,2700,1199.8,1.15,13.3,9,-7.4,0.128,10,0.2,1.08
,16:17:03,4,2700,1200.8,1.16,13.3,9,-7.4,0.133,10,0.2,1.08
,16:17:04,4,2700,1201.8,1.16,13.3,9,-7.4,0.133,10,0.2,1.08
,16:17:05,4,2700,1202.8,1.16,13.3,9,-7.4,0.133,10,0.2,1.08
,16:17:06,4,2700,1203.8,1.16,13.3,9,-7.4,0.133,10,0.2,1.09
,16:17:07,4,2700,1204.8,1.16,13.3,9,-7.4,0.133,10,0.2,1.09
,16:17:08,4,2700,1205.8,1.17,13.3,9,-7.4,0.13,10,0.2,1.09
,16:17:09,4,2700,1206.8,1.17,13.3,9,-7.4,0.13,10,0.2,1.09
,16:17:10,4,2700,1207.8,1.17,13.3,9,-7.4,0.13,10,0.2,1.09
,16:17:11,4,2700,1208.8,1.17,13.3,9,-7.4,0.13,10,0.2,1.09
,16:17:12,4,2700,1209.8,1.16,13.3,9,-7.4,0.129,10,0.2,1.09
,16:17:13,4,2700,1210.8,1.16,13.3,9,-7.4,0.129,10,0.2,1.09
,16:17:14,4,2700,1211.8,1.16,13.3,9,-7.4,0.129,10,0.2,1.09
,16:17:15,4,2700,1212.8,1.16,13.3,9,-7.4,0.129,10,0.2,1.09
,16:17:16,4,2700,1213.8,1.16,13.3,9,-7.4,0.129,10,0.2,1.09
,16:17:17,4,2700,1214.8,1.16,13.3,9,-7.4,0.129,10,0.2,1.09
,16:17:18,4,2700,1215.8,1.16,13.3,9,-7.4,0.126,10,0.2,1.09
,16:17:19,4,2700,1216.8,1.17,13.3,9,-7.4,0.126,10,0.2,1.09
,16:17:20,4,2700,1217.8,1.17,13.3,9,-7.4,0.123,10,0.2,1.09
,16:17:21,4,2700,1218.8,1.17,13.3,9,-7.4,0.123,10,0.2,1.09
,16:17:22,4,2700,1219.8,1.17,13.3,9,-7.4,0.123,10,0.2,1.09
,16:17:23,4,2700,1220.8,1.16,13.3,9,-7.4,0.126,10,0.2,1.09
,16:17:24,4,2700,1221.8,1.16,13.3,9,-7.4,0.129,10,0.2,1.09
,16:17:25,4,2700,1222.8,1.16,13.3,9,-7.4,0.129,10,0.2,1.09
,16:17:26,4,2700,1223.8,1.16,13.3,9,-7.4,0.13,10,0.2,1.09
,16:17:27,4,2700,1224.8,1.16,13.3,9,-7.5,0.133,10,0.2,1.09
,16:17:28,4,2700,1225.8,1.16,13.3,9,-7.5,0.133,10,0.2,1.09
,16:17:29,4,2700,1226.8,1.16,13.3,9,-7.5,0.133,10,0.2,1.09
,16:17:30,4,2700,1227.8,1.16,13.3,9,-7.5,0.133,10,0.2,1.09
,16:17:31,4,2700,1228.8,1.16,13.3,9,-7.5,0.133,10,0.2,1.09
,16:17:32,4,2700,1229.8,1.17,13.3,9,-7.5,0.13,10,0.2,1.09
,16:17:33,4,2700,1230.8,1.17,13.3,9,-7.5,0.134,10,0.1,1.09
,16:17:34,4,2700,1231.8,1.17,13.3,9,-7.5,0.134,10,0.1,1.09
,16:17:35,4,2700,1232.8,1.17,13.3,9,-7.5,0.13,10,0.1,1.09
,16:17:36,4,2700,1233.8,1.17,13.3,9,-7.5,0.13,10,0.2,1.09
,16:17:37,4,2700,1234.8,1.17,13.3,9,-7.5,0.13,10,0.2,1.09
,16:17:38,4,2700,1235.8,1.17,13.3,9,-7.5,0.13,10,0.2,1.09
,16:17:39,4,2700,1236.8,1.17,13.3,9,-7.5,0.13,10,0.2,1.09
,16:17:40,4,2700,1237.8,1.17,13.3,9,-7.5,0.134,10,0.2,1.1
,16:17:41,4,2700,1238.8,1.17,13.3,9,-7.5,0.134,10,0.2,1.1
,16:17:42,4,2700,1239.8,1.17,13.3,9,-7.5,0.13,10,0.2,1.1
,16:17:43,4,2700,1240.8,1.17,13.3,9,-7.5,0.13,10,0.2,1.1
,16:17:44,4,2700,1241.8,1.17,13.3,9,-7.5,0.13,10,0.2,1.1
,16:17:45,4,2700,1242.8,1.17,13.3,9,-7.5,0.13,10,0.2,1.09
,16:17:46,4,2700,1243.8,1.17,13.3,9,-7.5,0.13,10,0.2,1.09
,16:17:47,4,2700,1244.8,1.17,13.3,9,-7.5,0.13,10,0.2,1.1
,16:17:48,4,2700,1245.8,1.17,13.3,9,-7.5,0.131,10,0.2,1.1
,16:17:49,4,2700,1246.8,1.17,13.3,9,-7.5,0.13,10,0.2,1.1
,16:17:50,4,2700,1247.8,1.17,13.3,9,-7.5,0.127,10,0.2,1.1
,16:17:51,4,2700,1248.8,1.17,13.3,9,-7.5,0.123,10,0.2,1.1
,16:17:52,4,2700,1249.8,1.17,13.3,10,-7.5,0.12,10,0.2,1.1
,16:17:53,4,2700,1250.8,1.17,13.3,10,-7.5,0.12,10,0.2,1.1
,16:17:54,4,2700,1251.8,1.17,13.3,9,-7.5,0.123,10,0.2,1.09
,16:17:55,4,2700,1252.8,1.16,13.3,9,-7.6,0.123,10,0.1,1.09
,16:17:56,4,2700,1253.8,1.16,13.3,9,-7.6,0.122,10,0.2,1.09
,16:17:57,4,2700,1254.8,1.16,13.3,9,-7.6,0.125,10,0.2,1.08
,16:17:58,4,2700,1255.8,1.16,13.3,9,-7.6,0.125,10,0.2,1.08
,16:17:59,4,2700,1256.8,1.16,13.3,9,-7.6,0.129,10,0.2,1.08
,16:18:00,4,2700,1257.8,1.16,13.3,9,-7.6,0.129,10,0.1,1.08
,16:18:01,4,2700,1258.8,1.16,13.3,9,-7.6,0.133,10,0.2,1.08
,16:18:02,4,2700,1259.8,1.16,13.3,8,-7.6,0.137,10,0.2,1.08
,16:18:03,4,2700,1260.8,1.16,13.3,9,-7.6,0.133,10,0.2,1.08
,16:18:04,4,2700,1261.8,1.16,13.3,9,-7.6,0.133,10,0.2,1.08
,16:18:05,4,2700,1262.8,1.16,13.3,9,-7.6,0.133,10,0.2,1.09
,16:18:06,4,2700,1263.8,1.16,13.3,9,-7.6,0.13,10,0.2,1.09
,16:18:07,4,2700,1264.8,1.16,13.3,9,-7.6,0.13,10,0.1,1.09
,16:18:08,4,2700,1265.8,1.16,13.3,9,-7.6,0.133,10,0.1,1.09
,16:18:09,4,2700,1266.8,1.16,13.3,9,-7.6,0.133,10,0.2,1.08
,16:18:10,4,2700,1267.8,1.16,13.3,9,-7.6,0.133,10,0.2,1.09
,16:18:11,4,2700,1268.8,1.16,13.3,9,-7.6,0.13,10,0.2,1.09
,16:18:12,4,2700,1269.8,1.17,13.3,9,-7.6,0.13,10,0.2,1.09
,16:18:13,4,2700,1270.8,1.17,13.3,9,-7.6,0.13,10,0.2,1.09
,16:18:14,4,2700,1271.8,1.17,13.3,9,-7.6,0.13,10,0.2,1.09
,16:18:15,4,2700,1272.8,1.17,13.3,9,-7.6,0.13,10,0.2,1.1
,16:18:16,4,2700,1273.8,1.17,13.3,9,-7.6,0.131,10,0.2,1.1
,16:18:17,4,2700,1274.8,1.17,13.3,9,-7.6,0.131,10,0.2,1.1
,16:18:18,4,2700,1275.8,1.17,13.3,9,-7.6,0.131,10,0.2,1.1
,16:18:19,4,2700,1276.8,1.17,13.3,9,-7.6,0.131,10,0.2,1.1
,16:18:20,4,2700,1277.8,1.17,13.3,9,-7.6,0.131,10,0.2,1.1
,16:18:21,4,2700,1278.8,1.17,13.3,9,-7.6,0.131,10,0.2,1.1
,16:18:22,4,2700,1279.8,1.18,13.3,9,-7.6,0.131,10,0.2,1.1
,16:18:23,4,2700,1280.8,1.18,13.3,9,-7.6,0.127,10,0.2,1.1
,16:18:24,4,2700,1281.8,1.18,13.3,9,-7.6,0.127,10,0.2,1.1
,16:18:25,4,2700,1282.8,1.18,13.3,9,-7.6,0.128,10,0.2,1.1
,16:18:26,4,2700,1283.8,1.18,13.3,9,-7.6,0.124,10,0.2,1.1
,16:18:27,4,2700,1284.8,1.18,13.3,9,-7.7,0.124,10,0.2,1.1
,16:18:28,4,2700,1285.8,1.18,13.3,9,-7.7,0.124,10,0.2,1.1
,16:18:29,4,2700,1286.8,1.18,13.3,9,-7.7,0.127,10,0.2,1.1
,16:18:30,4,2700,1287.8,1.17,13.3,9,-7.7,0.13,10,0.2,1.1
,16:18:31,4,2700,1288.8,1.17,13.3,9,-7.7,0.13,10,0.2,1.09
,16:18:32,4,2700,1289.8,1.17,13.3,9,-7.7,0.13,10,0.2,1.09
,16:18:33,4,2700,1290.8,1.17,13.3,9,-7.7,0.13,10,0.2,1.09
,16:18:34,4,2700,1291.8,1.17,13.3,9,-7.7,0.13,10,0.2,1.09
,16:18:35,4,2700,1292.8,1.17,13.3,9,-7.7,0.13,10,0.2,1.09
,16:18:36,4,2700,1293.8,1.17,13.3,9,-7.7,0.13,10,0.2,1.09
,16:18:37,4,2700,1294.8,1.17,13.3,9,-7.7,0.126,10,0.2,1.09
,16:18:38,4,2700,1295.8,1.17,13.3,9,-7.7,0.123,10,0.2,1.09
,16:18:39,4,2700,1296.8,1.17,13.3,9,-7.7,0.123,10,0.2,1.09
,16:18:40,4,2700,1297.8,1.17,13.3,9,-7.7,0.123,10,0.2,1.09
,16:18:41,4,2700,1298.8,1.17,13.3,9,-7.7,0.126,10,0.2,1.09
,16:18:42,4,2700,1299.8,1.16,13.3,9,-7.7,0.126,10,0.2,1.09
,16:18:43,4,2700,1300.8,1.16,13.3,9,-7.7,0.126,10,0.1,1.09
,16:18:44,4,2700,1301.8,1.16,13.3,9,-7.7,0.126,10,0.2,1.09
,16:18:45,4,2700,1302.8,1.16,13.3,9,-7.7,0.125,10,0.2,1.08
,16:18:46,4,2700,1303.8,1.15,13.3,9,-7.7,0.128,10,0.1,1.08
,16:18:47,4,2700,1304.8,1.15,13.3,9,-7.7,0.128,10,0.2,1.07
,16:18:48,4,2700,1305.8,1.15,13.3,9,-7.7,0.128,10,0.2,1.07
,16:18:49,4,2700,1306.8,1.14,13.3,9,-7.7,0.131,10,0.1,1.07
,16:18:50,4,2700,1307.8,1.15,13.3,9,-7.7,0.132,10,0.2,1.07
,16:18:51,4,2700,1308.8,1.15,13.3,9,-7.7,0.132,10,0.1,1.08
,16:18:52,4,2700,1309.8,1.15,13.3,9,-7.7,0.132,10,0.2,1.08
,16:18:53,4,2700,1310.8,1.16,13.3,9,-7.7,0.133,10,0.2,1.08
,16:18:54,4,2700,1311.8,1.16,13.3,9,-7.7,0.133,10,0.1,1.09
,16:18:55,4,2700,1312.8,1.17,13.3,9,-7.7,0.134,10,0.1,1.09
,16:18:56,4,2700,1313.8,1.17,13.3,9,-7.8,0.134,10,0.1,1.09
,16:18:57,4,2700,1314.8,1.17,13.3,9,-7.8,0.134,10,0.2,1.09
,16:18:58,4,2700,1315.8,1.17,13.3,9,-7.8,0.134,10,0.1,1.09
,16:18:59,4,2700,1316.8,1.17,13.3,9,-7.8,0.134,10,0.1,1.09
,16:19:00,4,2700,1317.8,1.17,13.3,9,-7.8,0.134,10,0.2,1.09
,16:19:01,4,2700,1318.8,1.17,13.3,9,-7.8,0.13,10,0.2,1.1
,16:19:02,4,2700,1319.8,1.17,13.3,9,-7.8,0.13,10,0.2,1.1
,16:19:03,4,2700,1320.8,1.17,13.3,9,-7.8,0.13,10,0.1,1.1
,16:19:04,4,2700,1321.8,1.17,13.3,9,-7.8,0.127,10,0.2,1.1
,16:19:05,4,2700,1322.8,1.17,13.3,9,-7.8,0.124,10,0.2,1.1
,16:19:06,4,2700,1323.8,1.17,13.3,9,-7.8,0.124,10,0.2,1.1
,16:19:07,4,2700,1324.8,1.17,13.3,9,-7.8,0.127,10,0.2,1.1
,16:19:08,4,2700,1325.8,1.17,13.3,9,-7.8,0.127,10,0.2,1.1
,16:19:09,4,2700,1326.8,1.17,13.3,9,-7.8,0.13,10,0.2,1.09
,16:19:10,4,2700,1327.8,1.17,13.3,9,-7.8,0.13,10,0.2,1.09
,16:19:11,4,2700,1328.8,1.17,13.3,9,-7.8,0.13,10,0.2,1.09
,16:19:12,4,2700,1329.8,1.17,13.3,9,-7.8,0.134,10,0.2,1.1
,16:19:13,4,2700,1330.8,1.17,13.3,9,-7.8,0.13,10,0.2,1.1
,16:19:14,4,2700,1331.8,1.17,13.3,9,-7.8,0.13,10,0.1,1.1
,16:19:15,4,2700,1332.8,1.17,13.3,9,-7.8,0.134,10,0.2,1.1
,16:19:16,4,2700,1333.8,1.17,13.3,9,-7.8,0.134,10,0.2,1.1
,16:19:17,4,2700,1334.8,1.17,13.3,9,-7.8,0.13,10,0.2,1.1
,16:19:18,4,2700,1335.8,1.17,13.3,9,-7.8,0.131,10,0.2,1.1
,16:19:19,4,2700,1336.8,1.18,13.3,9,-7.8,0.131,10,0.2,1.1
,16:19:20,4,2700,1337.8,1.18,13.3,9,-7.8,0.131,10,0.2,1.1
,16:19:21,4,2700,1338.8,1.18,13.3,9,-7.8,0.131,10,0.2,1.1
,16:19:22,4,2700,1339.8,1.18,13.3,9,-7.8,0.131,10,0.2,1.1
,16:19:23,4,2700,1340.8,1.18,13.3,9,-7.8,0.131,10,0.2,1.11
,16:19:24,4,2700,1341.8,1.18,13.3,9,-7.8,0.132,10,0.2,1.11
,16:19:25,4,2700,1342.8,1.18,13.3,9,-7.9,0.132,10,0.2,1.11
,16:19:26,4,2700,1343.8,1.18,13.3,9,-7.9,0.132,10,0.2,1.11
,16:19:27,4,2700,1344.8,1.18,13.3,9,-7.9,0.128,10,0.2,1.11
,16:19:28,4,2700,1345.8,1.18,13.3,9,-7.9,0.128,10,0.2,1.11
,16:19:29,4,2700,1346.8,1.19,13.3,9,-7.9,0.125,10,0.2,1.11
,16:19:30,4,2700,1347.8,1.18,13.3,9,-7.9,0.125,10,0.2,1.11
,16:19:31,4,2700,1348.8,1.18,13.3,9,-7.9,0.124,10,0.2,1.11
,16:19:32,4,2700,1349.8,1.18,13.3,10,-7.9,0.121,10,0.2,1.1
,16:19:33,4,2700,1350.8,1.17,13.3,9,-7.9,0.123,10,0.2,1.1
,16:19:34,4,2700,1351.8,1.17,13.3,9,-7.9,0.127,10,0.2,1.09
,16:19:35,4,2700,1352.8,1.16,13.3,9,-7.9,0.13,10,0.2,1.09
,16:19:36,4,2700,1353.8,1.16,13.3,9,-7.9,0.133,10,0.2,1.09
,16:19:37,4,2700,1354.8,1.17,13.3,9,-7.9,0.134,10,0.1,1.09
,16:19:38,4,2700,1355.8,1.17,13.3,9,-7.9,0.134,10,0.1,1.1
,16:19:39,4,2700,1356.8,1.17,13.3,9,-7.9,0.135,10,0.2,1.1
,16:19:40,4,2700,1357.8,1.17,13.3,9,-7.9,0.131,10,0.2,1.1
,16:19:41,4,2700,1358.8,1.17,13.3,9,-7.9,0.131,10,0.2,1.1
,16:19:42,4,2700,1359.8,1.18,13.3,9,-7.9,0.131,10,0.2,1.1
,16:19:43,4,2700,1360.8,1.18,13.3,9,-7.9,0.127,10,0.2,1.1
,16:19:44,4,2700,1361.8,1.18,13.3,9,-7.9,0.127,10,0.2,1.1
,16:19:45,4,2700,1362.8,1.17,13.3,9,-7.9,0.127,10,0.2,1.1
,16:19:46,4,2700,1363.8,1.17,13.3,9,-7.9,0.13,10,0.2,1.09
,16:19:47,4,2700,1364.8,1.17,13.3,9,-7.9,0.13,10,0.2,1.09
,16:19:48,4,2700,1365.8,1.17,13.3,9,-7.9,0.134,10,0.2,1.09
,16:19:49,4,2700,1366.8,1.17,13.3,9,-7.9,0.134,10,0.2,1.09
,16:19:50,4,2700,1367.8,1.17,13.3,9,-7.9,0.134,10,0.2,1.1
,16:19:51,4,2700,1368.8,1.17,13.3,9,-7.9,0.131,10,0.2,1.1
,16:19:52,4,2700,1369.8,1.18,13.3,9,-7.9,0.135,10,0.2,1.1
,16:19:53,4,2700,1370.8,1.18,13.3,9,-7.9,0.132,10,0.2,1.11
,16:19:54,4,2700,1371.8,1.19,13.3,9,-8,0.132,10,0.2,1.11
,16:19:55,4,2700,1372.8,1.19,13.3,9,-8,0.132,10,0.2,1.11
,16:19:56,4,2700,1373.8,1.18,13.3,9,-8,0.132,10,0.2,1.11
,16:19:57,4,2700,1374.8,1.18,13.3,9,-8,0.132,10,0.2,1.11
,16:19:58,4,2700,1375.8,1.18,13.3,9,-8,0.132,10,0.2,1.11
,16:19:59,4,2700,1376.8,1.18,13.3,9,-8,0.128,10,0.2,1.11
,16:20:00,4,2700,1377.8,1.18,13.3,9,-8,0.128,10,0.2,1.11
,16:20:01,4,2700,1378.8,1.18,13.3,9,-8,0.128,10,0.2,1.11
,16:20:02,4,2700,1379.8,1.18,13.3,9,-8,0.132,10,0.2,1.1
,16:20:03,4,2700,1380.8,1.18,13.3,9,-8,0.132,10,0.2,1.11
,16:20:04,4,2700,1381.8,1.18,13.3,9,-8,0.132,10,0.2,1.11
,16:20:05,4,2700,1382.8,1.18,13.3,9,-8,0.132,10,0.2,1.11
,16:20:06,4,2700,1383.8,1.18,13.3,9,-8,0.132,10,0.2,1.11
,16:20:07,4,2700,1384.8,1.18,13.3,9,-8,0.132,10,0.2,1.11
,16:20:08,4,2700,1385.8,1.18,13.3,9,-8,0.128,10,0.2,1.11
,16:20:09,4,2700,1386.8,1.18,13.3,9,-8,0.128,10,0.2,1.11
,16:20:10,4,2700,1387.8,1.18,13.3,9,-8,0.128,10,0.2,1.1
,16:20:11,4,2700,1388.8,1.18,13.3,9,-8,0.127,10,0.2,1.1
,16:20:12,4,2700,1389.8,1.17,13.3,9,-8,0.131,10,0.1,1.1
,16:20:13,4,2700,1390.8,1.17,13.3,9,-8,0.131,10,0.2,1.1
,16:20:14,4,2700,1391.8,1.18,13.3,9,-8,0.131,10,0.2,1.1
,16:20:15,4,2700,1392.8,1.17,13.3,9,-8,0.131,10,0.2,1.1
,16:20:16,4,2700,1393.8,1.18,13.3,9,-8,0.131,10,0.2,1.1
,16:20:17,4,2700,1394.8,1.18,13.3,9,-8,0.131,10,0.2,1.1
,16:20:18,4,2700,1395.8,1.18,13.3,9,-8,0.128,10,0.2,1.1
,16:20:19,4,2700,1396.8,1.18,13.3,9,-8,0.128,10,0.2,1.1
,16:20:20,4,2700,1397.8,1.18,13.3,9,-8,0.128,10,0.2,1.1
,16:20:21,4,2700,1398.8,1.18,13.3,9,-8,0.135,10,0.2,1.1
,16:20:22,4,2700,1399.8,1.18,13.3,9,-8,0.135,10,0.1,1.1
,16:20:23,4,2700,1400.8,1.18,13.3,9,-8,0.135,10,0.2,1.1
,16:20:24,4,2700,1401.8,1.18,13.3,9,-8,0.131,10,0.2,1.1
,16:20:25,4,2700,1402.8,1.18,13.3,9,-8,0.132,10,0.2,1.11
,16:20:26,4,2700,1403.8,1.19,13.3,9,-8,0.132,10,0.2,1.11
,16:20:27,4,2700,1404.8,1.19,13.3,9,-8.1,0.129,10,0.2,1.11
,16:20:28,4,2700,1405.8,1.19,13.3,9,-8.1,0.129,10,0.2,1.11
,16:20:29,4,2700,1406.8,1.19,13.3,9,-8.1,0.125,10,0.2,1.11
,16:20:30,4,2700,1407.8,1.19,13.3,9,-8.1,0.128,10,0.2,1.11
,16:20:31,4,2700,1408.8,1.19,13.3,9,-8.1,0.132,10,0.2,1.11
,16:20:32,4,2700,1409.8,1.19,13.3,9,-8.1,0.136,10,0.2,1.11
,16:20:33,4,2700,1410.8,1.19,13.3,9,-8.1,0.132,10,0.2,1.11
,16:20:34,4,2700,1411.8,1.19,13.3,9,-8.1,0.132,10,0.2,1.11
,16:20:35,4,2700,1412.8,1.19,13.3,9,-8.1,0.132,10,0.2,1.11
,16:20:36,4,2700,1413.8,1.19,13.3,9,-8.1,0.132,10,0.2,1.11
,16:20:37,4,2700,1414.8,1.19,13.3,9,-8.1,0.129,10,0.2,1.11
,16:20:38,4,2700,1415.8,1.19,13.3,9,-8.1,0.129,10,0.2,1.12
,16:20:39,4,2700,1416.8,1.19,13.3,9,-8.1,0.125,10,0.2,1.11
,16:20:40,4,2700,1417.8,1.19,13.3,9,-8.1,0.132,10,0.2,1.11
,16:20:41,4,2700,1418.8,1.18,13.3,9,-8.1,0.136,10,0.2,1.11
,16:20:42,4,2700,1419.8,1.19,13.3,9,-8.1,0.132,10,0.2,1.11
,16:20:43,4,2700,1420.8,1.19,13.3,9,-8.1,0.132,10,0.2,1.11
,16:20:44,4,2700,1421.8,1.19,13.3,9,-8.1,0.132,10,0.2,1.11
,16:20:45,4,2700,1422.8,1.19,13.3,9,-8.1,0.132,10,0.2,1.11
,16:20:46,4,2700,1423.8,1.19,13.3,9,-8.1,0.128,10,0.2,1.11
,16:20:47,4,2700,1424.8,1.19,13.3,9,-8.1,0.125,10,0.2,1.11
,16:20:48,4,2700,1425.8,1.19,13.3,9,-8.1,0.128,10,0.2,1.11
,16:20:49,4,2700,1426.8,1.18,13.3,9,-8.1,0.132,10,0.2,1.11
,16:20:50,4,2700,1427.8,1.18,13.3,9,-8.1,0.135,10,0.2,1.11
,16:20:51,4,2700,1428.8,1.18,13.3,9,-8.1,0.135,10,0.2,1.11
,16:20:52,4,2700,1429.8,1.19,13.3,9,-8.1,0.136,10,0.2,1.11
,16:20:53,4,2700,1430.8,1.19,13.3,9,-8.1,0.137,10,0.2,1.12
,16:20:54,4,2700,1431.8,1.19,13.3,9,-8.1,0.133,10,0.2,1.12
