Data file,,DURATRON_DRY_T1_D1.TSV,,,,,,,,,,
,14:40:41,5,2489,376.4,4.59,13.3,7,22,0.639,10,49.7,4.43
,14:40:42,5,2489,377.4,4.59,13.3,7,22,0.64,10,49.7,4.44
,14:40:43,5,2489,378.4,4.62,13.3,7,22,0.621,10,49.7,4.46
,14:40:44,5,2489,379.4,4.63,13.3,7,22,0.644,10,49.7,4.46
,14:40:45,5,2489,380.4,4.62,13.3,7,22,0.668,10,49.7,4.46
,14:40:46,5,2489,381.4,4.62,13.3,7,22,0.668,10,49.7,4.46
,14:40:47,5,2489,382.4,4.62,13.3,7,21,0.668,10,49.7,4.46
,14:40:48,5,2489,383.4,4.62,13.3,7,21,0.668,10,49.7,4.46
,14:40:49,5,2489,384.4,4.62,13.3,7,22,0.667,10,49.7,4.46
,14:40:50,5,2489,385.4,4.64,13.3,7,22,0.647,10,49.7,4.48
,14:40:51,5,2489,386.4,4.66,13.3,7,22,0.627,10,49.7,4.5
,14:40:52,5,2489,387.4,4.66,13.3,7,22,0.627,10,49.7,4.5
,14:40:53,5,2489,388.4,4.65,13.3,7,22,0.647,10,49.7,4.48
,14:40:54,5,2489,389.4,4.64,13.3,7,22,0.671,10,49.7,4.48
,14:40:55,5,2489,390.4,4.65,13.3,7,22,0.672,10,49.7,4.49
,14:40:56,5,2489,391.4,4.63,13.3,7,22,0.645,10,49.7,4.47
,14:40:57,5,2489,392.4,4.61,13.3,7,22,0.642,10,49.7,4.45
,14:40:58,5,2489,393.4,4.59,13.3,7,22,0.639,10,49.7,4.43
,14:40:59,5,2489,394.4,4.58,13.3,7,22,0.617,10,49.7,4.43
,14:41:00,5,2489,395.4,4.59,13.3,7,22,0.639,10,49.7,4.43
,14:41:01,5,2489,396.4,4.6,13.3,7,22,0.64,10,49.7,4.44
,14:41:02,5,2489,397.4,4.61,13.3,7,22,0.666,10,49.7,4.45
,14:41:03,5,2489,398.4,4.62,13.3,7,22,0.667,10,49.7,4.46
,14:41:04,5,2489,399.4,4.62,13.3,7,22,0.668,10,49.7,4.47
,14:41:05,5,2489,400.4,4.62,13.3,7,22,0.644,10,49.7,4.46
,14:41:06,5,2489,401.4,4.61,13.3,7,22,0.642,10,49.7,4.45
,14:41:07,5,2489,402.4,4.59,13.3,7,22,0.64,10,49.7,4.43
,14:41:08,5,2489,403.4,4.59,13.3,7,22,0.618,10,49.7,4.43
,14:41:09,5,2489,404.4,4.6,13.3,7,22,0.619,10,49.7,4.45
,14:41:10,5,2489,405.4,4.61,13.3,7,22,0.667,10,49.7,4.45
,14:41:11,5,2489,406.4,4.61,13.3,7,22,0.667,10,49.7,4.45
,14:41:12,5,2489,407.4,4.6,13.3,7,22,0.664,10,49.7,4.44
,14:41:13,5,2489,408.4,4.58,13.3,7,22,0.662,10,49.7,4.42
,14:41:14,5,2489,409.4,4.56,13.3,7,22,0.659,10,49.7,4.41
,14:41:15,5,2489,410.4,4.56,13.3,7,22,0.684,10,49.7,4.4
,14:41:16,5,2489,411.4,4.56,13.3,7,22,0.659,10,49.7,4.4
,14:41:17,5,2489,412.4,4.55,13.3,7,22,0.657,10,49.7,4.39
,14:41:18,5,2489,413.4,4.52,13.3,7,22,0.653,10,49.7,4.36
,14:41:19,5,2489,414.4,4.51,13.3,7,22,0.651,10,49.7,4.35
,14:41:20,5,2489,415.4,4.52,13.3,7,22,0.653,10,49.7,4.36
,14:41:21,5,2489,416.4,4.53,13.3,7,22,0.631,10,49.7,4.37
,14:41:22,5,2489,417.4,4.55,13.3,7,22,0.657,10,49.7,4.39
,14:41:23,5,2489,418.4,4.56,13.3,7,22,0.659,10,49.7,4.41
,14:41:24,5,2489,419.4,4.57,13.3,7,22,0.615,10,49.7,4.41
,14:41:25,5,2489,420.4,4.55,13.3,8,22,0.592,10,49.7,4.39
,14:41:26,5,2489,421.4,4.51,13.3,7,22,0.607,10,49.7,4.35
,14:41:27,5,2489,422.4,4.49,13.3,7,21,0.604,10,49.7,4.33
,14:41:28,5,2489,423.4,4.45,13.3,7,21,0.62,10,49.7,4.29
,14:41:29,5,2489,424.4,4.37,13.3,7,21,0.632,10,49.7,4.21
,14:41:30,5,2489,425.4,4.3,13.3,7,21,0.621,10,49.7,4.14
,14:41:31,5,2489,426.4,4.26,13.3,7,22,0.615,10,49.7,4.11
,14:41:32,5,2489,427.4,4.28,13.3,7,22,0.618,10,49.7,4.13
,14:41:33,5,2489,428.4,4.3,13.3,7,22,0.621,10,49.7,4.15
,14:41:34,5,2489,429.4,4.31,13.3,7,22,0.623,10,49.7,4.17
,14:41:35,5,2489,430.4,4.34,13.3,7,22,0.626,10,49.7,4.19
,14:41:36,5,2489,431.4,4.35,13.3,7,22,0.628,10,49.7,4.2
,14:41:37,5,2489,432.4,4.36,13.3,7,22,0.629,10,49.7,4.21
,14:41:38,5,2489,433.4,4.35,13.3,7,22,0.606,10,49.7,4.2
,14:41:39,5,2489,434.4,4.35,13.3,7,22,0.629,10,49.7,4.2
,14:41:40,5,2489,435.4,4.34,13.3,7,22,0.628,10,49.7,4.19
,14:41:41,5,2489,436.4,4.35,13.3,7,21,0.628,10,49.7,4.2
,14:41:42,5,2489,437.4,4.37,13.3,7,21,0.631,10,49.7,4.22
,14:41:43,5,2489,438.4,4.38,13.3,7,21,0.633,10,49.7,4.23
,14:41:44,5,2489,439.4,4.39,13.3,7,22,0.634,10,49.7,4.24
,14:41:45,5,2489,440.4,4.38,13.3,7,22,0.611,10,49.7,4.23
,14:41:46,5,2489,441.4,4.36,13.3,7,22,0.586,10,49.7,4.2
,14:41:47,5,2489,442.4,4.32,13.3,7,22,0.582,10,49.7,4.17
,14:41:48,5,2489,443.4,4.3,13.3,7,22,0.599,10,49.7,4.15
,14:41:49,5,2489,444.4,4.29,13.3,7,22,0.598,10,49.7,4.14
,14:41:50,5,2489,445.4,4.29,13.3,7,22,0.598,10,49.7,4.14
,14:41:51,5,2489,446.4,4.29,13.3,7,22,0.598,10,49.7,4.14
,14:41:52,5,2489,447.4,4.29,13.3,7,22,0.597,10,49.7,4.14
,14:41:53,5,2489,448.4,4.3,13.3,7,22,0.599,10,49.7,4.15
,14:41:54,5,2489,449.4,4.31,13.3,7,22,0.58,10,49.7,4.16
,14:41:55,5,2489,450.4,4.32,13.3,7,22,0.581,10,49.7,4.17
,14:41:56,5,2489,451.4,4.32,13.3,7,22,0.602,10,49.7,4.18
,14:41:57,5,2489,452.4,4.33,13.3,7,22,0.603,10,49.7,4.18
,14:41:58,5,2489,453.4,4.33,13.3,7,22,0.603,10,49.7,4.18
,14:41:59,5,2489,454.4,4.31,13.3,7,22,0.623,10,49.7,4.16
,14:42:00,5,2489,455.4,4.3,13.3,7,22,0.621,10,49.7,4.15
,14:42:01,5,2489,456.4,4.3,13.3,7,22,0.645,10,49.7,4.15
,14:42:02,5,2489,457.4,4.33,13.3,7,22,0.65,10,49.7,4.18
,14:42:03,5,2489,458.4,4.37,13.3,7,22,0.655,10,49.7,4.22
,14:42:04,5,2489,459.4,4.4,13.3,7,22,0.635,10,49.7,4.24
,14:42:05,5,2489,460.4,4.4,13.3,7,22,0.635,10,49.7,4.24
,14:42:06,5,2489,461.4,4.37,13.3,7,22,0.632,10,49.7,4.22
,14:42:07,5,2489,462.4,4.34,13.3,7,22,0.627,10,49.7,4.19
,14:42:08,5,2489,463.4,4.32,13.3,7,22,0.602,10,49.7,4.17
,14:42:09,5,2489,464.4,4.31,13.3,7,22,0.622,10,49.7,4.15
,14:42:10,5,2489,465.4,4.28,13.3,7,22,0.619,10,49.7,4.14
,14:42:11,5,2489,466.4,4.28,13.3,7,22,0.619,10,49.7,4.14
,14:42:12,5,2489,467.4,4.29,13.3,7,22,0.598,10,49.7,4.15
,14:42:13,5,2489,468.4,4.3,13.3,7,22,0.599,10,49.7,4.15
,14:42:14,5,2489,469.4,4.28,13.3,7,22,0.576,10,49.7,4.13
,14:42:15,5,2489,470.4,4.26,13.3,7,22,0.593,10,49.7,4.11
,14:42:16,5,2489,471.4,4.26,13.3,7,22,0.615,10,49.7,4.11
,14:42:17,5,2489,472.4,4.29,13.3,7,22,0.597,10,49.7,4.14
,14:42:18,5,2489,473.4,4.31,13.3,7,22,0.601,10,49.7,4.16
,14:42:19,5,2489,474.4,4.32,13.3,7,22,0.602,10,49.7,4.17
,14:42:20,5,2489,475.4,4.31,13.3,7,22,0.622,10,49.7,4.16
,14:42:21,5,2489,476.4,4.33,13.3,7,22,0.603,10,49.7,4.19
,14:42:22,5,2489,477.4,4.37,13.3,7,22,0.608,10,49.7,4.22
,14:42:23,5,2489,478.4,4.38,13.3,7,22,0.61,10,49.7,4.23
,14:42:24,5,2489,479.4,4.37,13.3,7,22,0.631,10,49.7,4.22
,14:42:25,5,2489,480.4,4.37,13.3,7,22,0.609,10,49.7,4.22
,14:42:26,5,2489,481.4,4.38,13.3,7,22,0.61,10,49.7,4.23
,14:42:27,5,2489,482.4,4.4,13.3,7,22,0.612,10,49.7,4.24
,14:42:28,5,2489,483.4,4.39,13.3,7,21,0.591,10,49.7,4.24
,14:42:29,5,2489,484.4,4.39,13.3,7,22,0.612,10,49.7,4.24
,14:42:30,5,2489,485.4,4.39,13.3,7,21,0.612,10,49.7,4.24
,14:42:31,5,2489,486.4,4.38,13.3,7,21,0.633,10,49.7,4.23
,14:42:32,5,2489,487.4,4.39,13.3,7,21,0.611,10,49.7,4.24
,14:42:33,5,2489,488.4,4.4,13.3,7,21,0.613,10,49.7,4.25
,14:42:34,5,2489,489.4,4.41,13.3,7,21,0.637,10,49.7,4.26
,14:42:35,5,2489,490.4,4.41,13.3,7,22,0.614,10,49.7,4.26
,14:42:36,5,2489,491.4,4.41,13.3,7,22,0.614,10,49.7,4.26
,14:42:37,5,2489,492.4,4.41,13.3,7,22,0.615,10,49.7,4.26
,14:42:38,5,2489,493.4,4.43,13.3,7,22,0.617,10,49.7,4.28
,14:42:39,5,2489,494.4,4.44,13.3,7,22,0.618,10,49.7,4.28
,14:42:40,5,2489,495.4,4.43,13.3,7,22,0.596,10,49.7,4.28
,14:42:41,5,2489,496.4,4.42,13.3,7,22,0.616,10,49.7,4.27
,14:42:42,5,2489,497.4,4.41,13.3,7,22,0.637,10,49.7,4.25
,14:42:43,5,2489,498.4,4.39,13.3,7,22,0.634,10,49.7,4.24
,14:42:44,5,2489,499.4,4.37,13.3,7,22,0.632,10,49.7,4.22
,14:42:45,5,2489,500.4,4.35,13.3,7,22,0.606,10,49.7,4.2
,14:42:46,5,2489,501.4,4.33,13.3,7,22,0.626,10,49.7,4.18
,14:42:47,5,2489,502.4,4.32,13.3,7,22,0.624,10,49.7,4.16
,14:42:48,5,2489,503.4,4.29,13.3,7,22,0.62,10,49.7,4.14
,14:42:49,5,2489,504.4,4.26,13.3,7,22,0.593,10,49.7,4.1
,14:42:50,5,2489,505.4,4.23,13.3,7,22,0.59,10,49.7,4.09
,14:42:51,5,2489,506.4,4.25,13.3,7,22,0.592,10,49.7,4.1
,14:42:52,5,2489,507.4,4.27,13.3,7,22,0.594,10,49.7,4.12
,14:42:53,5,2489,508.4,4.28,13.3,7,22,0.596,10,49.7,4.13
,14:42:54,5,2489,509.4,4.26,13.3,7,22,0.616,10,49.7,4.11
,14:42:55,5,2489,510.4,4.25,13.3,7,22,0.615,10,49.7,4.11
,14:42:56,5,2489,511.4,4.25,13.3,7,22,0.613,10,49.7,4.1
,14:42:57,5,2489,512.4,4.25,13.3,7,22,0.614,10,49.7,4.1
,14:42:58,5,2489,513.4,4.26,13.3,7,22,0.594,10,49.7,4.12
,14:42:59,5,2489,514.4,4.27,13.3,7,22,0.595,10,49.7,4.12
,14:43:00,5,2489,515.4,4.27,13.3,7,22,0.617,10,49.7,4.12
,14:43:01,5,2489,516.4,4.27,13.3,7,22,0.617,10,49.7,4.12
,14:43:02,5,2489,517.4,4.27,13.3,7,22,0.617,10,49.7,4.13
,14:43:03,5,2489,518.4,4.29,13.3,7,22,0.597,10,49.7,4.14
,14:43:04,5,2489,519.4,4.27,13.3,7,22,0.595,10,49.7,4.12
,14:43:05,5,2489,520.4,4.25,13.3,7,22,0.613,10,49.7,4.1
,14:43:06,5,2489,521.4,4.23,13.3,7,22,0.611,10,49.7,4.08
,14:43:07,5,2489,522.4,4.25,13.3,7,21,0.592,10,49.7,4.1
,14:43:08,5,2489,523.4,4.26,13.3,7,22,0.593,10,49.7,4.11
,14:43:09,5,2489,524.4,4.24,13.3,7,22,0.59,10,49.7,4.08
,14:43:10,5,2489,525.4,4.19,13.3,7,22,0.564,10,49.7,4.05
,14:43:11,5,2489,526.4,4.16,13.3,7,22,0.56,10,49.7,4.02
,14:43:12,5,2489,527.4,4.16,13.3,7,22,0.559,10,49.7,4.02
,14:43:13,5,2489,528.4,4.16,13.3,7,22,0.559,10,49.7,4.01
,14:43:14,5,2489,529.4,4.15,13.3,7,22,0.579,10,49.7,4.01
,14:43:15,5,2489,530.4,4.15,13.3,7,22,0.6,10,49.7,4.01
,14:43:16,5,2489,531.4,4.15,13.3,7,22,0.599,10,49.7,4
,14:43:17,5,2489,532.4,4.14,13.3,7,22,0.598,10,49.7,4
,14:43:18,5,2489,533.4,4.14,13.3,7,22,0.576,10,49.8,3.99
,14:43:19,5,2489,534.4,4.13,13.3,7,22,0.576,10,49.7,3.99
,14:43:20,5,2489,535.4,4.11,13.3,7,22,0.594,10,49.7,3.96
,14:43:21,5,2489,536.4,4.07,13.3,7,21,0.611,10,49.7,3.93
,14:43:22,5,2489,537.4,4.05,13.3,7,21,0.586,10,49.7,3.92
,14:43:23,5,2489,538.4,4.05,13.3,7,22,0.564,10,49.7,3.91
,14:43:24,5,2489,539.4,4.05,13.3,7,21,0.564,10,49.7,3.9
,14:43:25,5,2489,540.4,4.04,13.3,7,21,0.543,10,49.7,3.9
,14:43:26,5,2489,541.4,4.05,13.3,7,21,0.564,10,49.7,3.91
,14:43:27,5,2489,542.4,4.07,13.3,7,21,0.567,10,49.7,3.93
,14:43:28,5,2489,543.4,4.08,13.3,7,22,0.59,10,49.7,3.94
,14:43:29,5,2489,544.4,4.09,13.3,7,22,0.591,10,49.7,3.95
,14:43:30,5,2489,545.4,4.08,13.3,7,22,0.589,10,49.7,3.94
,14:43:31,5,2489,546.4,4.06,13.3,7,22,0.587,10,49.7,3.92
,14:43:32,5,2489,547.4,4.05,13.3,7,22,0.585,10,49.7,3.91
,14:43:33,5,2489,548.4,4.06,13.3,7,22,0.586,10,49.7,3.92
,14:43:34,5,2489,549.4,4.08,13.3,7,22,0.59,10,49.7,3.94
,14:43:35,5,2489,550.4,4.09,13.3,7,22,0.591,10,49.7,3.95
,14:43:36,5,2489,551.4,4.09,13.3,7,22,0.591,10,49.7,3.95
,14:43:37,5,2489,552.4,4.09,13.3,7,22,0.57,10,49.7,3.95
,14:43:38,5,2489,553.4,4.1,13.3,7,22,0.571,10,49.7,3.96
,14:43:39,5,2489,554.4,4.12,13.3,7,22,0.555,10,49.8,3.99
,14:43:40,5,2489,555.4,4.16,13.3,7,22,0.579,10,49.7,4.02
,14:43:41,5,2489,556.4,4.18,13.3,7,22,0.604,10,49.7,4.04
,14:43:42,5,2489,557.4,4.19,13.3,7,22,0.605,10,49.7,4.04
,14:43:43,5,2489,558.4,4.19,13.3,7,22,0.606,10,49.7,4.05
,14:43:44,5,2489,559.4,4.2,13.3,7,22,0.607,10,49.7,4.05
,14:43:45,5,2489,560.4,4.2,13.3,7,22,0.607,10,49.7,4.06
,14:43:46,5,2489,561.4,4.21,13.3,7,22,0.608,10,49.7,4.06
,14:43:47,5,2489,562.4,4.21,13.3,7,22,0.609,10,49.7,4.07
,14:43:48,5,2489,563.4,4.22,13.3,7,22,0.588,10,49.7,4.08
,14:43:49,5,2489,564.4,4.21,13.3,7,22,0.587,10,49.7,4.07
,14:43:50,5,2489,565.4,4.2,13.3,7,22,0.585,10,49.7,4.05
,14:43:51,5,2489,566.4,4.19,13.3,7,22,0.606,10,49.7,4.05
,14:43:52,5,2489,567.4,4.19,13.3,7,22,0.629,10,49.7,4.05
,14:43:53,5,2489,568.4,4.21,13.3,7,22,0.631,10,49.7,4.06
,14:43:54,5,2489,569.4,4.22,13.3,7,22,0.61,10,49.7,4.08
,14:43:55,5,2489,570.4,4.23,13.3,7,22,0.611,10,49.7,4.08
,14:43:56,5,2489,571.4,4.21,13.3,7,22,0.608,10,49.7,4.06
,14:43:57,5,2489,572.4,4.19,13.3,7,22,0.605,10,49.7,4.04
,14:43:58,5,2489,573.4,4.18,13.3,7,22,0.583,10,49.7,4.04
,14:43:59,5,2489,574.4,4.19,13.3,7,22,0.584,10,49.7,4.05
,14:44:00,5,2489,575.4,4.21,13.3,7,21,0.587,10,49.7,4.07
,14:44:01,5,2489,576.4,4.2,13.3,7,22,0.565,10,49.7,4.06
,14:44:02,5,2489,577.4,4.18,13.3,7,22,0.582,10,49.7,4.03
,14:44:03,5,2489,578.4,4.15,13.3,7,22,0.558,10,49.7,4
,14:44:04,5,2489,579.4,4.13,13.3,7,22,0.576,10,49.7,3.99
,14:44:05,5,2489,580.4,4.12,13.3,7,22,0.596,10,49.8,3.98
,14:44:06,5,2489,581.4,4.12,13.3,7,22,0.595,10,49.7,3.98
,14:44:07,5,2489,582.4,4.11,13.3,7,22,0.594,10,49.7,3.97
,14:44:08,5,2489,583.4,4.11,13.3,7,22,0.594,10,49.7,3.97
,14:44:09,5,2489,584.4,4.09,13.3,7,22,0.591,10,49.7,3.95
,14:44:10,5,2489,585.4,4.07,13.3,7,22,0.588,10,49.7,3.93
,14:44:11,5,2489,586.4,4.06,13.3,7,22,0.565,10,49.7,3.92
,14:44:12,5,2489,587.4,4.05,13.3,7,22,0.564,10,49.7,3.91
,14:44:13,5,2489,588.4,4.04,13.3,7,22,0.583,10,49.7,3.9
,14:44:14,5,2489,589.4,4.02,13.3,7,22,0.56,10,49.7,3.88
,14:44:15,5,2489,590.4,4.02,13.3,7,22,0.54,10,49.7,3.87
,14:44:16,5,2489,591.4,4,13.3,7,22,0.557,10,49.7,3.86
,14:44:17,5,2489,592.4,3.96,13.3,7,22,0.572,10,49.7,3.82
,14:44:18,5,2489,593.4,3.92,13.3,7,22,0.566,10,49.7,3.78
,14:44:19,5,2489,594.4,3.89,13.3,7,22,0.563,10,49.7,3.76
,14:44:20,5,2489,595.4,3.9,13.3,7,22,0.564,10,49.7,3.77
,14:44:21,5,2489,596.4,3.92,13.3,7,22,0.566,10,49.7,3.79
,14:44:22,5,2489,597.4,3.93,13.3,7,22,0.568,10,49.7,3.8
,14:44:23,5,2489,598.4,3.93,13.3,7,22,0.589,10,49.7,3.79
,14:44:24,5,2489,599.4,3.93,13.3,7,22,0.567,10,49.7,3.79
,14:44:25,5,2489,600.4,3.94,13.3,7,22,0.549,10,49.7,3.81
,14:44:26,5,2489,601.4,3.96,13.3,7,22,0.552,10,49.7,3.83
,14:44:27,5,2489,602.4,3.96,13.3,7,22,0.532,10,49.7,3.82
,14:44:28,5,2489,603.4,3.93,13.3,7,22,0.528,10,49.7,3.79
,14:44:29,5,2489,604.4,3.89,13.3,7,22,0.541,10,49.7,3.75
,14:44:30,5,2489,605.4,3.87,13.3,7,22,0.559,10,49.7,3.74
,14:44:31,5,2489,606.4,3.88,13.3,7,22,0.561,10,49.7,3.75
,14:44:32,5,2489,607.4,3.91,13.3,7,22,0.565,10,49.7,3.78
,14:44:33,5,2489,608.4,3.95,13.3,7,22,0.55,10,49.7,3.81
,14:44:34,5,2489,609.4,3.98,13.3,7,22,0.574,10,49.7,3.84
,14:44:35,5,2489,610.4,3.98,13.3,7,22,0.574,10,49.7,3.84
,14:44:36,5,2489,611.4,3.95,13.3,7,22,0.55,10,49.7,3.81
,14:44:37,5,2489,612.4,3.93,13.3,7,22,0.547,10,49.7,3.79
,14:44:38,5,2489,613.4,3.9,13.3,7,22,0.525,10,49.7,3.77
,14:44:39,5,2489,614.4,3.9,13.3,7,22,0.543,10,49.7,3.76
,14:44:40,5,2489,615.4,3.87,13.3,7,22,0.56,10,49.7,3.73
,14:44:41,5,2489,616.4,3.84,13.3,7,22,0.555,10,49.7,3.71
,14:44:42,5,2489,617.4,3.8,13.3,7,22,0.57,10,49.7,3.66
,14:44:43,5,2489,618.4,3.8,13.3,7,22,0.549,10,49.7,3.67
,14:44:44,5,2489,619.4,3.81,13.3,7,22,0.531,10,49.7,3.68
,14:44:45,5,2489,620.4,3.84,13.3,7,22,0.516,10,49.7,3.7
,14:44:46,5,2489,621.4,3.81,13.3,7,22,0.513,10,49.7,3.68
,14:44:47,5,2489,622.4,3.78,13.3,7,22,0.526,10,49.7,3.64
,14:44:48,5,2489,623.4,3.76,13.3,7,22,0.543,10,49.7,3.63
,14:44:49,5,2489,624.4,3.78,13.3,7,22,0.567,10,49.7,3.65
,14:44:50,5,2489,625.4,3.77,13.3,7,22,0.545,10,49.7,3.64
,14:44:51,5,2489,626.4,3.74,13.3,7,21,0.54,10,49.7,3.61
,14:44:52,5,2489,627.4,3.71,13.3,7,22,0.517,10,49.7,3.58
,14:44:53,5,2489,628.4,3.7,13.3,7,21,0.535,10,49.7,3.58
,14:44:54,5,2489,629.4,3.73,13.3,7,21,0.52,10,49.7,3.6
,14:44:55,5,2489,630.4,3.73,13.3,7,21,0.501,10,49.7,3.6
,14:44:56,5,2489,631.4,3.72,13.3,7,22,0.518,10,49.7,3.59
,14:44:57,5,2489,632.4,3.69,13.3,7,22,0.533,10,49.7,3.56
,14:44:58,5,2489,633.4,3.69,13.3,7,22,0.533,10,49.7,3.56
,14:44:59,5,2489,634.4,3.72,13.3,7,22,0.537,10,49.7,3.59
,14:45:00,5,2489,635.4,3.76,13.3,7,22,0.543,10,49.7,3.63
,14:45:01,5,2489,636.4,3.78,13.3,7,22,0.527,10,49.7,3.65
,14:45:02,5,2489,637.4,3.77,13.3,7,22,0.525,10,49.7,3.64
,14:45:03,5,2489,638.4,3.74,13.3,7,22,0.504,10,49.7,3.61
,14:45:04,5,2489,639.4,3.71,13.3,7,22,0.499,10,49.7,3.58
,14:45:05,5,2489,640.4,3.69,13.3,7,22,0.514,10,49.7,3.56
,14:45:06,5,2489,641.4,3.69,13.3,7,22,0.533,10,49.7,3.56
,14:45:07,5,2489,642.4,3.7,13.3,7,22,0.535,10,49.7,3.57
,14:45:08,5,2489,643.4,3.71,13.3,7,22,0.535,10,49.7,3.58
,14:45:09,5,2489,644.4,3.72,13.3,7,22,0.538,10,49.7,3.6
,14:45:10,5,2489,645.4,3.75,13.3,7,22,0.542,10,49.7,3.62
,14:45:11,5,2489,646.4,3.76,13.3,7,22,0.543,10,49.7,3.63
,14:45:12,5,2489,647.4,3.74,13.3,7,22,0.503,10,49.7,3.61
,14:45:13,5,2489,648.4,3.72,13.3,7,22,0.5,10,49.7,3.59
,14:45:14,5,2489,649.4,3.72,13.3,7,22,0.518,10,49.7,3.59
,14:45:15,5,2489,650.4,3.71,13.3,7,22,0.536,10,49.7,3.58
,14:45:16,5,2489,651.4,3.72,13.3,7,22,0.538,10,49.7,3.59
,14:45:17,5,2489,652.4,3.75,13.3,7,22,0.542,10,49.7,3.63
,14:45:18,5,2489,653.4,3.8,13.3,7,22,0.529,10,49.7,3.67
,14:45:19,5,2489,654.4,3.8,13.3,7,22,0.53,10,49.7,3.67
,14:45:20,5,2489,655.4,3.79,13.3,7,22,0.528,10,49.7,3.66
,14:45:21,5,2489,656.4,3.77,13.3,7,22,0.507,10,49.7,3.64
,14:45:22,5,2489,657.4,3.77,13.3,7,22,0.507,10,49.7,3.63
,14:45:23,5,2489,658.4,3.76,13.3,7,22,0.524,10,49.7,3.64
,14:45:24,5,2489,659.4,3.77,13.3,7,22,0.526,10,49.7,3.64
,14:45:25,5,2489,660.4,3.77,13.3,7,22,0.545,10,49.7,3.64
,14:45:26,5,2489,661.4,3.78,13.3,7,22,0.546,10,49.7,3.65
,14:45:27,5,2489,662.4,3.79,13.3,7,22,0.568,10,49.7,3.66
,14:45:28,5,2489,663.4,3.82,13.3,7,22,0.551,10,49.7,3.69
,14:45:29,5,2489,664.4,3.85,13.3,7,22,0.537,10,49.7,3.72
,14:45:30,5,2489,665.4,3.87,13.3,7,22,0.52,10,49.7,3.73
,14:45:31,5,2489,666.4,3.85,13.3,8,22,0.5,10,49.7,3.71
,14:45:32,5,2489,667.4,3.82,13.3,7,22,0.532,10,49.7,3.68
,14:45:33,5,2489,668.4,3.81,13.3,7,22,0.53,10,49.7,3.67
,14:45:34,5,2489,669.4,3.81,13.3,7,22,0.551,10,49.7,3.68
,14:45:35,5,2489,670.4,3.82,13.3,7,22,0.552,10,49.7,3.69
,14:45:36,5,2489,671.4,3.82,13.3,7,22,0.551,10,49.7,3.68
,14:45:37,5,2489,672.4,3.81,13.3,7,22,0.53,10,49.7,3.67
,14:45:38,5,2489,673.4,3.8,13.3,7,22,0.529,10,49.7,3.66
,14:45:39,5,2489,674.4,3.79,13.3,7,22,0.528,10,49.7,3.66
,14:45:40,5,2489,675.4,3.8,13.3,7,22,0.548,10,49.7,3.67
,14:45:41,5,2489,676.4,3.81,13.3,7,22,0.571,10,49.7,3.68
,14:45:42,5,2489,677.4,3.83,13.3,7,22,0.553,10,49.7,3.7
,14:45:43,5,2489,678.4,3.84,13.3,7,22,0.555,10,49.7,3.71
,14:45:44,5,2489,679.4,3.86,13.3,7,22,0.538,10,49.7,3.73
,14:45:45,5,2489,680.4,3.86,13.3,7,21,0.519,10,49.7,3.73
,14:45:46,5,2489,681.4,3.86,13.3,7,22,0.519,10,49.7,3.73
,14:45:47,5,2489,682.4,3.84,13.3,7,22,0.535,10,49.7,3.71
,14:45:48,5,2489,683.4,3.83,13.3,7,22,0.553,10,49.7,3.7
,14:45:49,5,2489,684.4,3.83,13.3,7,22,0.553,10,49.7,3.7
,14:45:50,5,2489,685.4,3.84,13.3,7,22,0.576,10,49.7,3.71
,14:45:51,5,2489,686.4,3.86,13.3,7,22,0.537,10,49.7,3.72
,14:45:52,5,2489,687.4,3.86,13.3,7,22,0.519,10,49.7,3.73
,14:45:53,5,2489,688.4,3.84,13.3,7,22,0.535,10,49.7,3.7
,14:45:54,5,2489,689.4,3.81,13.3,7,22,0.551,10,49.7,3.68
,14:45:55,5,2489,690.4,3.79,13.3,7,22,0.548,10,49.7,3.66
,14:45:56,5,2489,691.4,3.8,13.3,7,22,0.549,10,49.7,3.67
,14:45:57,5,2489,692.4,3.83,13.3,7,21,0.553,10,49.7,3.7
,14:45:58,5,2489,693.4,3.86,13.3,7,21,0.538,10,49.7,3.73
,14:45:59,5,2489,694.4,3.86,13.3,7,22,0.519,10,49.7,3.73
,14:46:00,5,2489,695.4,3.84,13.3,8,22,0.499,10,49.7,3.7
,14:46:01,5,2489,696.4,3.81,13.3,7,22,0.512,10,49.7,3.67
,14:46:02,5,2489,697.4,3.8,13.3,7,22,0.529,10,49.7,3.67
,14:46:03,5,2489,698.4,3.8,13.3,7,22,0.549,10,49.7,3.67
,14:46:04,5,2489,699.4,3.79,13.3,7,22,0.548,10,49.7,3.66
,14:46:05,5,2489,700.4,3.79,13.3,7,22,0.568,10,49.7,3.66
,14:46:06,5,2489,701.4,3.79,13.3,7,22,0.548,10,49.7,3.66
,14:46:07,5,2489,702.4,3.8,13.3,7,21,0.53,10,49.8,3.67
,14:46:08,5,2489,703.4,3.81,13.3,7,21,0.513,10,49.7,3.68
,14:46:09,5,2489,704.4,3.82,13.3,7,21,0.532,10,49.7,3.68
,14:46:10,5,2489,705.4,3.83,13.3,7,21,0.554,10,49.7,3.7
,14:46:11,5,2489,706.4,3.85,13.3,7,22,0.556,10,49.7,3.72
,14:46:12,5,2489,707.4,3.85,13.3,7,22,0.556,10,49.7,3.71
