Data file,,SORONA_ISO10_12C_002.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_12DEG.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,03/04/2016,,,,,,,,,,
Lubricant,,ISO10,,,,,,,,,,
Specimens,,Sorona on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 11:33:55 on 03/04/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,11:50:45,4,3600,987.5,0.53,13.3,7,10.6,0.08,10,0.1,0.5
,11:50:46,4,3600,988.5,0.53,13.3,7,10.6,0.08,10,0.1,0.5
,11:50:47,4,3600,989.5,0.53,13.3,7,10.6,0.077,10,0.1,0.5
,11:50:48,4,3600,990.5,0.53,13.3,7,10.6,0.079,10,0.1,0.49
,11:50:49,4,3600,991.5,0.53,13.3,6,10.6,0.083,10,0,0.5
,11:50:50,4,3600,992.5,0.53,13.3,7,10.6,0.08,10,0.1,0.5
,11:50:51,4,3600,993.5,0.54,13.3,7,10.6,0.08,10,0.1,0.5
,11:50:52,4,3600,994.5,0.54,13.3,7,10.6,0.081,10,0.1,0.5
,11:50:53,4,3600,995.5,0.54,13.3,7,10.6,0.08,10,0.1,0.5
,11:50:54,4,3600,996.5,0.54,13.3,7,10.6,0.078,10,0.1,0.5
,11:50:55,4,3600,997.5,0.54,13.3,7,10.6,0.081,10,0.1,0.5
,11:50:56,4,3600,998.5,0.54,13.3,7,10.6,0.078,10,0.1,0.51
,11:50:57,4,3600,999.5,0.54,13.3,7,10.6,0.081,10,0.1,0.51
,11:50:58,4,3600,1000.5,0.54,13.3,7,10.7,0.081,10,0.1,0.51
,11:50:59,4,3600,1001.5,0.54,13.3,7,10.7,0.081,10,0.1,0.5
,11:51:00,4,3600,1002.5,0.54,13.3,7,10.7,0.081,10,0.1,0.5
,11:51:01,4,3600,1003.5,0.54,13.3,7,10.7,0.08,10,0.1,0.5
,11:51:02,4,3600,1004.5,0.54,13.3,7,10.7,0.081,10,0.1,0.51
,11:51:03,4,3600,1005.5,0.54,13.3,7,10.7,0.081,10,0.1,0.5
,11:51:04,4,3600,1006.5,0.54,13.3,7,10.7,0.081,10,0.1,0.5
,11:51:05,4,3600,1007.5,0.54,13.3,7,10.7,0.077,10,0.1,0.5
,11:51:06,4,3600,1008.5,0.54,13.3,7,10.7,0.078,10,0.1,0.5
,11:51:07,4,3600,1009.5,0.54,13.3,7,10.7,0.075,10,0.1,0.5
,11:51:08,4,3600,1010.5,0.54,13.3,7,10.7,0.075,10,0.1,0.5
,11:51:09,4,3600,1011.5,0.54,13.3,7,10.7,0.072,10,0.1,0.5
,11:51:10,4,3600,1012.5,0.54,13.3,7,10.7,0.072,10,0.1,0.5
,11:51:11,4,3600,1013.5,0.54,13.3,7,10.7,0.072,10,0.1,0.5
,11:51:12,4,3600,1014.5,0.54,13.3,7,10.8,0.072,10,0.1,0.5
,11:51:13,4,3600,1015.5,0.54,13.3,7,10.8,0.075,10,0.1,0.5
,11:51:14,4,3600,1016.5,0.54,13.3,7,10.8,0.078,10,0.1,0.5
,11:51:15,4,3600,1017.5,0.54,13.3,7,10.8,0.077,10,0.1,0.5
,11:51:16,4,3600,1018.5,0.53,13.3,7,10.8,0.077,10,0.1,0.5
,11:51:17,4,3600,1019.5,0.53,13.3,7,10.8,0.079,10,0.1,0.49
,11:51:18,4,3600,1020.5,0.53,13.3,7,10.8,0.079,10,0.1,0.49
,11:51:19,4,3600,1021.5,0.53,13.3,7,10.8,0.076,10,0.1,0.49
,11:51:20,4,3600,1022.5,0.53,13.3,7,10.8,0.079,10,0.1,0.49
,11:51:21,4,3600,1023.5,0.53,13.3,7,10.8,0.079,10,0.1,0.49
,11:51:22,4,3600,1024.5,0.53,13.3,7,10.9,0.08,10,0.1,0.5
,11:51:23,4,3600,1025.5,0.54,13.3,7,10.9,0.08,10,0,0.5
,11:51:24,4,3600,1026.5,0.54,13.3,7,10.9,0.08,10,0,0.5
,11:51:25,4,3600,1027.5,0.54,13.3,7,10.9,0.081,10,0.1,0.5
,11:51:26,4,3600,1028.5,0.54,13.3,7,10.9,0.08,10,0.1,0.5
,11:51:27,4,3600,1029.5,0.53,13.3,7,10.9,0.08,10,0.1,0.5
,11:51:28,4,3600,1030.5,0.54,13.3,7,10.9,0.08,10,0.1,0.5
,11:51:29,4,3600,1031.5,0.54,13.3,7,10.9,0.08,10,0.1,0.5
,11:51:30,4,3600,1032.5,0.54,13.3,7,10.9,0.077,10,0.1,0.5
,11:51:31,4,3600,1033.5,0.54,13.3,7,10.9,0.077,10,0.1,0.5
,11:51:32,4,3600,1034.5,0.54,13.3,7,11,0.078,10,0.1,0.5
,11:51:33,4,3600,1035.5,0.54,13.3,7,11,0.076,10,0.1,0.51
,11:51:34,4,3600,1036.5,0.55,13.3,7,11,0.076,10,0,0.51
,11:51:35,4,3600,1037.5,0.55,13.3,7,11,0.08,10,0.1,0.52
,11:51:36,4,3600,1038.5,0.55,13.3,7,11,0.079,10,0.1,0.51
,11:51:37,4,3600,1039.5,0.54,13.3,7,11,0.082,10,0.1,0.51
,11:51:38,4,3600,1040.5,0.54,13.3,6,11,0.084,10,0.1,0.5
,11:51:39,4,3600,1041.5,0.54,13.3,7,11.1,0.08,10,0.1,0.5
,11:51:40,4,3600,1042.5,0.54,13.3,7,11.1,0.08,10,0.1,0.5
,11:51:41,4,3600,1043.5,0.54,13.3,7,11.1,0.081,10,0.1,0.5
,11:51:42,4,3600,1044.5,0.54,13.3,7,11.1,0.081,10,0.1,0.51
,11:51:43,4,3600,1045.5,0.54,13.3,7,11.1,0.081,10,0.1,0.51
,11:51:44,4,3600,1046.5,0.54,13.3,7,11.1,0.081,10,0.1,0.51
,11:51:45,4,3600,1047.5,0.54,13.3,7,11.1,0.078,10,0.1,0.5
,11:51:46,4,3600,1048.5,0.54,13.3,7,11.2,0.075,10,0.1,0.5
,11:51:47,4,3600,1049.5,0.54,13.3,7,11.2,0.075,10,0.1,0.51
,11:51:48,4,3600,1050.5,0.55,13.3,7,11.2,0.079,10,0.1,0.51
,11:51:49,4,3600,1051.5,0.55,13.3,7,11.2,0.079,10,0.1,0.51
,11:51:50,4,3600,1052.5,0.55,13.3,7,11.2,0.082,10,0.1,0.51
,11:51:51,4,3600,1053.5,0.55,13.3,7,11.2,0.079,10,0.1,0.51
,11:51:52,4,3600,1054.5,0.54,13.3,7,11.2,0.081,10,0,0.51
,11:51:53,4,3600,1055.5,0.54,13.3,7,11.2,0.08,10,0.1,0.5
,11:51:54,4,3600,1056.5,0.53,13.3,7,11.3,0.077,10,0.1,0.5
,11:51:55,4,3600,1057.5,0.53,13.3,7,11.3,0.074,10,0.1,0.5
,11:51:56,4,3600,1058.5,0.54,13.3,7,11.3,0.075,10,0.1,0.5
,11:51:57,4,3600,1059.5,0.54,13.3,7,11.3,0.079,10,0.1,0.51
,11:51:58,4,3600,1060.5,0.54,13.3,7,11.3,0.081,10,0.1,0.51
,11:51:59,4,3600,1061.5,0.54,13.3,7,11.3,0.081,10,0.1,0.5
,11:52:00,4,3600,1062.5,0.54,13.3,7,11.3,0.08,10,0.1,0.5
,11:52:01,4,3600,1063.5,0.54,13.3,7,11.3,0.08,10,0.1,0.5
,11:52:02,4,3600,1064.5,0.54,13.3,7,11.4,0.08,10,0.1,0.5
,11:52:03,4,3600,1065.5,0.54,13.3,7,11.4,0.081,10,0.1,0.5
,11:52:04,4,3600,1066.5,0.54,13.3,7,11.4,0.081,10,0.1,0.51
,11:52:05,4,3600,1067.5,0.54,13.3,7,11.4,0.075,10,0.1,0.5
,11:52:06,4,3600,1068.5,0.54,13.3,7,11.4,0.075,10,0.1,0.5
,11:52:07,4,3600,1069.5,0.54,13.3,7,11.4,0.077,10,0.1,0.5
,11:52:08,4,3600,1070.5,0.53,13.3,7,11.4,0.08,10,0.1,0.5
,11:52:09,4,3600,1071.5,0.53,13.3,7,11.4,0.08,10,0.1,0.5
,11:52:10,4,3600,1072.5,0.53,13.3,7,11.5,0.079,10,0.1,0.49
,11:52:11,4,3600,1073.5,0.53,13.3,7,11.5,0.08,10,0.1,0.5
,11:52:12,4,3600,1074.5,0.53,13.3,7,11.5,0.08,10,0.1,0.5
,11:52:13,4,3600,1075.5,0.54,13.3,7,11.5,0.077,10,0.1,0.5
,11:52:14,4,3600,1076.5,0.53,13.3,7,11.5,0.077,10,0.1,0.5
,11:52:15,4,3600,1077.5,0.53,13.3,7,11.5,0.077,10,0.1,0.5
,11:52:16,4,3600,1078.5,0.54,13.3,7,11.6,0.077,10,0.1,0.5
,11:52:17,4,3600,1079.5,0.54,13.3,7,11.6,0.078,10,0.1,0.5
,11:52:18,4,3600,1080.5,0.54,13.3,7,11.6,0.081,10,0.1,0.5
,11:52:19,4,3600,1081.5,0.54,13.3,6,11.6,0.084,10,0.1,0.5
,11:52:20,4,3600,1082.5,0.53,13.3,7,11.6,0.08,10,0.1,0.5
,11:52:21,4,3600,1083.5,0.54,13.3,7,11.6,0.078,10,0.1,0.5
,11:52:22,4,3600,1084.5,0.54,13.3,7,11.7,0.078,10,0.1,0.51
,11:52:23,4,3600,1085.5,0.55,13.3,7,11.7,0.076,10,0.1,0.51
,11:52:24,4,3600,1086.5,0.55,13.3,7,11.7,0.076,10,0.1,0.51
,11:52:25,4,3600,1087.5,0.55,13.3,7,11.7,0.079,10,0.1,0.51
,11:52:26,4,3600,1088.5,0.54,13.3,7,11.7,0.082,10,0.1,0.51
,11:52:27,4,3600,1089.5,0.54,13.3,6,11.7,0.084,10,0.1,0.5
,11:52:28,4,3600,1090.5,0.53,13.3,6,11.7,0.083,10,0.1,0.5
,11:52:29,4,3600,1091.5,0.54,13.3,7,11.7,0.077,10,0.1,0.5
,11:52:30,4,3600,1092.5,0.55,13.3,7,11.8,0.079,10,0.1,0.51
,11:52:31,4,3600,1093.5,0.56,13.3,7,11.8,0.078,10,0.1,0.52
,11:52:32,4,3600,1094.5,0.56,13.3,7,11.8,0.078,10,0.1,0.52
,11:52:33,4,3600,1095.5,0.55,13.3,7,11.8,0.08,10,0.1,0.52
,11:52:34,4,3600,1096.5,0.55,13.3,7,11.8,0.082,10,0.1,0.51
,11:52:35,4,3600,1097.5,0.55,13.3,7,11.9,0.082,10,0.1,0.51
,11:52:36,4,3600,1098.5,0.54,13.3,7,11.9,0.082,10,0.1,0.51
,11:52:37,4,3600,1099.5,0.54,13.3,7,11.9,0.081,10,0.1,0.51
,11:52:38,4,3600,1100.5,0.54,13.3,7,11.9,0.078,10,0.1,0.5
,11:52:39,4,3600,1101.5,0.54,13.3,7,11.9,0.075,10,0.1,0.5
,11:52:40,4,3600,1102.5,0.54,13.3,7,11.9,0.075,10,0.1,0.51
,11:52:41,4,3600,1103.5,0.54,13.3,7,12,0.082,10,0.1,0.51
,11:52:42,4,3600,1104.5,0.54,13.3,6,12,0.085,10,0.1,0.51
,11:52:43,4,3600,1105.5,0.54,13.3,7,12,0.081,10,0.1,0.51
,11:52:44,4,3600,1106.5,0.54,13.3,7,12,0.081,10,0.1,0.51
,11:52:45,4,3600,1107.5,0.54,13.3,7,12,0.081,10,0.1,0.51
,11:52:46,4,3600,1108.5,0.54,13.3,7,12,0.078,10,0.1,0.51
,11:52:47,4,3600,1109.5,0.55,13.3,7,12,0.079,10,0.1,0.51
,11:52:48,4,3600,1110.5,0.55,13.3,7,12.1,0.079,10,0.1,0.51
,11:52:49,4,3600,1111.5,0.55,13.3,7,12.1,0.08,10,0.1,0.52
,11:52:50,4,3600,1112.5,0.55,13.3,7,12.1,0.082,10,0.1,0.51
,11:52:51,4,3600,1113.5,0.54,13.3,7,12.1,0.081,10,0.1,0.51
,11:52:52,4,3600,1114.5,0.54,13.3,7,12.1,0.078,10,0.1,0.51
,11:52:53,4,3600,1115.5,0.54,13.3,7,12.1,0.078,10,0.1,0.51
,11:52:54,4,3600,1116.5,0.55,13.3,7,12.2,0.079,10,0.1,0.51
,11:52:55,4,3600,1117.5,0.54,13.3,7,12.2,0.082,10,0.1,0.51
,11:52:56,4,3600,1118.5,0.54,13.3,7,12.2,0.078,10,0.1,0.5
,11:52:57,4,3600,1119.5,0.54,13.3,7,12.2,0.077,10,0.1,0.5
,11:52:58,4,3600,1120.5,0.54,13.3,7,12.2,0.077,10,0.1,0.5
,11:52:59,4,3600,1121.5,0.54,13.3,7,12.3,0.078,10,0.1,0.51
,11:53:00,4,3600,1122.5,0.54,13.3,7,12.3,0.075,10,0.1,0.51
,11:53:01,4,3600,1123.5,0.54,13.3,7,12.3,0.076,10,0.1,0.51
,11:53:02,4,3600,1124.5,0.54,13.3,7,12.3,0.079,10,0.1,0.51
,11:53:03,4,3600,1125.5,0.54,13.3,7,12.3,0.08,10,0.1,0.5
,11:53:04,4,3600,1126.5,0.54,13.3,7,12.3,0.08,10,0.1,0.5
,11:53:05,4,3600,1127.5,0.54,13.3,7,12.3,0.081,10,0.1,0.5
,11:53:06,4,3600,1128.5,0.54,13.3,7,12.4,0.079,10,0.1,0.51
,11:53:07,4,3600,1129.5,0.55,13.3,7,12.4,0.082,10,0.1,0.51
,11:53:08,4,3600,1130.5,0.54,13.3,7,12.4,0.079,10,0.1,0.51
,11:53:09,4,3600,1131.5,0.54,13.3,7,12.4,0.078,10,0.1,0.5
,11:53:10,4,3600,1132.5,0.54,13.3,7,12.4,0.072,10,0.1,0.5
,11:53:11,4,3600,1133.5,0.54,13.3,7,12.4,0.075,10,0.1,0.5
,11:53:12,4,3600,1134.5,0.54,13.3,7,12.5,0.078,10,0,0.5
,11:53:13,4,3600,1135.5,0.54,13.3,7,12.5,0.081,10,0.1,0.5
,11:53:14,4,3600,1136.5,0.54,13.3,7,12.5,0.081,10,0.1,0.5
,11:53:15,4,3600,1137.5,0.54,13.3,6,12.5,0.084,10,0.1,0.5
,11:53:16,4,3600,1138.5,0.54,13.3,7,12.5,0.081,10,0.1,0.51
,11:53:17,4,3600,1139.5,0.54,13.3,7,12.6,0.081,10,0.1,0.5
,11:53:18,4,3600,1140.5,0.54,13.3,7,12.6,0.08,10,0.1,0.5
,11:53:19,4,3600,1141.5,0.54,13.3,7,12.6,0.08,10,0.1,0.5
,11:53:20,4,3600,1142.5,0.54,13.3,7,12.6,0.078,10,0.1,0.5
,11:53:21,4,3600,1143.5,0.54,13.3,7,12.6,0.078,10,0.1,0.51
,11:53:22,4,3600,1144.5,0.54,13.3,7,12.6,0.075,10,0.1,0.5
,11:53:23,4,3600,1145.5,0.53,13.3,7,12.7,0.077,10,0.1,0.5
,11:53:24,4,3600,1146.5,0.53,13.3,7,12.6,0.08,10,0.1,0.5
,11:53:25,4,3600,1147.5,0.54,13.3,7,12.6,0.08,10,0.1,0.5
,11:53:26,4,3600,1148.5,0.54,13.3,7,12.7,0.078,10,0.1,0.5
,11:53:27,4,3600,1149.5,0.54,13.3,7,12.7,0.077,10,0.1,0.5
,11:53:28,4,3600,1150.5,0.54,13.3,7,12.7,0.078,10,0.1,0.51
,11:53:29,4,3600,1151.5,0.54,13.3,7,12.7,0.078,10,0,0.51
,11:53:30,4,3600,1152.5,0.54,13.3,7,12.8,0.076,10,0.1,0.51
,11:53:31,4,3600,1153.5,0.54,13.3,7,12.8,0.078,10,0.1,0.51
,11:53:32,4,3600,1154.5,0.54,13.3,7,12.8,0.081,10,0.1,0.5
,11:53:33,4,3600,1155.5,0.54,13.3,7,12.8,0.081,10,0.1,0.5
,11:53:34,4,3600,1156.5,0.54,13.3,7,12.8,0.08,10,0.1,0.5
,11:53:35,4,3600,1157.5,0.53,13.3,7,12.8,0.08,10,0.1,0.5
,11:53:36,4,3600,1158.5,0.53,13.3,7,12.9,0.074,10,0.1,0.5
,11:53:37,4,3600,1159.5,0.53,13.3,7,12.9,0.077,10,0.1,0.5
,11:53:38,4,3600,1160.5,0.53,13.3,7,12.9,0.08,10,0.1,0.5
,11:53:39,4,3600,1161.5,0.53,13.3,7,12.9,0.08,10,0.1,0.5
,11:53:40,4,3600,1162.5,0.53,13.3,7,12.9,0.077,10,0.1,0.5
,11:53:41,4,3600,1163.5,0.53,13.3,7,12.9,0.077,10,0.1,0.5
,11:53:42,4,3600,1164.5,0.53,13.3,7,12.9,0.08,10,0.1,0.5
,11:53:43,4,3600,1165.5,0.53,13.3,7,12.9,0.074,10,0.1,0.5
,11:53:44,4,3600,1166.5,0.53,13.3,7,12.9,0.074,10,0.1,0.5
,11:53:45,4,3600,1167.5,0.53,13.3,7,12.9,0.077,10,0.1,0.5
,11:53:46,4,3600,1168.5,0.53,13.3,6,13,0.083,10,0.1,0.5
,11:53:47,4,3600,1169.5,0.53,13.3,6,13,0.083,10,0.1,0.5
,11:53:48,4,3600,1170.5,0.53,13.3,6,13,0.082,10,0.1,0.49
,11:53:49,4,3600,1171.5,0.53,13.3,7,13,0.079,10,0.1,0.49
,11:53:50,4,3600,1172.5,0.53,13.3,7,13,0.076,10,0.1,0.49
,11:53:51,4,3600,1173.5,0.53,13.3,7,13,0.076,10,0.1,0.49
,11:53:52,4,3600,1174.5,0.53,13.3,7,13.1,0.077,10,0.1,0.5
,11:53:53,4,3600,1175.5,0.54,13.3,7,13.1,0.077,10,0.1,0.5
,11:53:54,4,3600,1176.5,0.54,13.3,7,13.1,0.078,10,0.1,0.5
,11:53:55,4,3600,1177.5,0.54,13.3,7,13.1,0.078,10,0.1,0.5
,11:53:56,4,3600,1178.5,0.54,13.3,7,13.1,0.077,10,0.1,0.5
,11:53:57,4,3600,1179.5,0.54,13.3,7,13.1,0.075,10,0.1,0.5
,11:53:58,4,3600,1180.5,0.54,13.3,7,13.1,0.075,10,0.1,0.51
,11:53:59,4,3600,1181.5,0.54,13.3,7,13.1,0.079,10,0.1,0.51
,11:54:00,4,3600,1182.5,0.54,13.3,7,13.2,0.081,10,0.1,0.5
,11:54:01,4,3600,1183.5,0.54,13.3,7,13.2,0.081,10,0.1,0.51
,11:54:02,4,3600,1184.5,0.54,13.3,7,13.2,0.081,10,0.1,0.51
,11:54:03,4,3600,1185.5,0.54,13.3,7,13.2,0.081,10,0.1,0.5
,11:54:04,4,3600,1186.5,0.54,13.3,7,13.2,0.081,10,0.1,0.5
,11:54:05,4,3600,1187.5,0.54,13.3,7,13.2,0.077,10,0.1,0.5
,11:54:06,4,3600,1188.5,0.54,13.3,7,13.2,0.075,10,0.1,0.5
,11:54:07,4,3600,1189.5,0.53,13.3,7,13.2,0.074,10,0.1,0.5
,11:54:08,4,3600,1190.5,0.53,13.3,7,13.2,0.08,10,0.1,0.5
,11:54:09,4,3600,1191.5,0.53,13.3,7,13.2,0.08,10,0.1,0.5
,11:54:10,4,3600,1192.5,0.53,13.3,7,13.3,0.08,10,0.1,0.5
,11:54:11,4,3600,1193.5,0.53,13.3,7,13.3,0.08,10,0.1,0.5
,11:54:12,4,3600,1194.5,0.53,13.3,7,13.3,0.079,10,0.1,0.49
,11:54:13,4,3600,1195.5,0.53,13.3,7,13.3,0.077,10,0.1,0.5
,11:54:14,4,3600,1196.5,0.53,13.3,7,13.3,0.077,10,0.1,0.5
,11:54:15,4,3600,1197.5,0.54,13.3,7,13.3,0.078,10,0.1,0.5
,11:54:16,4,3600,1198.5,0.54,13.3,7,13.3,0.076,10,0.1,0.51
,11:54:17,4,3600,1199.5,0.54,13.3,7,13.3,0.078,10,0.1,0.5
,11:54:18,4,3600,1200.5,0.54,13.3,7,13.3,0.078,10,0.1,0.5
,11:54:19,4,3600,1201.5,0.53,13.3,7,13.3,0.08,10,0.1,0.5
,11:54:20,4,3600,1202.5,0.54,13.3,7,13.4,0.078,10,0.1,0.5
,11:54:21,4,3600,1203.5,0.54,13.3,7,13.4,0.082,10,0.1,0.51
,11:54:22,4,3600,1204.5,0.54,13.3,7,13.4,0.078,10,0.1,0.51
,11:54:23,4,3600,1205.5,0.54,13.3,7,13.4,0.075,10,0.1,0.5
,11:54:24,4,3600,1206.5,0.53,13.3,7,13.4,0.077,10,0.1,0.5
,11:54:25,4,3600,1207.5,0.53,13.3,7,13.4,0.08,10,0.1,0.5
,11:54:26,4,3600,1208.5,0.53,13.3,7,13.4,0.08,10,0.1,0.5
,11:54:27,4,3600,1209.5,0.53,13.3,7,13.4,0.08,10,0.1,0.5
,11:54:28,4,3600,1210.5,0.53,13.3,7,13.4,0.08,10,0.1,0.5
,11:54:29,4,3600,1211.5,0.54,13.3,7,13.4,0.077,10,0.1,0.5
,11:54:30,4,3600,1212.5,0.54,13.3,7,13.4,0.078,10,0.1,0.5
,11:54:31,4,3600,1213.5,0.54,13.3,7,13.4,0.081,10,0.1,0.5
,11:54:32,4,3600,1214.5,0.54,13.3,6,13.4,0.084,10,0.1,0.5
,11:54:33,4,3600,1215.5,0.54,13.3,7,13.4,0.08,10,0.1,0.5
,11:54:34,4,3600,1216.5,0.54,13.3,7,13.4,0.081,10,0.1,0.5
,11:54:35,4,3600,1217.5,0.54,13.3,7,13.5,0.079,10,0.1,0.51
,11:54:36,4,3600,1218.5,0.55,13.3,7,13.5,0.079,10,0.1,0.51
,11:54:37,4,3600,1219.5,0.55,13.3,7,13.5,0.082,10,0.1,0.51
,11:54:38,4,3600,1220.5,0.55,13.3,7,13.5,0.082,10,0.1,0.51
,11:54:39,4,3600,1221.5,0.54,13.3,7,13.5,0.079,10,0.1,0.51
,11:54:40,4,3600,1222.5,0.54,13.3,7,13.5,0.078,10,0.1,0.51
,11:54:41,4,3600,1223.5,0.54,13.3,7,13.5,0.075,10,0.1,0.5
,11:54:42,4,3600,1224.5,0.54,13.3,7,13.5,0.077,10,0.1,0.5
,11:54:43,4,3600,1225.5,0.54,13.3,7,13.5,0.078,10,0.1,0.5
,11:54:44,4,3600,1226.5,0.54,13.3,7,13.5,0.081,10,0.1,0.51
,11:54:45,4,3600,1227.5,0.55,13.3,7,13.5,0.082,10,0.1,0.51
,11:54:46,4,3600,1228.5,0.55,13.3,7,13.5,0.082,10,0.1,0.51
,11:54:47,4,3600,1229.5,0.54,13.3,7,13.5,0.076,10,0.1,0.51
,11:54:48,4,3600,1230.5,0.54,13.3,7,13.5,0.075,10,0.1,0.51
,11:54:49,4,3600,1231.5,0.54,13.3,7,13.5,0.078,10,0.1,0.51
,11:54:50,4,3600,1232.5,0.54,13.3,7,13.5,0.081,10,0.1,0.51
,11:54:51,4,3600,1233.5,0.54,13.3,7,13.5,0.081,10,0.1,0.51
,11:54:52,4,3600,1234.5,0.54,13.3,7,13.5,0.075,10,0.1,0.51
,11:54:53,4,3600,1235.5,0.54,13.3,7,13.5,0.075,10,0.1,0.5
,11:54:54,4,3600,1236.5,0.54,13.3,7,13.5,0.078,10,0.1,0.5
,11:54:55,4,3600,1237.5,0.53,13.3,7,13.5,0.08,10,0.1,0.5
,11:54:56,4,3600,1238.5,0.53,13.3,7,13.5,0.08,10,0.1,0.5
,11:54:57,4,3600,1239.5,0.53,13.3,7,13.5,0.077,10,0.1,0.5
,11:54:58,4,3600,1240.5,0.54,13.3,7,13.5,0.077,10,0.1,0.5
,11:54:59,4,3600,1241.5,0.54,13.3,7,13.6,0.078,10,0.1,0.5
,11:55:00,4,3600,1242.5,0.54,13.3,7,13.5,0.081,10,0.1,0.5
,11:55:01,4,3600,1243.5,0.54,13.3,7,13.5,0.081,10,0.1,0.51
,11:55:02,4,3600,1244.5,0.54,13.3,7,13.6,0.081,10,0.1,0.5
,11:55:03,4,3600,1245.5,0.54,13.3,7,13.6,0.078,10,0.1,0.5
,11:55:04,4,3600,1246.5,0.54,13.3,7,13.6,0.078,10,0.1,0.51
,11:55:05,4,3600,1247.5,0.54,13.3,7,13.6,0.081,10,0.1,0.51
,11:55:06,4,3600,1248.5,0.54,13.3,7,13.6,0.081,10,0.1,0.51
,11:55:07,4,3600,1249.5,0.54,13.3,7,13.6,0.078,10,0.1,0.5
,11:55:08,4,3600,1250.5,0.54,13.3,7,13.6,0.076,10,0.1,0.51
,11:55:09,4,3600,1251.5,0.55,13.3,7,13.6,0.076,10,0.1,0.51
,11:55:10,4,3600,1252.5,0.55,13.3,7,13.6,0.082,10,0.1,0.51
,11:55:11,4,3600,1253.5,0.54,13.3,7,13.6,0.081,10,0.1,0.51
,11:55:12,4,3600,1254.5,0.53,13.3,7,13.6,0.08,10,0.1,0.5
,11:55:13,4,3600,1255.5,0.53,13.3,7,13.6,0.077,10,0.1,0.5
,11:55:14,4,3600,1256.5,0.54,13.3,7,13.6,0.077,10,0.1,0.5
,11:55:15,4,3600,1257.5,0.54,13.3,7,13.6,0.078,10,0.1,0.5
,11:55:16,4,3600,1258.5,0.54,13.3,7,13.6,0.081,10,0.1,0.51
,11:55:17,4,3600,1259.5,0.54,13.3,7,13.6,0.081,10,0.1,0.51
,11:55:18,4,3600,1260.5,0.54,13.3,7,13.6,0.082,10,0.1,0.51
,11:55:19,4,3600,1261.5,0.54,13.3,7,13.6,0.079,10,0.1,0.51
,11:55:20,4,3600,1262.5,0.54,13.3,7,13.6,0.076,10,0.1,0.51
,11:55:21,4,3600,1263.5,0.54,13.3,7,13.6,0.079,10,0.1,0.51
,11:55:22,4,3600,1264.5,0.54,13.3,7,13.6,0.081,10,0.1,0.5
,11:55:23,4,3600,1265.5,0.54,13.3,7,13.6,0.081,10,0.1,0.5
,11:55:24,4,3600,1266.5,0.53,13.3,7,13.6,0.08,10,0.1,0.5
,11:55:25,4,3600,1267.5,0.54,13.3,7,13.6,0.08,10,0.1,0.5
,11:55:26,4,3600,1268.5,0.54,13.3,7,13.6,0.077,10,0.1,0.5
,11:55:27,4,3600,1269.5,0.54,13.3,7,13.6,0.077,10,0.1,0.5
,11:55:28,4,3600,1270.5,0.54,13.3,7,13.6,0.077,10,0.1,0.5
,11:55:29,4,3600,1271.5,0.53,13.3,7,13.6,0.08,10,0.1,0.5
,11:55:30,4,3600,1272.5,0.54,13.3,7,13.6,0.08,10,0.1,0.5
,11:55:31,4,3600,1273.5,0.54,13.3,7,13.6,0.078,10,0.1,0.5
,11:55:32,4,3600,1274.5,0.54,13.3,7,13.6,0.078,10,0.1,0.51
,11:55:33,4,3600,1275.5,0.54,13.3,7,13.6,0.081,10,0.1,0.5
,11:55:34,4,3600,1276.5,0.54,13.3,7,13.6,0.078,10,0.1,0.5
,11:55:35,4,3600,1277.5,0.54,13.3,7,13.6,0.079,10,0.1,0.51
,11:55:36,4,3600,1278.5,0.54,13.3,7,13.6,0.079,10,0.1,0.51
,11:55:37,4,3600,1279.5,0.55,13.3,7,13.6,0.082,10,0.1,0.51
,11:55:38,4,3600,1280.5,0.55,13.3,7,13.6,0.082,10,0.1,0.51
,11:55:39,4,3600,1281.5,0.55,13.3,7,13.6,0.082,10,0.1,0.51
,11:55:40,4,3600,1282.5,0.55,13.3,7,13.6,0.079,10,0.1,0.51
,11:55:41,4,3600,1283.5,0.55,13.3,7,13.6,0.077,10,0.1,0.52
,11:55:42,4,3600,1284.5,0.55,13.3,7,13.6,0.08,10,0.1,0.52
,11:55:43,4,3600,1285.5,0.55,13.3,7,13.6,0.079,10,0.1,0.51
,11:55:44,4,3600,1286.5,0.54,13.3,7,13.5,0.082,10,0.1,0.51
,11:55:45,4,3600,1287.5,0.54,13.3,7,13.5,0.08,10,0.1,0.5
,11:55:46,4,3600,1288.5,0.53,13.3,6,13.5,0.083,10,0.1,0.5
