Data file,,RA0.3_HEF65_12C_001_45MINS.TSV,,,,,,,,,,
,10:36:11,4,2700,1022.5,1.54,13.3,9,11.1,0.171,10,36.5,1.44
,10:36:12,4,2700,1023.5,1.53,13.3,9,11.1,0.166,10,36.1,1.43
,10:36:13,4,2700,1024.5,1.53,13.3,9,11.2,0.166,10,34.7,1.44
,10:36:14,4,2700,1025.5,1.53,13.3,9,11.2,0.171,10,32.9,1.44
,10:36:15,4,2700,1026.5,1.53,13.3,9,11.2,0.17,10,31.8,1.43
,10:36:16,4,2700,1027.5,1.52,13.3,9,11.2,0.17,10,30.3,1.42
,10:36:17,4,2700,1028.5,1.52,13.3,9,11.2,0.169,10,28.6,1.42
,10:36:18,4,2700,1029.5,1.52,13.3,9,11.2,0.174,10,27,1.42
,10:36:19,4,2700,1030.5,1.52,13.3,9,11.2,0.169,10,24.5,1.42
,10:36:20,4,2700,1031.5,1.52,13.3,9,11.2,0.165,10,23.5,1.43
,10:36:21,4,2700,1032.5,1.53,13.3,9,11.3,0.166,10,22.6,1.43
,10:36:22,4,2700,1033.5,1.53,13.3,9,11.3,0.171,10,22,1.44
,10:36:23,4,2700,1034.5,1.54,13.3,9,11.3,0.171,10,21.3,1.44
,10:36:24,4,2700,1035.5,1.54,13.3,9,11.3,0.172,10,20.4,1.44
,10:36:25,4,2700,1036.5,1.54,13.3,9,11.3,0.172,10,19.9,1.45
,10:36:26,4,2700,1037.5,1.55,13.3,9,11.3,0.177,10,19.6,1.45
,10:36:27,4,2700,1038.5,1.55,13.3,9,11.3,0.168,10,19.4,1.45
,10:36:28,4,2700,1039.5,1.54,13.3,9,11.4,0.163,10,19.2,1.44
,10:36:29,4,2700,1040.5,1.54,13.3,9,11.4,0.162,10,19,1.44
,10:36:30,4,2700,1041.5,1.54,13.3,9,11.4,0.171,10,19,1.44
,10:36:31,4,2700,1042.5,1.54,13.3,9,11.4,0.177,10,19,1.44
,10:36:32,4,2700,1043.5,1.54,13.3,9,11.4,0.172,10,19,1.44
,10:36:33,4,2700,1044.5,1.55,13.3,9,11.4,0.172,10,18.9,1.45
,10:36:34,4,2700,1045.5,1.55,13.3,9,11.4,0.173,10,18.8,1.45
,10:36:35,4,2700,1046.5,1.55,13.3,9,11.5,0.168,10,18.7,1.45
,10:36:36,4,2700,1047.5,1.54,13.3,9,11.5,0.163,10,18.4,1.45
,10:36:37,4,2700,1048.5,1.54,13.3,9,11.5,0.167,10,18.2,1.45
,10:36:38,4,2700,1049.5,1.55,13.3,9,11.5,0.172,10,18,1.45
,10:36:39,4,2700,1050.5,1.55,13.3,9,11.5,0.172,10,17.8,1.45
,10:36:40,4,2700,1051.5,1.54,13.3,9,11.5,0.172,10,17.7,1.45
,10:36:41,4,2700,1052.5,1.54,13.3,9,11.5,0.172,10,17.5,1.45
,10:36:42,4,2700,1053.5,1.54,13.3,9,11.5,0.167,10,17.4,1.44
,10:36:43,4,2700,1054.5,1.54,13.3,9,11.5,0.166,10,17.3,1.44
,10:36:44,4,2700,1055.5,1.53,13.3,9,11.6,0.166,10,17.3,1.43
,10:36:45,4,2700,1056.5,1.53,13.3,9,11.6,0.17,10,17.2,1.43
,10:36:46,4,2700,1057.5,1.52,13.3,9,11.6,0.169,10,17.2,1.42
,10:36:47,4,2700,1058.5,1.51,13.3,9,11.6,0.174,10,17.2,1.42
,10:36:48,4,2700,1059.5,1.52,13.3,9,11.6,0.169,10,17.2,1.42
,10:36:49,4,2700,1060.5,1.52,13.3,9,11.7,0.17,10,17.1,1.43
,10:36:50,4,2700,1061.5,1.53,13.3,9,11.7,0.166,10,17.2,1.43
,10:36:51,4,2700,1062.5,1.54,13.3,9,11.7,0.166,10,17.2,1.44
,10:36:52,4,2700,1063.5,1.54,13.3,9,11.7,0.171,10,17.2,1.44
,10:36:53,4,2700,1064.5,1.53,13.3,9,11.7,0.17,10,17.2,1.43
,10:36:54,4,2700,1065.5,1.53,13.3,9,11.7,0.17,10,17.2,1.43
,10:36:55,4,2700,1066.5,1.52,13.3,9,11.8,0.174,10,17.2,1.42
,10:36:56,4,2700,1067.5,1.52,13.3,9,11.8,0.17,10,17.3,1.43
,10:36:57,4,2700,1068.5,1.53,13.3,9,11.8,0.166,10,17.3,1.43
,10:36:58,4,2700,1069.5,1.54,13.3,9,11.8,0.167,10,17.4,1.44
,10:36:59,4,2700,1070.5,1.54,13.3,9,11.8,0.172,10,17.4,1.45
,10:37:00,4,2700,1071.5,1.54,13.3,9,11.8,0.172,10,17.4,1.45
,10:37:01,4,2700,1072.5,1.54,13.3,9,11.8,0.172,10,17.4,1.45
,10:37:02,4,2700,1073.5,1.54,13.3,9,11.8,0.177,10,17.5,1.45
,10:37:03,4,2700,1074.5,1.53,13.3,9,11.9,0.171,10,17.5,1.44
,10:37:04,4,2700,1075.5,1.53,13.3,9,11.9,0.17,10,17.6,1.43
,10:37:05,4,2700,1076.5,1.52,13.3,9,11.9,0.169,10,17.6,1.42
,10:37:06,4,2700,1077.5,1.51,13.3,9,11.9,0.168,10,17.6,1.41
,10:37:07,4,2700,1078.5,1.51,13.3,9,11.9,0.163,10,17.7,1.41
,10:37:08,4,2700,1079.5,1.51,13.3,9,11.9,0.164,10,17.7,1.41
,10:37:09,4,2700,1080.5,1.51,13.3,9,12,0.173,10,17.8,1.41
,10:37:10,4,2700,1081.5,1.51,13.3,9,12,0.173,10,17.8,1.41
,10:37:11,4,2700,1082.5,1.5,13.3,9,12,0.172,10,17.9,1.41
,10:37:12,4,2700,1083.5,1.5,13.3,9,12,0.167,10,17.9,1.41
,10:37:13,4,2700,1084.5,1.5,13.3,9,12,0.172,10,17.9,1.41
,10:37:14,4,2700,1085.5,1.51,13.3,9,12,0.173,10,18,1.42
,10:37:15,4,2700,1086.5,1.52,13.3,9,12.1,0.169,10,17.9,1.42
,10:37:16,4,2700,1087.5,1.52,13.3,9,12.1,0.165,10,17.9,1.42
,10:37:17,4,2700,1088.5,1.52,13.3,9,12.1,0.161,10,17.9,1.43
,10:37:18,4,2700,1089.5,1.52,13.3,9,12.1,0.165,10,17.9,1.43
,10:37:19,4,2700,1090.5,1.52,13.3,9,12.1,0.17,10,17.9,1.42
,10:37:20,4,2700,1091.5,1.52,13.3,9,12.1,0.17,10,17.9,1.42
,10:37:21,4,2700,1092.5,1.52,13.3,9,12.1,0.169,10,17.9,1.42
,10:37:22,4,2700,1093.5,1.52,13.3,9,12.1,0.169,10,18,1.42
,10:37:23,4,2700,1094.5,1.52,13.3,9,12.2,0.164,10,18,1.42
,10:37:24,4,2700,1095.5,1.52,13.3,9,12.2,0.165,10,18,1.42
,10:37:25,4,2700,1096.5,1.52,13.3,9,12.2,0.165,10,18.1,1.42
,10:37:26,4,2700,1097.5,1.52,13.3,9,12.2,0.169,10,18.1,1.42
,10:37:27,4,2700,1098.5,1.52,13.3,9,12.2,0.169,10,18.1,1.42
,10:37:28,4,2700,1099.5,1.52,13.3,9,12.2,0.169,10,18.2,1.42
,10:37:29,4,2700,1100.5,1.52,13.3,9,12.3,0.17,10,18.1,1.42
,10:37:30,4,2700,1101.5,1.52,13.3,9,12.3,0.17,10,18.2,1.43
,10:37:31,4,2700,1102.5,1.52,13.3,9,12.3,0.17,10,18.2,1.43
,10:37:32,4,2700,1103.5,1.52,13.3,9,12.3,0.161,10,18.3,1.43
,10:37:33,4,2700,1104.5,1.53,13.3,9,12.3,0.161,10,18.3,1.43
,10:37:34,4,2700,1105.5,1.52,13.3,9,12.4,0.17,10,18.3,1.43
,10:37:35,4,2700,1106.5,1.53,13.3,9,12.4,0.17,10,18.4,1.43
,10:37:36,4,2700,1107.5,1.53,13.3,9,12.4,0.17,10,18.4,1.43
,10:37:37,4,2700,1108.5,1.53,13.3,9,12.4,0.17,10,18.5,1.43
,10:37:38,4,2700,1109.5,1.53,13.3,9,12.4,0.17,10,18.5,1.43
,10:37:39,4,2700,1110.5,1.53,13.3,9,12.4,0.161,10,18.6,1.43
,10:37:40,4,2700,1111.5,1.52,13.3,9,12.4,0.161,10,18.6,1.43
,10:37:41,4,2700,1112.5,1.52,13.3,9,12.4,0.169,10,18.7,1.42
,10:37:42,4,2700,1113.5,1.51,13.3,9,12.4,0.173,10,18.7,1.41
,10:37:43,4,2700,1114.5,1.5,13.3,9,12.5,0.172,10,18.7,1.41
,10:37:44,4,2700,1115.5,1.5,13.3,9,12.5,0.168,10,18.8,1.41
,10:37:45,4,2700,1116.5,1.51,13.3,9,12.5,0.163,10,18.8,1.41
,10:37:46,4,2700,1117.5,1.51,13.3,9,12.5,0.168,10,18.8,1.41
,10:37:47,4,2700,1118.5,1.51,13.3,9,12.5,0.173,10,18.8,1.41
,10:37:48,4,2700,1119.5,1.51,13.3,9,12.5,0.168,10,18.8,1.41
,10:37:49,4,2700,1120.5,1.5,13.3,9,12.6,0.168,10,18.9,1.41
,10:37:50,4,2700,1121.5,1.5,13.3,9,12.6,0.163,10,18.9,1.41
,10:37:51,4,2700,1122.5,1.51,13.3,9,12.6,0.168,10,18.9,1.41
,10:37:52,4,2700,1123.5,1.5,13.3,9,12.6,0.168,10,18.9,1.41
,10:37:53,4,2700,1124.5,1.5,13.3,9,12.6,0.168,10,18.9,1.41
,10:37:54,4,2700,1125.5,1.5,13.3,9,12.6,0.168,10,18.9,1.41
,10:37:55,4,2700,1126.5,1.51,13.3,9,12.7,0.168,10,19,1.41
,10:37:56,4,2700,1127.5,1.51,13.3,9,12.6,0.168,10,19.1,1.41
,10:37:57,4,2700,1128.5,1.51,13.3,9,12.7,0.168,10,19.2,1.41
,10:37:58,4,2700,1129.5,1.5,13.3,9,12.7,0.172,10,19.2,1.41
,10:37:59,4,2700,1130.5,1.5,13.3,9,12.7,0.172,10,19.2,1.4
,10:38:00,4,2700,1131.5,1.5,13.3,9,12.7,0.167,10,19.3,1.41
,10:38:01,4,2700,1132.5,1.5,13.3,9,12.7,0.168,10,19.4,1.41
,10:38:02,4,2700,1133.5,1.51,13.3,9,12.7,0.163,10,19.4,1.41
,10:38:03,4,2700,1134.5,1.51,13.3,9,12.7,0.163,10,19.5,1.41
,10:38:04,4,2700,1135.5,1.51,13.3,9,12.8,0.168,10,19.5,1.41
,10:38:05,4,2700,1136.5,1.51,13.3,9,12.8,0.163,10,19.5,1.41
,10:38:06,4,2700,1137.5,1.51,13.3,9,12.8,0.163,10,19.6,1.41
,10:38:07,4,2700,1138.5,1.51,13.3,9,12.8,0.163,10,19.6,1.41
,10:38:08,4,2700,1139.5,1.51,13.3,9,12.8,0.168,10,19.7,1.41
,10:38:09,4,2700,1140.5,1.51,13.3,9,12.8,0.168,10,19.8,1.41
,10:38:10,4,2700,1141.5,1.51,13.3,9,12.8,0.168,10,19.9,1.41
,10:38:11,4,2700,1142.5,1.51,13.3,9,12.9,0.168,10,19.9,1.41
,10:38:12,4,2700,1143.5,1.51,13.3,9,12.9,0.163,10,19.9,1.41
,10:38:13,4,2700,1144.5,1.5,13.3,9,12.9,0.168,10,19.9,1.41
,10:38:14,4,2700,1145.5,1.5,13.3,9,12.9,0.172,10,19.9,1.41
,10:38:15,4,2700,1146.5,1.5,13.3,9,12.9,0.172,10,20,1.41
,10:38:16,4,2700,1147.5,1.51,13.3,9,12.9,0.168,10,20,1.41
,10:38:17,4,2700,1148.5,1.51,13.3,9,12.9,0.163,10,20,1.41
,10:38:18,4,2700,1149.5,1.51,13.3,9,12.9,0.164,10,20,1.41
,10:38:19,4,2700,1150.5,1.51,13.3,9,12.9,0.169,10,20,1.41
,10:38:20,4,2700,1151.5,1.51,13.3,9,12.9,0.168,10,20,1.41
,10:38:21,4,2700,1152.5,1.51,13.3,9,12.9,0.164,10,20,1.41
,10:38:22,4,2700,1153.5,1.51,13.3,9,13,0.164,10,20.1,1.41
,10:38:23,4,2700,1154.5,1.52,13.3,9,13,0.164,10,20.1,1.42
,10:38:24,4,2700,1155.5,1.52,13.3,9,13,0.169,10,20.1,1.42
,10:38:25,4,2700,1156.5,1.52,13.3,9,13,0.169,10,20.2,1.42
,10:38:26,4,2700,1157.5,1.52,13.3,9,13,0.164,10,20.2,1.42
,10:38:27,4,2700,1158.5,1.52,13.3,9,13,0.164,10,20.2,1.42
,10:38:28,4,2700,1159.5,1.52,13.3,9,13,0.16,10,20.2,1.42
,10:38:29,4,2700,1160.5,1.51,13.3,9,13,0.168,10,20.3,1.41
,10:38:30,4,2700,1161.5,1.5,13.3,9,13,0.167,10,20.3,1.4
,10:38:31,4,2700,1162.5,1.48,13.3,9,13,0.17,10,20.3,1.39
,10:38:32,4,2700,1163.5,1.49,13.3,9,13.1,0.166,10,20.4,1.39
,10:38:33,4,2700,1164.5,1.5,13.3,9,13.1,0.162,10,20.4,1.4
,10:38:34,4,2700,1165.5,1.5,13.3,9,13.1,0.167,10,20.4,1.4
,10:38:35,4,2700,1166.5,1.5,13.3,9,13.1,0.172,10,20.4,1.4
,10:38:36,4,2700,1167.5,1.49,13.3,9,13.1,0.171,10,20.5,1.4
,10:38:37,4,2700,1168.5,1.5,13.3,9,13.1,0.167,10,20.5,1.4
,10:38:38,4,2700,1169.5,1.5,13.3,9,13.1,0.162,10,20.5,1.4
,10:38:39,4,2700,1170.5,1.5,13.3,9,13.1,0.167,10,20.5,1.41
,10:38:40,4,2700,1171.5,1.5,13.3,9,13.1,0.172,10,20.5,1.41
,10:38:41,4,2700,1172.5,1.5,13.3,9,13.1,0.172,10,20.5,1.41
,10:38:42,4,2700,1173.5,1.5,13.3,9,13.1,0.168,10,20.5,1.41
,10:38:43,4,2700,1174.5,1.5,13.3,9,13.1,0.163,10,20.5,1.41
,10:38:44,4,2700,1175.5,1.5,13.3,9,13.1,0.167,10,20.5,1.4
,10:38:45,4,2700,1176.5,1.49,13.3,9,13.1,0.171,10,20.5,1.4
,10:38:46,4,2700,1177.5,1.49,13.3,9,13.1,0.166,10,20.5,1.4
,10:38:47,4,2700,1178.5,1.5,13.3,9,13.2,0.162,10,20.5,1.41
,10:38:48,4,2700,1179.5,1.51,13.3,9,13.2,0.163,10,20.6,1.41
,10:38:49,4,2700,1180.5,1.51,13.3,9,13.2,0.168,10,20.7,1.41
,10:38:50,4,2700,1181.5,1.5,13.3,9,13.2,0.163,10,20.7,1.41
,10:38:51,4,2700,1182.5,1.5,13.3,9,13.2,0.162,10,20.7,1.4
,10:38:52,4,2700,1183.5,1.5,13.3,9,13.2,0.162,10,20.8,1.4
,10:38:53,4,2700,1184.5,1.5,13.3,9,13.2,0.162,10,20.8,1.4
,10:38:54,4,2700,1185.5,1.5,13.3,9,13.2,0.167,10,20.7,1.4
,10:38:55,4,2700,1186.5,1.5,13.3,9,13.2,0.167,10,20.7,1.4
,10:38:56,4,2700,1187.5,1.5,13.3,9,13.2,0.162,10,20.7,1.4
,10:38:57,4,2700,1188.5,1.5,13.3,9,13.2,0.162,10,20.7,1.4
,10:38:58,4,2700,1189.5,1.5,13.3,9,13.2,0.167,10,20.7,1.4
,10:38:59,4,2700,1190.5,1.49,13.3,9,13.2,0.166,10,20.6,1.39
,10:39:00,4,2700,1191.5,1.48,13.3,9,13.2,0.165,10,20.6,1.39
,10:39:01,4,2700,1192.5,1.47,13.3,9,13.2,0.164,10,20.5,1.38
,10:39:02,4,2700,1193.5,1.47,13.3,9,13.2,0.169,10,20.5,1.38
,10:39:03,4,2700,1194.5,1.47,13.3,9,13.2,0.169,10,20.5,1.38
,10:39:04,4,2700,1195.5,1.47,13.3,9,13.2,0.169,10,20.5,1.38
,10:39:05,4,2700,1196.5,1.47,13.3,9,13.2,0.159,10,20.5,1.37
,10:39:06,4,2700,1197.5,1.47,13.3,9,13.2,0.159,10,20.5,1.37
,10:39:07,4,2700,1198.5,1.47,13.3,9,13.2,0.163,10,20.4,1.38
,10:39:08,4,2700,1199.5,1.47,13.3,9,13.2,0.164,10,20.4,1.38
,10:39:09,4,2700,1200.5,1.47,13.3,9,13.2,0.164,10,20.4,1.38
,10:39:10,4,2700,1201.5,1.47,13.3,9,13.2,0.164,10,20.3,1.38
,10:39:11,4,2700,1202.5,1.47,13.3,9,13.2,0.159,10,20.3,1.37
,10:39:12,4,2700,1203.5,1.47,13.3,9,13.2,0.159,10,20.3,1.37
,10:39:13,4,2700,1204.5,1.47,13.3,9,13.2,0.163,10,20.3,1.37
,10:39:14,4,2700,1205.5,1.46,13.3,9,13.2,0.163,10,20.4,1.37
,10:39:15,4,2700,1206.5,1.46,13.3,9,13.2,0.163,10,20.5,1.37
,10:39:16,4,2700,1207.5,1.46,13.3,9,13.2,0.163,10,20.5,1.37
,10:39:17,4,2700,1208.5,1.46,13.3,9,13.2,0.158,10,20.4,1.36
,10:39:18,4,2700,1209.5,1.45,13.3,9,13.2,0.162,10,20.4,1.36
,10:39:19,4,2700,1210.5,1.45,13.3,9,13.2,0.161,10,20.4,1.36
,10:39:20,4,2700,1211.5,1.45,13.3,9,13.2,0.161,10,20.3,1.35
,10:39:21,4,2700,1212.5,1.45,13.3,9,13.2,0.161,10,20.4,1.36
,10:39:22,4,2700,1213.5,1.45,13.3,9,13.2,0.158,10,20.3,1.36
,10:39:23,4,2700,1214.5,1.46,13.3,9,13.2,0.154,10,20.2,1.36
,10:39:24,4,2700,1215.5,1.46,13.3,9,13.2,0.158,10,20.2,1.36
,10:39:25,4,2700,1216.5,1.45,13.3,9,13.2,0.158,10,20.2,1.36
,10:39:26,4,2700,1217.5,1.45,13.3,9,13.2,0.157,10,20.1,1.36
,10:39:27,4,2700,1218.5,1.45,13.3,9,13.2,0.161,10,20.1,1.36
,10:39:28,4,2700,1219.5,1.45,13.3,9,13.2,0.162,10,20,1.36
,10:39:29,4,2700,1220.5,1.45,13.3,9,13.2,0.158,10,20,1.36
,10:39:30,4,2700,1221.5,1.46,13.3,9,13.2,0.158,10,19.9,1.36
,10:39:31,4,2700,1222.5,1.46,13.3,9,13.2,0.163,10,19.9,1.37
,10:39:32,4,2700,1223.5,1.45,13.3,9,13.2,0.162,10,19.9,1.36
,10:39:33,4,2700,1224.5,1.45,13.3,9,13.2,0.162,10,19.9,1.36
,10:39:34,4,2700,1225.5,1.44,13.3,9,13.2,0.161,10,19.9,1.35
,10:39:35,4,2700,1226.5,1.44,13.3,9,13.2,0.156,10,19.8,1.34
,10:39:36,4,2700,1227.5,1.43,13.3,9,13.2,0.155,10,19.7,1.34
,10:39:37,4,2700,1228.5,1.43,13.3,9,13.2,0.159,10,19.6,1.34
,10:39:38,4,2700,1229.5,1.42,13.3,9,13.2,0.163,10,19.4,1.33
,10:39:39,4,2700,1230.5,1.42,13.3,9,13.2,0.163,10,19.3,1.33
,10:39:40,4,2700,1231.5,1.43,13.3,9,13.2,0.159,10,19.1,1.34
,10:39:41,4,2700,1232.5,1.44,13.3,9,13.2,0.16,10,19.1,1.35
,10:39:42,4,2700,1233.5,1.44,13.3,9,13.2,0.161,10,19.1,1.35
,10:39:43,4,2700,1234.5,1.44,13.3,9,13.2,0.156,10,18.9,1.35
,10:39:44,4,2700,1235.5,1.44,13.3,9,13.2,0.16,10,18.9,1.35
,10:39:45,4,2700,1236.5,1.44,13.3,9,13.2,0.16,10,18.9,1.34
,10:39:46,4,2700,1237.5,1.44,13.3,9,13.2,0.16,10,18.8,1.34
,10:39:47,4,2700,1238.5,1.43,13.3,9,13.2,0.155,10,18.8,1.34
,10:39:48,4,2700,1239.5,1.43,13.3,9,13.2,0.155,10,18.7,1.34
,10:39:49,4,2700,1240.5,1.43,13.3,9,13.2,0.159,10,18.6,1.34
,10:39:50,4,2700,1241.5,1.43,13.3,9,13.2,0.159,10,18.6,1.34
,10:39:51,4,2700,1242.5,1.43,13.3,9,13.2,0.159,10,18.6,1.34
,10:39:52,4,2700,1243.5,1.43,13.3,9,13.2,0.16,10,18.6,1.34
,10:39:53,4,2700,1244.5,1.43,13.3,9,13.2,0.159,10,18.6,1.34
,10:39:54,4,2700,1245.5,1.43,13.3,9,13.2,0.159,10,18.6,1.34
,10:39:55,4,2700,1246.5,1.43,13.3,9,13.2,0.154,10,18.5,1.34
,10:39:56,4,2700,1247.5,1.42,13.3,9,13.2,0.154,10,18.4,1.33
,10:39:57,4,2700,1248.5,1.42,13.3,9,13.2,0.159,10,18.4,1.33
,10:39:58,4,2700,1249.5,1.42,13.3,9,13.2,0.163,10,18.4,1.33
,10:39:59,4,2700,1250.5,1.42,13.3,9,13.2,0.163,10,18.3,1.33
,10:40:00,4,2700,1251.5,1.42,13.3,9,13.2,0.159,10,18.2,1.33
,10:40:01,4,2700,1252.5,1.43,13.3,9,13.1,0.159,10,18.2,1.34
,10:40:02,4,2700,1253.5,1.43,13.3,9,13.1,0.154,10,18.1,1.34
,10:40:03,4,2700,1254.5,1.43,13.3,9,13.1,0.154,10,18.1,1.34
,10:40:04,4,2700,1255.5,1.43,13.3,9,13.1,0.15,10,18.1,1.34
,10:40:05,4,2700,1256.5,1.43,13.3,9,13.1,0.155,10,18,1.34
,10:40:06,4,2700,1257.5,1.43,13.3,9,13.1,0.159,10,18,1.34
,10:40:07,4,2700,1258.5,1.42,13.3,9,13.1,0.163,10,17.9,1.33
,10:40:08,4,2700,1259.5,1.41,13.3,9,13.1,0.162,10,17.9,1.32
,10:40:09,4,2700,1260.5,1.41,13.3,9,13.1,0.157,10,17.9,1.32
,10:40:10,4,2700,1261.5,1.42,13.3,9,13.1,0.162,10,17.8,1.33
,10:40:11,4,2700,1262.5,1.43,13.3,9,13.1,0.159,10,17.9,1.34
,10:40:12,4,2700,1263.5,1.44,13.3,9,13.1,0.16,10,17.9,1.35
,10:40:13,4,2700,1264.5,1.44,13.3,9,13.1,0.161,10,17.8,1.35
,10:40:14,4,2700,1265.5,1.44,13.3,9,13.1,0.156,10,17.8,1.35
,10:40:15,4,2700,1266.5,1.44,13.3,9,13.1,0.156,10,17.7,1.35
,10:40:16,4,2700,1267.5,1.45,13.3,9,13.1,0.161,10,17.7,1.35
,10:40:17,4,2700,1268.5,1.45,13.3,9,13.1,0.161,10,17.6,1.36
,10:40:18,4,2700,1269.5,1.45,13.3,9,13.1,0.162,10,17.6,1.36
,10:40:19,4,2700,1270.5,1.45,13.3,9,13,0.162,10,17.6,1.36
,10:40:20,4,2700,1271.5,1.45,13.3,9,13,0.162,10,17.5,1.36
,10:40:21,4,2700,1272.5,1.45,13.3,9,13,0.161,10,17.6,1.35
,10:40:22,4,2700,1273.5,1.44,13.3,9,13,0.161,10,17.6,1.35
,10:40:23,4,2700,1274.5,1.44,13.3,9,13,0.156,10,17.5,1.35
,10:40:24,4,2700,1275.5,1.44,13.3,9,13,0.152,10,17.5,1.35
,10:40:25,4,2700,1276.5,1.44,13.3,9,13,0.156,10,17.5,1.35
,10:40:26,4,2700,1277.5,1.44,13.3,9,13,0.16,10,17.5,1.35
,10:40:27,4,2700,1278.5,1.44,13.3,9,13,0.165,10,17.5,1.34
,10:40:28,4,2700,1279.5,1.43,13.3,9,13,0.164,10,17.4,1.34
,10:40:29,4,2700,1280.5,1.44,13.3,9,13,0.16,10,17.4,1.34
,10:40:30,4,2700,1281.5,1.44,13.3,9,13,0.16,10,17.3,1.34
,10:40:31,4,2700,1282.5,1.44,13.3,9,13,0.16,10,17.3,1.34
,10:40:32,4,2700,1283.5,1.44,13.3,9,13,0.16,10,17.2,1.34
,10:40:33,4,2700,1284.5,1.44,13.3,9,13,0.156,10,17.1,1.35
,10:40:34,4,2700,1285.5,1.44,13.3,9,13,0.152,10,17.1,1.35
,10:40:35,4,2700,1286.5,1.46,13.3,9,12.9,0.154,10,17.1,1.37
,10:40:36,4,2700,1287.5,1.47,13.3,9,12.9,0.155,10,17,1.38
,10:40:37,4,2700,1288.5,1.48,13.3,9,12.9,0.16,10,17,1.38
,10:40:38,4,2700,1289.5,1.46,13.3,9,12.9,0.163,10,17.1,1.37
,10:40:39,4,2700,1290.5,1.45,13.3,9,12.9,0.162,10,17.1,1.36
,10:40:40,4,2700,1291.5,1.44,13.3,9,12.9,0.165,10,17.1,1.35
,10:40:41,4,2700,1292.5,1.44,13.3,9,12.9,0.165,10,17,1.34
,10:40:42,4,2700,1293.5,1.43,13.3,9,12.9,0.159,10,17,1.34
,10:40:43,4,2700,1294.5,1.43,13.3,9,12.9,0.159,10,17,1.34
,10:40:44,4,2700,1295.5,1.43,13.3,9,12.9,0.154,10,17,1.34
,10:40:45,4,2700,1296.5,1.43,13.3,9,12.9,0.154,10,17,1.34
,10:40:46,4,2700,1297.5,1.42,13.3,9,12.8,0.154,10,16.9,1.33
,10:40:47,4,2700,1298.5,1.42,13.3,9,12.8,0.158,10,16.9,1.33
,10:40:48,4,2700,1299.5,1.42,13.3,9,12.8,0.158,10,16.9,1.33
,10:40:49,4,2700,1300.5,1.42,13.3,9,12.8,0.158,10,16.8,1.33
,10:40:50,4,2700,1301.5,1.42,13.3,9,12.8,0.158,10,16.8,1.33
,10:40:51,4,2700,1302.5,1.42,13.3,9,12.8,0.163,10,16.8,1.33
,10:40:52,4,2700,1303.5,1.42,13.3,9,12.8,0.159,10,16.9,1.33
,10:40:53,4,2700,1304.5,1.42,13.3,9,12.8,0.154,10,16.9,1.33
,10:40:54,4,2700,1305.5,1.42,13.3,9,12.8,0.154,10,16.9,1.33
,10:40:55,4,2700,1306.5,1.42,13.3,9,12.8,0.154,10,16.8,1.33
,10:40:56,4,2700,1307.5,1.42,13.3,9,12.8,0.158,10,16.8,1.33
,10:40:57,4,2700,1308.5,1.43,13.3,9,12.7,0.159,10,16.8,1.34
,10:40:58,4,2700,1309.5,1.43,13.3,9,12.7,0.164,10,16.8,1.34
,10:40:59,4,2700,1310.5,1.43,13.3,9,12.7,0.164,10,16.8,1.34
,10:41:00,4,2700,1311.5,1.43,13.3,9,12.7,0.164,10,16.8,1.34
,10:41:01,4,2700,1312.5,1.43,13.3,9,12.7,0.159,10,16.8,1.34
,10:41:02,4,2700,1313.5,1.44,13.3,9,12.7,0.156,10,16.8,1.35
,10:41:03,4,2700,1314.5,1.45,13.3,9,12.7,0.153,10,16.7,1.36
,10:41:04,4,2700,1315.5,1.45,13.3,9,12.7,0.157,10,16.8,1.35
,10:41:05,4,2700,1316.5,1.44,13.3,9,12.6,0.156,10,16.8,1.34
,10:41:06,4,2700,1317.5,1.43,13.3,9,12.6,0.159,10,16.7,1.34
,10:41:07,4,2700,1318.5,1.43,13.3,9,12.6,0.155,10,16.7,1.34
,10:41:08,4,2700,1319.5,1.43,13.3,9,12.6,0.159,10,16.7,1.34
,10:41:09,4,2700,1320.5,1.44,13.3,9,12.6,0.16,10,16.7,1.34
,10:41:10,4,2700,1321.5,1.44,13.3,9,12.6,0.16,10,16.7,1.35
,10:41:11,4,2700,1322.5,1.44,13.3,9,12.6,0.16,10,16.7,1.35
,10:41:12,4,2700,1323.5,1.44,13.3,9,12.6,0.16,10,16.7,1.34
,10:41:13,4,2700,1324.5,1.43,13.3,9,12.6,0.155,10,16.7,1.34
,10:41:14,4,2700,1325.5,1.43,13.3,9,12.6,0.151,10,16.7,1.34
,10:41:15,4,2700,1326.5,1.43,13.3,9,12.6,0.151,10,16.7,1.34
,10:41:16,4,2700,1327.5,1.42,13.3,9,12.6,0.154,10,16.7,1.33
,10:41:17,4,2700,1328.5,1.41,13.3,9,12.6,0.157,10,16.7,1.32
,10:41:18,4,2700,1329.5,1.4,13.3,9,12.6,0.161,10,16.7,1.31
,10:41:19,4,2700,1330.5,1.4,13.3,9,12.5,0.161,10,16.7,1.31
,10:41:20,4,2700,1331.5,1.41,13.3,9,12.5,0.162,10,16.7,1.32
,10:41:21,4,2700,1332.5,1.42,13.3,9,12.5,0.158,10,16.7,1.33
,10:41:22,4,2700,1333.5,1.42,13.3,9,12.5,0.159,10,16.8,1.33
