Data file,,RA0.3_HEF65_-8C_002_45MINS.TSV,,,,,,,,,,
,14:56:33,4,2700,940.4,1.4,13.3,9,-8.2,0.156,10,0.1,1.31
,14:56:34,4,2700,941.4,1.4,13.3,9,-8.3,0.152,10,0.1,1.31
,14:56:35,4,2700,942.4,1.4,13.3,9,-8.3,0.156,10,0.1,1.31
,14:56:36,4,2700,943.4,1.4,13.3,9,-8.3,0.161,10,0.1,1.31
,14:56:37,4,2700,944.4,1.4,13.3,9,-8.3,0.161,10,0.1,1.31
,14:56:38,4,2700,945.4,1.4,13.3,9,-8.3,0.156,10,0.1,1.31
,14:56:39,4,2700,946.4,1.4,13.3,9,-8.3,0.152,10,0.1,1.31
,14:56:40,4,2700,947.4,1.4,13.3,9,-8.3,0.147,10,0.1,1.31
,14:56:41,4,2700,948.4,1.4,13.3,9,-8.3,0.152,10,0.1,1.31
,14:56:42,4,2700,949.4,1.4,13.3,9,-8.3,0.156,10,0.1,1.31
,14:56:43,4,2700,950.4,1.4,13.3,9,-8.3,0.152,10,0.1,1.31
,14:56:44,4,2700,951.4,1.4,13.3,9,-8.3,0.152,10,0.1,1.31
,14:56:45,4,2700,952.4,1.4,13.3,9,-8.3,0.152,10,0.1,1.31
,14:56:46,4,2700,953.4,1.4,13.3,9,-8.3,0.156,10,0.1,1.31
,14:56:47,4,2700,954.4,1.41,13.3,9,-8.3,0.152,10,0.1,1.32
,14:56:48,4,2700,955.4,1.41,13.3,9,-8.3,0.152,10,0.1,1.32
,14:56:49,4,2700,956.4,1.4,13.3,9,-8.3,0.152,10,0.1,1.31
,14:56:50,4,2700,957.4,1.39,13.3,9,-8.3,0.155,10,0.1,1.3
,14:56:51,4,2700,958.4,1.39,13.3,9,-8.3,0.15,10,0.1,1.3
,14:56:52,4,2700,959.4,1.38,13.3,9,-8.3,0.154,10,0.1,1.29
,14:56:53,4,2700,960.4,1.38,13.3,9,-8.3,0.149,10,0.1,1.29
,14:56:54,4,2700,961.4,1.38,13.3,9,-8.3,0.154,10,0.1,1.29
,14:56:55,4,2700,962.4,1.38,13.3,9,-8.3,0.158,10,0.1,1.29
,14:56:56,4,2700,963.4,1.38,13.3,9,-8.3,0.158,10,0.1,1.29
,14:56:57,4,2700,964.4,1.38,13.3,9,-8.3,0.154,10,0.1,1.29
,14:56:58,4,2700,965.4,1.38,13.3,9,-8.3,0.149,10,0.1,1.29
,14:56:59,4,2700,966.4,1.38,13.3,9,-8.3,0.15,10,0.1,1.3
,14:57:00,4,2700,967.4,1.39,13.3,9,-8.3,0.155,10,0.1,1.3
,14:57:01,4,2700,968.4,1.39,13.3,9,-8.4,0.159,10,0.1,1.3
,14:57:02,4,2700,969.4,1.38,13.3,9,-8.4,0.154,10,0.1,1.3
,14:57:03,4,2700,970.4,1.38,13.3,9,-8.4,0.154,10,0.1,1.29
,14:57:04,4,2700,971.4,1.38,13.3,9,-8.4,0.154,10,0.1,1.3
,14:57:05,4,2700,972.4,1.39,13.3,9,-8.4,0.15,10,0.1,1.3
,14:57:06,4,2700,973.4,1.39,13.3,9,-8.4,0.155,10,0.1,1.3
,14:57:07,4,2700,974.4,1.39,13.3,9,-8.4,0.155,10,0.1,1.3
,14:57:08,4,2700,975.4,1.39,13.3,9,-8.4,0.155,10,0.1,1.3
,14:57:09,4,2700,976.4,1.39,13.3,9,-8.4,0.151,10,0.1,1.3
,14:57:10,4,2700,977.4,1.39,13.3,9,-8.4,0.15,10,0.1,1.3
,14:57:11,4,2700,978.4,1.39,13.3,9,-8.4,0.151,10,0.1,1.3
,14:57:12,4,2700,979.4,1.39,13.3,9,-8.4,0.155,10,0.1,1.3
,14:57:13,4,2700,980.4,1.4,13.3,9,-8.4,0.156,10,0.1,1.31
,14:57:14,4,2700,981.4,1.4,13.3,9,-8.4,0.156,10,0.1,1.31
,14:57:15,4,2700,982.4,1.4,13.3,9,-8.4,0.152,10,0.1,1.31
,14:57:16,4,2700,983.4,1.4,13.3,9,-8.4,0.156,10,0.1,1.31
,14:57:17,4,2700,984.4,1.4,13.3,9,-8.4,0.156,10,0.1,1.31
,14:57:18,4,2700,985.4,1.4,13.3,9,-8.4,0.156,10,0.1,1.31
,14:57:19,4,2700,986.4,1.4,13.3,9,-8.4,0.156,10,0.1,1.31
,14:57:20,4,2700,987.4,1.4,13.3,9,-8.4,0.156,10,0.1,1.31
,14:57:21,4,2700,988.4,1.39,13.3,9,-8.4,0.151,10,0.1,1.31
,14:57:22,4,2700,989.4,1.4,13.3,9,-8.4,0.151,10,0.1,1.31
,14:57:23,4,2700,990.4,1.4,13.3,9,-8.4,0.152,10,0.1,1.31
,14:57:24,4,2700,991.4,1.4,13.3,9,-8.4,0.156,10,0.1,1.31
,14:57:25,4,2700,992.4,1.39,13.3,9,-8.5,0.151,10,0.1,1.3
,14:57:26,4,2700,993.4,1.38,13.3,9,-8.5,0.149,10,0.1,1.29
,14:57:27,4,2700,994.4,1.37,13.3,9,-8.5,0.149,10,0.1,1.29
,14:57:28,4,2700,995.4,1.38,13.3,9,-8.5,0.149,10,0.1,1.29
,14:57:29,4,2700,996.4,1.38,13.3,9,-8.5,0.154,10,0.1,1.3
,14:57:30,4,2700,997.4,1.39,13.3,9,-8.5,0.159,10,0.1,1.3
,14:57:31,4,2700,998.4,1.39,13.3,9,-8.5,0.159,10,0.1,1.3
,14:57:32,4,2700,999.4,1.39,13.3,9,-8.5,0.155,10,0.1,1.3
,14:57:33,4,2700,1000.4,1.39,13.3,9,-8.5,0.151,10,0.1,1.3
,14:57:34,4,2700,1001.4,1.39,13.3,9,-8.5,0.151,10,0.1,1.3
,14:57:35,4,2700,1002.4,1.39,13.3,9,-8.5,0.155,10,0.1,1.3
,14:57:36,4,2700,1003.4,1.39,13.3,9,-8.5,0.155,10,0.1,1.3
,14:57:37,4,2700,1004.4,1.39,13.3,9,-8.5,0.155,10,0.1,1.3
,14:57:38,4,2700,1005.4,1.39,13.3,9,-8.5,0.155,10,0.1,1.3
,14:57:39,4,2700,1006.4,1.39,13.3,9,-8.5,0.151,10,0.1,1.3
,14:57:40,4,2700,1007.4,1.39,13.3,9,-8.5,0.15,10,0.1,1.3
,14:57:41,4,2700,1008.4,1.38,13.3,9,-8.5,0.159,10,0.1,1.29
,14:57:42,4,2700,1009.4,1.38,13.3,9,-8.5,0.159,10,0.1,1.29
,14:57:43,4,2700,1010.4,1.38,13.3,9,-8.5,0.159,10,0.1,1.3
,14:57:44,4,2700,1011.4,1.39,13.3,9,-8.5,0.155,10,0.1,1.3
,14:57:45,4,2700,1012.4,1.39,13.3,9,-8.5,0.151,10,0.1,1.3
,14:57:46,4,2700,1013.4,1.4,13.3,9,-8.5,0.151,10,0.1,1.31
,14:57:47,4,2700,1014.4,1.4,13.3,9,-8.5,0.156,10,0.1,1.31
,14:57:48,4,2700,1015.4,1.4,13.3,9,-8.5,0.156,10,0.1,1.31
,14:57:49,4,2700,1016.4,1.4,13.3,9,-8.5,0.156,10,0.1,1.31
,14:57:50,4,2700,1017.4,1.39,13.3,9,-8.5,0.155,10,0.1,1.31
,14:57:51,4,2700,1018.4,1.39,13.3,9,-8.6,0.151,10,0.1,1.3
,14:57:52,4,2700,1019.4,1.39,13.3,9,-8.6,0.146,10,0.1,1.3
,14:57:53,4,2700,1020.4,1.38,13.3,9,-8.6,0.15,10,0.1,1.3
,14:57:54,4,2700,1021.4,1.38,13.3,9,-8.6,0.153,10,0.1,1.29
,14:57:55,4,2700,1022.4,1.37,13.3,9,-8.6,0.158,10,0.1,1.29
,14:57:56,4,2700,1023.4,1.37,13.3,9,-8.6,0.158,10,0.1,1.29
,14:57:57,4,2700,1024.4,1.38,13.3,9,-8.6,0.153,10,0.1,1.29
,14:57:58,4,2700,1025.4,1.38,13.3,9,-8.6,0.149,10,0.1,1.29
,14:57:59,4,2700,1026.4,1.38,13.3,9,-8.6,0.154,10,0.1,1.29
,14:58:00,4,2700,1027.4,1.38,13.3,9,-8.6,0.153,10,0.1,1.29
,14:58:01,4,2700,1028.4,1.38,13.3,9,-8.6,0.153,10,0.1,1.29
,14:58:02,4,2700,1029.4,1.38,13.3,9,-8.6,0.153,10,0.1,1.29
,14:58:03,4,2700,1030.4,1.38,13.3,9,-8.6,0.153,10,0.1,1.29
,14:58:04,4,2700,1031.4,1.38,13.3,9,-8.6,0.149,10,0.1,1.29
,14:58:05,4,2700,1032.4,1.38,13.3,9,-8.6,0.149,10,0.1,1.29
,14:58:06,4,2700,1033.4,1.38,13.3,9,-8.6,0.153,10,0.1,1.29
,14:58:07,4,2700,1034.4,1.37,13.3,9,-8.6,0.153,10,0.1,1.29
,14:58:08,4,2700,1035.4,1.37,13.3,9,-8.6,0.158,10,0.1,1.29
,14:58:09,4,2700,1036.4,1.37,13.3,9,-8.6,0.153,10,0.1,1.29
,14:58:10,4,2700,1037.4,1.37,13.3,9,-8.6,0.149,10,0.1,1.29
,14:58:11,4,2700,1038.4,1.37,13.3,9,-8.6,0.145,10,0.1,1.28
,14:58:12,4,2700,1039.4,1.37,13.3,9,-8.6,0.149,10,0.1,1.28
,14:58:13,4,2700,1040.4,1.37,13.3,9,-8.6,0.152,10,0.1,1.28
,14:58:14,4,2700,1041.4,1.37,13.3,9,-8.6,0.152,10,0.1,1.28
,14:58:15,4,2700,1042.4,1.37,13.3,9,-8.6,0.152,10,0.1,1.28
,14:58:16,4,2700,1043.4,1.37,13.3,9,-8.6,0.152,10,0.1,1.28
,14:58:17,4,2700,1044.4,1.37,13.3,9,-8.6,0.157,10,0.1,1.28
,14:58:18,4,2700,1045.4,1.37,13.3,9,-8.6,0.157,10,0.1,1.28
,14:58:19,4,2700,1046.4,1.37,13.3,9,-8.6,0.158,10,0.1,1.29
,14:58:20,4,2700,1047.4,1.38,13.3,9,-8.6,0.153,10,0.1,1.29
,14:58:21,4,2700,1048.4,1.38,13.3,9,-8.6,0.153,10,0.1,1.29
,14:58:22,4,2700,1049.4,1.38,13.3,9,-8.6,0.149,10,0.1,1.29
,14:58:23,4,2700,1050.4,1.38,13.3,9,-8.6,0.149,10,0.1,1.29
,14:58:24,4,2700,1051.4,1.38,13.3,9,-8.6,0.154,10,0.1,1.29
,14:58:25,4,2700,1052.4,1.38,13.3,9,-8.6,0.154,10,0.1,1.29
,14:58:26,4,2700,1053.4,1.38,13.3,9,-8.6,0.154,10,0.1,1.29
,14:58:27,4,2700,1054.4,1.38,13.3,9,-8.6,0.154,10,0.1,1.29
,14:58:28,4,2700,1055.4,1.38,13.3,9,-8.6,0.15,10,0.1,1.3
,14:58:29,4,2700,1056.4,1.38,13.3,9,-8.6,0.15,10,0.1,1.29
,14:58:30,4,2700,1057.4,1.38,13.3,9,-8.6,0.154,10,0.1,1.3
,14:58:31,4,2700,1058.4,1.38,13.3,9,-8.6,0.154,10,0.1,1.3
,14:58:32,4,2700,1059.4,1.38,13.3,9,-8.6,0.15,10,0.1,1.29
,14:58:33,4,2700,1060.4,1.38,13.3,9,-8.6,0.15,10,0.1,1.29
,14:58:34,4,2700,1061.4,1.38,13.3,9,-8.6,0.149,10,0.1,1.29
,14:58:35,4,2700,1062.4,1.38,13.3,9,-8.6,0.153,10,0.1,1.29
,14:58:36,4,2700,1063.4,1.38,13.3,9,-8.6,0.158,10,0.1,1.29
,14:58:37,4,2700,1064.4,1.38,13.3,9,-8.6,0.159,10,0.1,1.3
,14:58:38,4,2700,1065.4,1.39,13.3,9,-8.6,0.15,10,0.1,1.3
,14:58:39,4,2700,1066.4,1.39,13.3,9,-8.7,0.151,10,0.1,1.3
,14:58:40,4,2700,1067.4,1.38,13.3,9,-8.7,0.154,10,0.1,1.3
,14:58:41,4,2700,1068.4,1.38,13.3,9,-8.7,0.159,10,0.1,1.3
,14:58:42,4,2700,1069.4,1.38,13.3,9,-8.7,0.154,10,0.1,1.3
,14:58:43,4,2700,1070.4,1.38,13.3,9,-8.7,0.15,10,0.1,1.3
,14:58:44,4,2700,1071.4,1.38,13.3,9,-8.7,0.15,10,0.1,1.29
,14:58:45,4,2700,1072.4,1.38,13.3,9,-8.7,0.15,10,0.1,1.29
,14:58:46,4,2700,1073.4,1.38,13.3,9,-8.7,0.154,10,0.1,1.29
,14:58:47,4,2700,1074.4,1.38,13.3,9,-8.7,0.154,10,0.1,1.29
,14:58:48,4,2700,1075.4,1.38,13.3,9,-8.7,0.153,10,0.1,1.29
,14:58:49,4,2700,1076.4,1.38,13.3,9,-8.7,0.149,10,0.1,1.29
,14:58:50,4,2700,1077.4,1.38,13.3,9,-8.7,0.154,10,0.1,1.29
,14:58:51,4,2700,1078.4,1.38,13.3,9,-8.7,0.158,10,0.1,1.29
,14:58:52,4,2700,1079.4,1.38,13.3,9,-8.7,0.159,10,0.1,1.3
,14:58:53,4,2700,1080.4,1.39,13.3,9,-8.7,0.155,10,0.1,1.3
,14:58:54,4,2700,1081.4,1.39,13.3,9,-8.7,0.151,10,0.1,1.3
,14:58:55,4,2700,1082.4,1.38,13.3,9,-8.7,0.15,10,0.1,1.3
,14:58:56,4,2700,1083.4,1.38,13.3,9,-8.7,0.154,10,0.1,1.29
,14:58:57,4,2700,1084.4,1.38,13.3,9,-8.7,0.153,10,0.1,1.29
,14:58:58,4,2700,1085.4,1.37,13.3,9,-8.7,0.153,10,0.1,1.29
,14:58:59,4,2700,1086.4,1.37,13.3,9,-8.7,0.153,10,0.1,1.29
,14:59:00,4,2700,1087.4,1.38,13.3,9,-8.7,0.149,10,0.1,1.29
,14:59:01,4,2700,1088.4,1.38,13.3,9,-8.7,0.149,10,0.1,1.29
,14:59:02,4,2700,1089.4,1.37,13.3,9,-8.7,0.153,10,0.1,1.29
,14:59:03,4,2700,1090.4,1.37,13.3,9,-8.7,0.153,10,0.1,1.29
,14:59:04,4,2700,1091.4,1.38,13.3,9,-8.7,0.154,10,0.1,1.29
,14:59:05,4,2700,1092.4,1.39,13.3,9,-8.7,0.155,10,0.1,1.3
,14:59:06,4,2700,1093.4,1.39,13.3,9,-8.7,0.151,10,0.1,1.3
,14:59:07,4,2700,1094.4,1.38,13.3,9,-8.6,0.15,10,0.1,1.3
,14:59:08,4,2700,1095.4,1.37,13.3,9,-8.6,0.149,10,0.1,1.29
,14:59:09,4,2700,1096.4,1.37,13.3,9,-8.6,0.153,10,0.1,1.28
,14:59:10,4,2700,1097.4,1.37,13.3,9,-8.6,0.152,10,0.1,1.28
,14:59:11,4,2700,1098.4,1.37,13.3,9,-8.6,0.153,10,0.1,1.28
,14:59:12,4,2700,1099.4,1.37,13.3,9,-8.6,0.149,10,0.1,1.28
,14:59:13,4,2700,1100.4,1.37,13.3,9,-8.6,0.149,10,0.1,1.28
,14:59:14,4,2700,1101.4,1.37,13.3,9,-8.6,0.153,10,0.1,1.28
,14:59:15,4,2700,1102.4,1.37,13.3,9,-8.6,0.153,10,0.1,1.28
,14:59:16,4,2700,1103.4,1.37,13.3,9,-8.6,0.157,10,0.1,1.28
,14:59:17,4,2700,1104.4,1.37,13.3,9,-8.6,0.153,10,0.1,1.29
,14:59:18,4,2700,1105.4,1.37,13.3,9,-8.6,0.153,10,0.1,1.29
,14:59:19,4,2700,1106.4,1.37,13.3,9,-8.6,0.153,10,0.1,1.29
,14:59:20,4,2700,1107.4,1.37,13.3,9,-8.6,0.153,10,0.1,1.29
,14:59:21,4,2700,1108.4,1.37,13.3,9,-8.6,0.153,10,0.1,1.29
,14:59:22,4,2700,1109.4,1.37,13.3,9,-8.6,0.153,10,0.1,1.29
,14:59:23,4,2700,1110.4,1.38,13.3,9,-8.6,0.149,10,0.1,1.29
,14:59:24,4,2700,1111.4,1.38,13.3,9,-8.6,0.154,10,0.1,1.3
,14:59:25,4,2700,1112.4,1.38,13.3,9,-8.6,0.154,10,0.1,1.29
,14:59:26,4,2700,1113.4,1.37,13.3,9,-8.6,0.153,10,0.1,1.28
,14:59:27,4,2700,1114.4,1.37,13.3,9,-8.6,0.153,10,0.1,1.28
,14:59:28,4,2700,1115.4,1.38,13.3,9,-8.6,0.153,10,0.1,1.29
,14:59:29,4,2700,1116.4,1.38,13.3,9,-8.6,0.15,10,0.1,1.29
,14:59:30,4,2700,1117.4,1.38,13.3,9,-8.6,0.149,10,0.1,1.29
,14:59:31,4,2700,1118.4,1.38,13.3,9,-8.6,0.153,10,0.1,1.29
,14:59:32,4,2700,1119.4,1.37,13.3,9,-8.6,0.153,10,0.1,1.29
,14:59:33,4,2700,1120.4,1.37,13.3,9,-8.6,0.153,10,0.1,1.29
,14:59:34,4,2700,1121.4,1.37,13.3,9,-8.6,0.149,10,0.1,1.28
,14:59:35,4,2700,1122.4,1.37,13.3,9,-8.6,0.148,10,0.1,1.28
,14:59:36,4,2700,1123.4,1.37,13.3,9,-8.6,0.153,10,0.1,1.28
,14:59:37,4,2700,1124.4,1.37,13.3,9,-8.6,0.157,10,0.1,1.28
,14:59:38,4,2700,1125.4,1.37,13.3,9,-8.6,0.157,10,0.1,1.28
,14:59:39,4,2700,1126.4,1.37,13.3,9,-8.6,0.158,10,0.1,1.29
,14:59:40,4,2700,1127.4,1.38,13.3,9,-8.6,0.154,10,0.1,1.29
,14:59:41,4,2700,1128.4,1.38,13.3,9,-8.6,0.15,10,0.1,1.29
,14:59:42,4,2700,1129.4,1.38,13.3,9,-8.5,0.15,10,0.1,1.3
,14:59:43,4,2700,1130.4,1.38,13.3,9,-8.5,0.154,10,0.1,1.3
,14:59:44,4,2700,1131.4,1.39,13.3,9,-8.5,0.155,10,0.1,1.3
,14:59:45,4,2700,1132.4,1.38,13.3,9,-8.5,0.154,10,0.1,1.29
,14:59:46,4,2700,1133.4,1.38,13.3,9,-8.5,0.15,10,0.1,1.29
,14:59:47,4,2700,1134.4,1.38,13.3,9,-8.5,0.15,10,0.1,1.29
,14:59:48,4,2700,1135.4,1.38,13.3,9,-8.5,0.154,10,0.1,1.29
,14:59:49,4,2700,1136.4,1.38,13.3,9,-8.5,0.158,10,0.1,1.29
,14:59:50,4,2700,1137.4,1.38,13.3,9,-8.5,0.158,10,0.1,1.29
,14:59:51,4,2700,1138.4,1.38,13.3,9,-8.5,0.154,10,0.1,1.29
,14:59:52,4,2700,1139.4,1.38,13.3,9,-8.5,0.15,10,0.1,1.3
,14:59:53,4,2700,1140.4,1.39,13.3,9,-8.5,0.15,10,0.1,1.3
,14:59:54,4,2700,1141.4,1.39,13.3,9,-8.5,0.155,10,0.1,1.3
,14:59:55,4,2700,1142.4,1.38,13.3,9,-8.5,0.154,10,0.1,1.3
,14:59:56,4,2700,1143.4,1.38,13.3,9,-8.5,0.154,10,0.1,1.29
,14:59:57,4,2700,1144.4,1.38,13.3,9,-8.5,0.15,10,0.1,1.29
,14:59:58,4,2700,1145.4,1.38,13.3,9,-8.4,0.149,10,0.1,1.29
,14:59:59,4,2700,1146.4,1.37,13.3,9,-8.4,0.149,10,0.1,1.29
,15:00:00,4,2700,1147.4,1.37,13.3,9,-8.4,0.153,10,0.1,1.28
,15:00:01,4,2700,1148.4,1.37,13.3,9,-8.4,0.157,10,0.1,1.28
,15:00:02,4,2700,1149.4,1.37,13.3,9,-8.4,0.153,10,0.1,1.28
,15:00:03,4,2700,1150.4,1.37,13.3,9,-8.4,0.153,10,0.1,1.28
,15:00:04,4,2700,1151.4,1.37,13.3,9,-8.4,0.153,10,0.1,1.28
,15:00:05,4,2700,1152.4,1.38,13.3,9,-8.4,0.149,10,0.1,1.29
,15:00:06,4,2700,1153.4,1.38,13.3,9,-8.4,0.149,10,0.1,1.29
,15:00:07,4,2700,1154.4,1.38,13.3,9,-8.4,0.149,10,0.1,1.29
,15:00:08,4,2700,1155.4,1.38,13.3,9,-8.4,0.149,10,0.1,1.29
,15:00:09,4,2700,1156.4,1.38,13.3,9,-8.4,0.153,10,0.1,1.29
,15:00:10,4,2700,1157.4,1.38,13.3,9,-8.4,0.158,10,0.1,1.29
,15:00:11,4,2700,1158.4,1.38,13.3,9,-8.4,0.158,10,0.1,1.29
,15:00:12,4,2700,1159.4,1.38,13.3,9,-8.4,0.154,10,0.1,1.29
,15:00:13,4,2700,1160.4,1.38,13.3,9,-8.4,0.149,10,0.1,1.29
,15:00:14,4,2700,1161.4,1.38,13.3,9,-8.3,0.15,10,0.1,1.29
,15:00:15,4,2700,1162.4,1.38,13.3,9,-8.3,0.154,10,0.1,1.29
,15:00:16,4,2700,1163.4,1.38,13.3,9,-8.3,0.154,10,0.1,1.29
,15:00:17,4,2700,1164.4,1.38,13.3,9,-8.3,0.154,10,0.1,1.29
,15:00:18,4,2700,1165.4,1.38,13.3,9,-8.3,0.154,10,0.1,1.29
,15:00:19,4,2700,1166.4,1.38,13.3,9,-8.3,0.149,10,0.1,1.29
,15:00:20,4,2700,1167.4,1.37,13.3,9,-8.3,0.153,10,0.1,1.29
,15:00:21,4,2700,1168.4,1.37,13.3,9,-8.3,0.153,10,0.1,1.29
,15:00:22,4,2700,1169.4,1.38,13.3,9,-8.3,0.153,10,0.1,1.29
,15:00:23,4,2700,1170.4,1.37,13.3,9,-8.3,0.153,10,0.1,1.28
,15:00:24,4,2700,1171.4,1.37,13.3,9,-8.3,0.153,10,0.1,1.28
,15:00:25,4,2700,1172.4,1.37,13.3,9,-8.2,0.149,10,0.1,1.28
,15:00:26,4,2700,1173.4,1.38,13.3,9,-8.2,0.153,10,0.1,1.29
,15:00:27,4,2700,1174.4,1.38,13.3,9,-8.2,0.158,10,0.1,1.29
,15:00:28,4,2700,1175.4,1.37,13.3,9,-8.2,0.158,10,0.1,1.29
,15:00:29,4,2700,1176.4,1.38,13.3,9,-8.2,0.158,10,0.1,1.29
,15:00:30,4,2700,1177.4,1.38,13.3,9,-8.2,0.154,10,0.1,1.3
,15:00:31,4,2700,1178.4,1.39,13.3,9,-8.2,0.151,10,0.1,1.31
,15:00:32,4,2700,1179.4,1.4,13.3,9,-8.2,0.151,10,0.1,1.31
,15:00:33,4,2700,1180.4,1.39,13.3,9,-8.2,0.151,10,0.1,1.3
,15:00:34,4,2700,1181.4,1.38,13.3,9,-8.2,0.154,10,0.1,1.3
,15:00:35,4,2700,1182.4,1.38,13.3,9,-8.2,0.154,10,0.1,1.29
,15:00:36,4,2700,1183.4,1.38,13.3,9,-8.2,0.154,10,0.1,1.3
,15:00:37,4,2700,1184.4,1.39,13.3,9,-8.1,0.159,10,0.1,1.3
,15:00:38,4,2700,1185.4,1.39,13.3,9,-8.1,0.159,10,0.1,1.3
,15:00:39,4,2700,1186.4,1.39,13.3,9,-8.1,0.155,10,0.1,1.31
,15:00:40,4,2700,1187.4,1.4,13.3,9,-8.1,0.152,10,0.1,1.31
,15:00:41,4,2700,1188.4,1.41,13.3,9,-8.1,0.152,10,0.1,1.32
,15:00:42,4,2700,1189.4,1.41,13.3,9,-8.1,0.152,10,0.1,1.31
,15:00:43,4,2700,1190.4,1.4,13.3,9,-8.1,0.152,10,0.1,1.31
,15:00:44,4,2700,1191.4,1.4,13.3,9,-8.1,0.156,10,0.1,1.31
,15:00:45,4,2700,1192.4,1.4,13.3,9,-8,0.151,10,0.1,1.31
,15:00:46,4,2700,1193.4,1.4,13.3,9,-8,0.151,10,0.1,1.31
,15:00:47,4,2700,1194.4,1.39,13.3,9,-8,0.147,10,0.1,1.31
,15:00:48,4,2700,1195.4,1.39,13.3,9,-8,0.147,10,0.1,1.31
,15:00:49,4,2700,1196.4,1.39,13.3,9,-8,0.155,10,0.1,1.3
,15:00:50,4,2700,1197.4,1.38,13.3,9,-8,0.159,10,0.1,1.3
,15:00:51,4,2700,1198.4,1.37,13.3,9,-8,0.158,10,0.1,1.29
,15:00:52,4,2700,1199.4,1.37,13.3,9,-8,0.158,10,0.1,1.29
,15:00:53,4,2700,1200.4,1.38,13.3,9,-8,0.158,10,0.1,1.29
,15:00:54,4,2700,1201.4,1.39,13.3,9,-8,0.15,10,0.1,1.3
,15:00:55,4,2700,1202.4,1.39,13.3,9,-8,0.151,10,0.1,1.31
,15:00:56,4,2700,1203.4,1.39,13.3,9,-7.9,0.155,10,0.1,1.3
,15:00:57,4,2700,1204.4,1.39,13.3,9,-7.9,0.155,10,0.1,1.3
,15:00:58,4,2700,1205.4,1.38,13.3,9,-7.9,0.159,10,0.1,1.3
,15:00:59,4,2700,1206.4,1.38,13.3,9,-7.9,0.154,10,0.1,1.29
,15:01:00,4,2700,1207.4,1.38,13.3,9,-7.9,0.154,10,0.1,1.29
,15:01:01,4,2700,1208.4,1.38,13.3,9,-7.9,0.154,10,0.1,1.29
,15:01:02,4,2700,1209.4,1.38,13.3,9,-7.9,0.15,10,0.1,1.29
,15:01:03,4,2700,1210.4,1.38,13.3,9,-7.9,0.146,10,0.1,1.3
,15:01:04,4,2700,1211.4,1.39,13.3,9,-7.8,0.146,10,0.1,1.3
,15:01:05,4,2700,1212.4,1.39,13.3,9,-7.8,0.151,10,0.1,1.3
,15:01:06,4,2700,1213.4,1.39,13.3,9,-7.8,0.155,10,0.1,1.3
,15:01:07,4,2700,1214.4,1.39,13.3,9,-7.8,0.155,10,0.1,1.3
,15:01:08,4,2700,1215.4,1.38,13.3,9,-7.8,0.154,10,0.1,1.29
,15:01:09,4,2700,1216.4,1.37,13.3,9,-7.8,0.153,10,0.1,1.29
,15:01:10,4,2700,1217.4,1.37,13.3,9,-7.8,0.148,10,0.1,1.28
,15:01:11,4,2700,1218.4,1.37,13.3,9,-7.8,0.148,10,0.1,1.28
,15:01:12,4,2700,1219.4,1.36,13.3,9,-7.8,0.148,10,0.1,1.28
,15:01:13,4,2700,1220.4,1.37,13.3,9,-7.8,0.153,10,0.1,1.28
,15:01:14,4,2700,1221.4,1.37,13.3,9,-7.7,0.153,10,0.1,1.28
,15:01:15,4,2700,1222.4,1.37,13.3,9,-7.7,0.157,10,0.1,1.28
,15:01:16,4,2700,1223.4,1.37,13.3,9,-7.7,0.158,10,0.1,1.28
,15:01:17,4,2700,1224.4,1.38,13.3,9,-7.7,0.158,10,0.1,1.29
,15:01:18,4,2700,1225.4,1.38,13.3,9,-7.7,0.154,10,0.1,1.29
,15:01:19,4,2700,1226.4,1.38,13.3,9,-7.7,0.154,10,0.1,1.3
,15:01:20,4,2700,1227.4,1.38,13.3,9,-7.7,0.146,10,0.1,1.29
,15:01:21,4,2700,1228.4,1.38,13.3,9,-7.6,0.149,10,0.1,1.29
,15:01:22,4,2700,1229.4,1.38,13.3,9,-7.6,0.154,10,0.1,1.29
,15:01:23,4,2700,1230.4,1.38,13.3,9,-7.6,0.154,10,0.1,1.29
,15:01:24,4,2700,1231.4,1.38,13.3,9,-7.6,0.153,10,0.1,1.29
,15:01:25,4,2700,1232.4,1.38,13.3,9,-7.6,0.153,10,0.1,1.29
,15:01:26,4,2700,1233.4,1.37,13.3,9,-7.6,0.158,10,0.1,1.29
,15:01:27,4,2700,1234.4,1.37,13.3,9,-7.6,0.153,10,0.1,1.29
,15:01:28,4,2700,1235.4,1.37,13.3,9,-7.6,0.145,10,0.1,1.29
,15:01:29,4,2700,1236.4,1.37,13.3,9,-7.6,0.149,10,0.1,1.28
,15:01:30,4,2700,1237.4,1.37,13.3,9,-7.6,0.148,10,0.1,1.28
,15:01:31,4,2700,1238.4,1.36,13.3,9,-7.5,0.152,10,0.1,1.28
,15:01:32,4,2700,1239.4,1.36,13.3,9,-7.5,0.156,10,0.1,1.27
,15:01:33,4,2700,1240.4,1.36,13.3,9,-7.5,0.156,10,0.1,1.27
,15:01:34,4,2700,1241.4,1.36,13.3,9,-7.5,0.151,10,0.1,1.27
,15:01:35,4,2700,1242.4,1.36,13.3,9,-7.5,0.152,10,0.1,1.28
,15:01:36,4,2700,1243.4,1.37,13.3,9,-7.5,0.148,10,0.1,1.28
,15:01:37,4,2700,1244.4,1.38,13.3,9,-7.4,0.149,10,0.1,1.29
