Data file,,DELRIN500AF-UNHONED_ISO10_12DEG_005.TSV,,,,,,,,,,
,13:56:39,6,3590,1233.5,0.76,13.3,7,12.1,0.113,10,49.9,0.73
,13:56:40,6,3590,1234.5,0.76,13.3,7,12.1,0.114,10,49.8,0.73
,13:56:41,6,3590,1235.5,0.76,13.3,7,12.1,0.11,10,49.9,0.73
,13:56:42,6,3590,1236.5,0.76,13.3,7,12.1,0.114,10,49.9,0.73
,13:56:43,6,3590,1237.5,0.76,13.3,7,12,0.114,10,49.8,0.73
,13:56:44,6,3590,1238.5,0.77,13.3,7,12,0.115,10,49.9,0.74
,13:56:45,6,3590,1239.5,0.77,13.3,7,12,0.111,10,49.9,0.74
,13:56:46,6,3590,1240.5,0.77,13.3,7,12,0.111,10,49.8,0.74
,13:56:47,6,3590,1241.5,0.76,13.3,7,12,0.114,10,49.9,0.73
,13:56:48,6,3590,1242.5,0.76,13.3,7,12,0.114,10,49.9,0.73
,13:56:49,6,3590,1243.5,0.77,13.3,7,12,0.112,10,49.9,0.74
,13:56:50,6,3590,1244.5,0.78,13.3,7,12,0.117,10,49.9,0.75
,13:56:51,6,3590,1245.5,0.78,13.3,7,11.9,0.112,10,49.8,0.75
,13:56:52,6,3590,1246.5,0.77,13.3,7,11.9,0.112,10,49.8,0.74
,13:56:53,6,3590,1247.5,0.77,13.3,7,11.9,0.116,10,49.8,0.74
,13:56:54,6,3590,1248.5,0.77,13.3,7,11.9,0.116,10,49.9,0.74
,13:56:55,6,3590,1249.5,0.77,13.3,7,11.9,0.116,10,49.8,0.74
,13:56:56,6,3590,1250.5,0.77,13.3,7,11.9,0.116,10,49.9,0.74
,13:56:57,6,3590,1251.5,0.77,13.3,7,11.8,0.111,10,49.8,0.74
,13:56:58,6,3590,1252.5,0.77,13.3,7,11.8,0.116,10,49.9,0.74
,13:56:59,6,3590,1253.5,0.77,13.3,7,11.8,0.115,10,49.8,0.74
,13:57:00,6,3590,1254.5,0.77,13.3,7,11.8,0.111,10,49.8,0.74
,13:57:01,6,3590,1255.5,0.77,13.3,7,11.8,0.111,10,49.9,0.74
,13:57:02,6,3590,1256.5,0.77,13.3,7,11.8,0.115,10,49.8,0.74
,13:57:03,6,3590,1257.5,0.77,13.3,7,11.7,0.115,10,49.8,0.74
,13:57:04,6,3590,1258.5,0.77,13.3,7,11.7,0.111,10,49.9,0.74
,13:57:05,6,3590,1259.5,0.76,13.3,7,11.7,0.11,10,49.8,0.73
,13:57:06,6,3590,1260.5,0.76,13.3,7,11.7,0.11,10,49.9,0.73
,13:57:07,6,3590,1261.5,0.76,13.3,7,11.7,0.114,10,49.9,0.73
,13:57:08,6,3590,1262.5,0.76,13.3,7,11.7,0.114,10,49.8,0.73
,13:57:09,6,3590,1263.5,0.76,13.3,7,11.7,0.11,10,49.9,0.73
,13:57:10,6,3590,1264.5,0.77,13.3,7,11.7,0.111,10,49.8,0.74
,13:57:11,6,3590,1265.5,0.77,13.3,7,11.7,0.115,10,49.9,0.74
,13:57:12,6,3590,1266.5,0.77,13.3,7,11.6,0.111,10,49.9,0.74
,13:57:13,6,3590,1267.5,0.77,13.3,7,11.6,0.111,10,49.9,0.74
,13:57:14,6,3590,1268.5,0.77,13.3,7,11.6,0.111,10,49.9,0.74
,13:57:15,6,3590,1269.5,0.76,13.3,7,11.6,0.114,10,49.9,0.73
,13:57:16,6,3590,1270.5,0.76,13.3,7,11.6,0.114,10,49.9,0.73
,13:57:17,6,3590,1271.5,0.76,13.3,7,11.6,0.114,10,49.9,0.73
,13:57:18,6,3590,1272.5,0.75,13.3,7,11.5,0.113,10,49.9,0.72
,13:57:19,6,3590,1273.5,0.75,13.3,7,11.5,0.113,10,49.9,0.73
,13:57:20,6,3590,1274.5,0.76,13.3,7,11.5,0.11,10,49.9,0.73
,13:57:21,6,3590,1275.5,0.77,13.3,7,11.5,0.111,10,49.8,0.74
,13:57:22,6,3590,1276.5,0.77,13.3,7,11.5,0.111,10,49.9,0.74
,13:57:23,6,3590,1277.5,0.76,13.3,7,11.5,0.11,10,49.8,0.73
,13:57:24,6,3590,1278.5,0.76,13.3,7,11.4,0.11,10,49.9,0.73
,13:57:25,6,3590,1279.5,0.76,13.3,7,11.4,0.114,10,49.8,0.73
,13:57:26,6,3590,1280.5,0.76,13.3,7,11.4,0.11,10,49.9,0.73
,13:57:27,6,3590,1281.5,0.77,13.3,7,11.4,0.111,10,49.9,0.74
,13:57:28,6,3590,1282.5,0.77,13.3,7,11.4,0.111,10,49.9,0.74
,13:57:29,6,3590,1283.5,0.77,13.3,7,11.4,0.111,10,49.8,0.74
,13:57:30,6,3590,1284.5,0.77,13.3,7,11.4,0.111,10,49.9,0.74
,13:57:31,6,3590,1285.5,0.77,13.3,7,11.3,0.115,10,49.8,0.74
,13:57:32,6,3590,1286.5,0.77,13.3,7,11.3,0.116,10,49.8,0.74
,13:57:33,6,3590,1287.5,0.77,13.3,7,11.3,0.116,10,49.9,0.74
,13:57:34,6,3590,1288.5,0.78,13.3,7,11.3,0.116,10,49.8,0.75
,13:57:35,6,3590,1289.5,0.78,13.3,7,11.3,0.113,10,49.8,0.75
,13:57:36,6,3590,1290.5,0.78,13.3,7,11.3,0.113,10,49.9,0.75
,13:57:37,6,3590,1291.5,0.78,13.3,7,11.2,0.112,10,49.9,0.75
,13:57:38,6,3590,1292.5,0.78,13.3,7,11.2,0.113,10,49.9,0.75
,13:57:39,6,3590,1293.5,0.78,13.3,7,11.2,0.109,10,49.8,0.75
,13:57:40,6,3590,1294.5,0.78,13.3,7,11.2,0.112,10,49.9,0.75
,13:57:41,6,3590,1295.5,0.77,13.3,7,11.2,0.112,10,49.9,0.74
,13:57:42,6,3590,1296.5,0.78,13.3,7,11.1,0.108,10,49.9,0.75
,13:57:43,6,3590,1297.5,0.78,13.3,7,11.1,0.112,10,49.9,0.75
,13:57:44,6,3590,1298.5,0.78,13.3,7,11.1,0.112,10,49.9,0.75
,13:57:45,6,3590,1299.5,0.78,13.3,7,11.1,0.116,10,49.8,0.74
,13:57:46,6,3590,1300.5,0.77,13.3,7,11.1,0.116,10,49.9,0.74
,13:57:47,6,3590,1301.5,0.77,13.3,7,11.1,0.112,10,49.9,0.74
,13:57:48,6,3590,1302.5,0.77,13.3,7,11.1,0.112,10,49.8,0.75
,13:57:49,6,3590,1303.5,0.77,13.3,7,11.1,0.108,10,49.9,0.74
,13:57:50,6,3590,1304.5,0.77,13.3,7,11,0.104,10,49.9,0.74
,13:57:51,6,3590,1305.5,0.77,13.3,7,11,0.104,10,49.9,0.74
,13:57:52,6,3590,1306.5,0.77,13.3,7,11,0.103,10,49.9,0.74
,13:57:53,6,3590,1307.5,0.76,13.3,7,11,0.106,10,49.9,0.73
,13:57:54,6,3590,1308.5,0.75,13.3,7,11,0.109,10,49.9,0.72
,13:57:55,6,3590,1309.5,0.75,13.3,7,10.9,0.113,10,49.9,0.72
,13:57:56,6,3590,1310.5,0.75,13.3,7,10.9,0.113,10,49.9,0.72
,13:57:57,6,3590,1311.5,0.75,13.3,7,10.9,0.113,10,49.9,0.72
,13:57:58,6,3590,1312.5,0.75,13.3,6,10.9,0.117,10,49.9,0.72
,13:57:59,6,3590,1313.5,0.76,13.3,7,10.9,0.113,10,49.8,0.73
,13:58:00,6,3590,1314.5,0.76,13.3,7,10.9,0.114,10,49.9,0.73
,13:58:01,6,3590,1315.5,0.77,13.3,7,10.8,0.115,10,49.8,0.74
,13:58:02,6,3590,1316.5,0.77,13.3,7,10.8,0.115,10,49.8,0.74
,13:58:03,6,3590,1317.5,0.77,13.3,7,10.8,0.115,10,49.8,0.74
,13:58:04,6,3590,1318.5,0.77,13.3,7,10.8,0.115,10,49.9,0.74
,13:58:05,6,3590,1319.5,0.77,13.3,7,10.8,0.116,10,49.9,0.74
,13:58:06,6,3590,1320.5,0.78,13.3,7,10.8,0.112,10,49.9,0.75
,13:58:07,6,3590,1321.5,0.78,13.3,7,10.8,0.113,10,49.9,0.75
,13:58:08,6,3590,1322.5,0.79,13.3,7,10.7,0.118,10,49.9,0.76
,13:58:09,6,3590,1323.5,0.79,13.3,7,10.7,0.118,10,49.9,0.76
,13:58:10,6,3590,1324.5,0.78,13.3,7,10.7,0.113,10,49.9,0.75
,13:58:11,6,3590,1325.5,0.78,13.3,7,10.7,0.113,10,49.9,0.75
,13:58:12,6,3590,1326.5,0.78,13.3,7,10.7,0.117,10,49.9,0.75
,13:58:13,6,3590,1327.5,0.78,13.3,7,10.7,0.116,10,49.9,0.74
,13:58:14,6,3590,1328.5,0.77,13.3,7,10.6,0.116,10,49.9,0.74
,13:58:15,6,3590,1329.5,0.77,13.3,7,10.6,0.111,10,49.9,0.74
,13:58:16,6,3590,1330.5,0.77,13.3,7,10.6,0.111,10,49.9,0.74
,13:58:17,6,3590,1331.5,0.77,13.3,7,10.6,0.111,10,49.9,0.74
,13:58:18,6,3590,1332.5,0.77,13.3,7,10.6,0.111,10,49.9,0.74
,13:58:19,6,3590,1333.5,0.77,13.3,7,10.5,0.111,10,49.9,0.74
,13:58:20,6,3590,1334.5,0.77,13.3,7,10.5,0.111,10,49.9,0.74
,13:58:21,6,3590,1335.5,0.77,13.3,7,10.5,0.111,10,49.9,0.74
,13:58:22,6,3590,1336.5,0.77,13.3,7,10.5,0.111,10,49.9,0.74
,13:58:23,6,3590,1337.5,0.77,13.3,7,10.5,0.111,10,49.9,0.74
,13:58:24,6,3590,1338.5,0.77,13.3,7,10.5,0.112,10,49.9,0.74
,13:58:25,6,3590,1339.5,0.77,13.3,7,10.5,0.111,10,49.9,0.74
,13:58:26,6,3590,1340.5,0.77,13.3,7,10.5,0.111,10,49.9,0.74
,13:58:27,6,3590,1341.5,0.77,13.3,7,10.4,0.111,10,49.9,0.74
,13:58:28,6,3590,1342.5,0.77,13.3,7,10.4,0.115,10,49.9,0.74
,13:58:29,6,3590,1343.5,0.77,13.3,7,10.4,0.116,10,49.9,0.74
,13:58:30,6,3590,1344.5,0.78,13.3,7,10.4,0.112,10,49.9,0.75
,13:58:31,6,3590,1345.5,0.78,13.3,7,10.4,0.116,10,49.8,0.75
,13:58:32,6,3590,1346.5,0.77,13.3,7,10.4,0.112,10,49.9,0.74
,13:58:33,6,3590,1347.5,0.77,13.3,7,10.3,0.112,10,49.8,0.74
,13:58:34,6,3590,1348.5,0.78,13.3,7,10.3,0.112,10,49.8,0.75
,13:58:35,6,3590,1349.5,0.78,13.3,7,10.3,0.112,10,49.9,0.75
,13:58:36,6,3590,1350.5,0.77,13.3,7,10.3,0.112,10,49.9,0.74
,13:58:37,6,3590,1351.5,0.77,13.3,7,10.3,0.116,10,49.9,0.74
,13:58:38,6,3590,1352.5,0.77,13.3,7,10.3,0.111,10,49.9,0.74
,13:58:39,6,3590,1353.5,0.77,13.3,7,10.2,0.111,10,49.9,0.74
,13:58:40,6,3590,1354.5,0.77,13.3,7,10.2,0.111,10,49.9,0.74
,13:58:41,6,3590,1355.5,0.77,13.3,7,10.2,0.115,10,49.8,0.74
,13:58:42,6,3590,1356.5,0.77,13.3,7,10.2,0.115,10,49.9,0.73
,13:58:43,6,3590,1357.5,0.76,13.3,7,10.2,0.114,10,49.9,0.73
,13:58:44,6,3590,1358.5,0.77,13.3,7,10.2,0.111,10,49.9,0.74
,13:58:45,6,3590,1359.5,0.77,13.3,7,10.2,0.112,10,49.8,0.74
,13:58:46,6,3590,1360.5,0.78,13.3,7,10.2,0.112,10,49.9,0.75
,13:58:47,6,3590,1361.5,0.78,13.3,7,10.2,0.113,10,49.9,0.75
,13:58:48,6,3590,1362.5,0.78,13.3,7,10.1,0.112,10,49.9,0.75
,13:58:49,6,3590,1363.5,0.78,13.3,7,10.1,0.112,10,49.9,0.75
,13:58:50,6,3590,1364.5,0.78,13.3,7,10.1,0.112,10,49.9,0.75
,13:58:51,6,3590,1365.5,0.78,13.3,7,10.1,0.112,10,49.9,0.75
,13:58:52,6,3590,1366.5,0.77,13.3,7,10.1,0.111,10,49.9,0.74
,13:58:53,6,3590,1367.5,0.76,13.3,7,10.1,0.114,10,49.9,0.73
,13:58:54,6,3590,1368.5,0.76,13.3,7,10.1,0.114,10,49.9,0.73
,13:58:55,6,3590,1369.5,0.77,13.3,7,10,0.115,10,49.9,0.74
,13:58:56,6,3590,1370.5,0.78,13.3,7,10,0.112,10,49.9,0.75
,13:58:57,6,3590,1371.5,0.78,13.3,7,10,0.112,10,49.9,0.75
,13:58:58,6,3590,1372.5,0.77,13.3,7,10,0.112,10,49.9,0.74
,13:58:59,6,3590,1373.5,0.77,13.3,7,10,0.115,10,49.9,0.74
,13:59:00,6,3590,1374.5,0.77,13.3,7,10,0.111,10,49.8,0.74
,13:59:01,6,3590,1375.5,0.77,13.3,7,10,0.111,10,49.9,0.74
,13:59:02,6,3590,1376.5,0.77,13.3,7,10,0.111,10,49.9,0.74
,13:59:03,6,3590,1377.5,0.77,13.3,7,10,0.115,10,49.9,0.74
,13:59:04,6,3590,1378.5,0.76,13.3,7,10,0.114,10,49.8,0.73
,13:59:05,6,3590,1379.5,0.76,13.3,7,9.9,0.114,10,49.9,0.73
,13:59:06,6,3590,1380.5,0.77,13.3,7,9.9,0.111,10,49.9,0.74
,13:59:07,6,3590,1381.5,0.77,13.3,7,9.9,0.111,10,49.9,0.74
,13:59:08,6,3590,1382.5,0.77,13.3,7,9.9,0.111,10,49.9,0.74
,13:59:09,6,3590,1383.5,0.77,13.3,7,9.9,0.103,10,49.8,0.74
,13:59:10,6,3590,1384.5,0.77,13.3,7,9.9,0.103,10,49.9,0.74
,13:59:11,6,3590,1385.5,0.77,13.3,7,9.9,0.103,10,49.9,0.74
,13:59:12,6,3590,1386.5,0.76,13.3,7,9.9,0.106,10,49.9,0.73
,13:59:13,6,3590,1387.5,0.75,13.3,7,9.8,0.105,10,49.9,0.72
,13:59:14,6,3590,1388.5,0.75,13.3,7,9.8,0.108,10,49.9,0.72
,13:59:15,6,3590,1389.5,0.75,13.3,7,9.8,0.108,10,49.9,0.72
,13:59:16,6,3590,1390.5,0.75,13.3,7,9.8,0.108,10,49.9,0.72
,13:59:17,6,3590,1391.5,0.75,13.3,7,9.8,0.108,10,49.9,0.72
,13:59:18,6,3590,1392.5,0.75,13.3,7,9.8,0.113,10,49.9,0.72
,13:59:19,6,3590,1393.5,0.75,13.3,7,9.8,0.113,10,49.8,0.72
,13:59:20,6,3590,1394.5,0.75,13.3,6,9.8,0.117,10,49.9,0.72
,13:59:21,6,3590,1395.5,0.75,13.3,7,9.8,0.113,10,49.9,0.72
,13:59:22,6,3590,1396.5,0.75,13.3,7,9.8,0.113,10,49.8,0.72
,13:59:23,6,3590,1397.5,0.76,13.3,7,9.8,0.113,10,49.8,0.73
,13:59:24,6,3590,1398.5,0.76,13.3,7,9.8,0.113,10,49.9,0.73
,13:59:25,6,3590,1399.5,0.76,13.3,7,9.7,0.109,10,49.9,0.73
,13:59:26,6,3590,1400.5,0.75,13.3,7,9.7,0.109,10,49.9,0.72
,13:59:27,6,3590,1401.5,0.75,13.3,7,9.7,0.113,10,49.9,0.72
,13:59:28,6,3590,1402.5,0.75,13.3,7,9.7,0.112,10,49.9,0.72
,13:59:29,6,3590,1403.5,0.75,13.3,7,9.7,0.113,10,49.9,0.72
,13:59:30,6,3590,1404.5,0.76,13.3,7,9.7,0.109,10,49.9,0.73
,13:59:31,6,3590,1405.5,0.76,13.3,7,9.7,0.11,10,49.8,0.73
,13:59:32,6,3590,1406.5,0.76,13.3,7,9.7,0.106,10,49.9,0.73
,13:59:33,6,3590,1407.5,0.75,13.3,7,9.7,0.109,10,49.9,0.72
,13:59:34,6,3590,1408.5,0.75,13.3,7,9.7,0.108,10,49.9,0.72
,13:59:35,6,3590,1409.5,0.75,13.3,6,9.7,0.116,10,49.9,0.72
,13:59:36,6,3590,1410.5,0.75,13.3,6,9.6,0.117,10,49.8,0.72
,13:59:37,6,3590,1411.5,0.75,13.3,6,9.6,0.118,10,49.9,0.72
,13:59:38,6,3590,1412.5,0.76,13.3,7,9.6,0.114,10,49.9,0.73
,13:59:39,6,3590,1413.5,0.76,13.3,7,9.6,0.114,10,49.8,0.73
,13:59:40,6,3590,1414.5,0.76,13.3,7,9.6,0.11,10,49.9,0.73
,13:59:41,6,3590,1415.5,0.76,13.3,7,9.6,0.114,10,49.8,0.73
,13:59:42,6,3590,1416.5,0.77,13.3,7,9.6,0.115,10,49.9,0.74
,13:59:43,6,3590,1417.5,0.77,13.3,7,9.6,0.111,10,49.9,0.74
,13:59:44,6,3590,1418.5,0.77,13.3,7,9.6,0.103,10,49.9,0.74
,13:59:45,6,3590,1419.5,0.77,13.3,7,9.6,0.103,10,49.9,0.74
,13:59:46,6,3590,1420.5,0.76,13.3,7,9.6,0.106,10,49.8,0.73
,13:59:47,6,3590,1421.5,0.76,13.3,7,9.6,0.109,10,49.9,0.73
,13:59:48,6,3590,1422.5,0.75,13.3,7,9.6,0.113,10,49.9,0.72
,13:59:49,6,3590,1423.5,0.75,13.3,7,9.6,0.113,10,49.9,0.72
,13:59:50,6,3590,1424.5,0.76,13.3,7,9.6,0.114,10,49.8,0.73
,13:59:51,6,3590,1425.5,0.76,13.3,7,9.6,0.114,10,49.9,0.73
,13:59:52,6,3590,1426.5,0.76,13.3,7,9.6,0.114,10,49.9,0.73
,13:59:53,6,3590,1427.5,0.76,13.3,7,9.6,0.11,10,49.9,0.73
,13:59:54,6,3590,1428.5,0.76,13.3,7,9.6,0.11,10,49.9,0.73
,13:59:55,6,3590,1429.5,0.76,13.3,7,9.6,0.106,10,49.9,0.73
,13:59:56,6,3590,1430.5,0.76,13.3,7,9.5,0.106,10,49.9,0.73
,13:59:57,6,3590,1431.5,0.75,13.3,7,9.5,0.105,10,49.9,0.72
,13:59:58,6,3590,1432.5,0.75,13.3,7,9.5,0.108,10,49.9,0.72
,13:59:59,6,3590,1433.5,0.75,13.3,7,9.5,0.113,10,49.8,0.72
,14:00:00,6,3590,1434.5,0.75,13.3,6,9.5,0.118,10,49.8,0.72
,14:00:01,6,3590,1435.5,0.76,13.3,7,9.5,0.113,10,49.9,0.73
,14:00:02,6,3590,1436.5,0.76,13.3,7,9.5,0.114,10,49.8,0.73
,14:00:03,6,3590,1437.5,0.77,13.3,7,9.5,0.115,10,49.9,0.74
,14:00:04,6,3590,1438.5,0.77,13.3,7,9.5,0.115,10,49.9,0.74
,14:00:05,6,3590,1439.5,0.77,13.3,7,9.5,0.111,10,49.9,0.74
,14:00:06,6,3590,1440.5,0.77,13.3,7,9.5,0.111,10,49.9,0.74
,14:00:07,6,3590,1441.5,0.76,13.3,7,9.5,0.11,10,49.9,0.73
,14:00:08,6,3590,1442.5,0.76,13.3,7,9.5,0.11,10,49.9,0.73
,14:00:09,6,3590,1443.5,0.75,13.3,7,9.5,0.113,10,49.9,0.72
,14:00:10,6,3590,1444.5,0.76,13.3,6,9.5,0.118,10,49.9,0.73
,14:00:11,6,3590,1445.5,0.76,13.3,7,9.5,0.114,10,49.9,0.73
,14:00:12,6,3590,1446.5,0.76,13.3,7,9.5,0.11,10,49.9,0.73
,14:00:13,6,3590,1447.5,0.77,13.3,7,9.5,0.111,10,49.9,0.74
,14:00:14,6,3590,1448.5,0.77,13.3,7,9.5,0.111,10,49.9,0.74
,14:00:15,6,3590,1449.5,0.77,13.3,7,9.5,0.111,10,49.9,0.74
,14:00:16,6,3590,1450.5,0.77,13.3,7,9.5,0.115,10,49.9,0.73
,14:00:17,6,3590,1451.5,0.76,13.3,7,9.5,0.114,10,49.9,0.73
,14:00:18,6,3590,1452.5,0.77,13.3,7,9.5,0.115,10,49.9,0.74
,14:00:19,6,3590,1453.5,0.77,13.3,7,9.5,0.112,10,49.9,0.74
,14:00:20,6,3590,1454.5,0.78,13.3,7,9.5,0.108,10,49.8,0.75
,14:00:21,6,3590,1455.5,0.77,13.3,7,9.5,0.107,10,49.9,0.74
,14:00:22,6,3590,1456.5,0.76,13.3,7,9.5,0.11,10,49.9,0.73
,14:00:23,6,3590,1457.5,0.76,13.3,7,9.5,0.113,10,49.8,0.73
,14:00:24,6,3590,1458.5,0.76,13.3,7,9.5,0.114,10,49.9,0.73
,14:00:25,6,3590,1459.5,0.77,13.3,7,9.5,0.115,10,49.9,0.74
,14:00:26,6,3590,1460.5,0.77,13.3,7,9.5,0.111,10,49.9,0.74
,14:00:27,6,3590,1461.5,0.76,13.3,7,9.5,0.11,10,49.9,0.73
,14:00:28,6,3590,1462.5,0.76,13.3,7,9.5,0.11,10,49.9,0.73
,14:00:29,6,3590,1463.5,0.76,13.3,7,9.5,0.114,10,49.9,0.73
,14:00:30,6,3590,1464.5,0.76,13.3,7,9.5,0.114,10,49.8,0.73
,14:00:31,6,3590,1465.5,0.76,13.3,6,9.5,0.119,10,49.9,0.73
,14:00:32,6,3590,1466.5,0.76,13.3,7,9.5,0.114,10,49.9,0.73
,14:00:33,6,3590,1467.5,0.77,13.3,7,9.5,0.115,10,49.9,0.74
,14:00:34,6,3590,1468.5,0.77,13.3,7,9.5,0.111,10,49.8,0.74
,14:00:35,6,3590,1469.5,0.77,13.3,7,9.5,0.107,10,49.9,0.74
,14:00:36,6,3590,1470.5,0.77,13.3,7,9.6,0.107,10,49.9,0.74
,14:00:37,6,3590,1471.5,0.76,13.3,7,9.6,0.11,10,49.9,0.73
,14:00:38,6,3590,1472.5,0.76,13.3,7,9.6,0.113,10,49.8,0.73
,14:00:39,6,3590,1473.5,0.76,13.3,7,9.6,0.113,10,49.9,0.73
,14:00:40,6,3590,1474.5,0.76,13.3,7,9.6,0.114,10,49.9,0.73
,14:00:41,6,3590,1475.5,0.76,13.3,7,9.6,0.114,10,49.9,0.73
,14:00:42,6,3590,1476.5,0.76,13.3,7,9.6,0.11,10,49.8,0.73
,14:00:43,6,3590,1477.5,0.76,13.3,7,9.6,0.106,10,49.9,0.73
,14:00:44,6,3590,1478.5,0.76,13.3,7,9.6,0.106,10,49.9,0.73
,14:00:45,6,3590,1479.5,0.76,13.3,7,9.6,0.114,10,49.9,0.73
,14:00:46,6,3590,1480.5,0.76,13.3,7,9.6,0.114,10,49.9,0.73
,14:00:47,6,3590,1481.5,0.76,13.3,7,9.6,0.114,10,49.9,0.73
,14:00:48,6,3590,1482.5,0.77,13.3,7,9.6,0.107,10,49.9,0.74
,14:00:49,6,3590,1483.5,0.76,13.3,7,9.6,0.11,10,49.9,0.73
,14:00:50,6,3590,1484.5,0.76,13.3,7,9.6,0.114,10,49.8,0.73
,14:00:51,6,3590,1485.5,0.76,13.3,7,9.6,0.114,10,49.9,0.73
,14:00:52,6,3590,1486.5,0.76,13.3,7,9.6,0.114,10,49.9,0.73
,14:00:53,6,3590,1487.5,0.77,13.3,7,9.6,0.111,10,49.9,0.74
,14:00:54,6,3590,1488.5,0.77,13.3,7,9.6,0.107,10,49.9,0.74
,14:00:55,6,3590,1489.5,0.77,13.3,7,9.6,0.107,10,49.9,0.74
,14:00:56,6,3590,1490.5,0.77,13.3,7,9.7,0.111,10,49.9,0.74
,14:00:57,6,3590,1491.5,0.76,13.3,7,9.6,0.114,10,49.9,0.73
,14:00:58,6,3590,1492.5,0.76,13.3,7,9.6,0.114,10,49.8,0.73
,14:00:59,6,3590,1493.5,0.76,13.3,7,9.7,0.114,10,49.9,0.73
,14:01:00,6,3590,1494.5,0.76,13.3,7,9.7,0.11,10,49.9,0.73
,14:01:01,6,3590,1495.5,0.76,13.3,7,9.7,0.114,10,49.9,0.73
,14:01:02,6,3590,1496.5,0.76,13.3,7,9.7,0.114,10,49.9,0.73
,14:01:03,6,3590,1497.5,0.77,13.3,7,9.7,0.115,10,49.8,0.74
,14:01:04,6,3590,1498.5,0.77,13.3,7,9.7,0.107,10,49.9,0.74
,14:01:05,6,3590,1499.5,0.77,13.3,7,9.7,0.107,10,49.9,0.74
,14:01:06,6,3590,1500.5,0.76,13.3,7,9.7,0.11,10,49.9,0.73
,14:01:07,6,3590,1501.5,0.76,13.3,7,9.7,0.114,10,49.8,0.73
,14:01:08,6,3590,1502.5,0.76,13.3,7,9.7,0.114,10,49.8,0.73
,14:01:09,6,3590,1503.5,0.76,13.3,7,9.7,0.114,10,49.9,0.73
,14:01:10,6,3590,1504.5,0.77,13.3,7,9.7,0.115,10,49.9,0.74
,14:01:11,6,3590,1505.5,0.77,13.3,7,9.8,0.111,10,49.9,0.74
,14:01:12,6,3590,1506.5,0.77,13.3,7,9.8,0.107,10,49.9,0.74
,14:01:13,6,3590,1507.5,0.77,13.3,7,9.8,0.107,10,49.8,0.74
,14:01:14,6,3590,1508.5,0.77,13.3,7,9.8,0.111,10,49.9,0.73
,14:01:15,6,3590,1509.5,0.76,13.3,7,9.8,0.113,10,49.9,0.73
,14:01:16,6,3590,1510.5,0.76,13.3,7,9.8,0.113,10,49.9,0.73
,14:01:17,6,3590,1511.5,0.76,13.3,7,9.8,0.11,10,49.9,0.73
,14:01:18,6,3590,1512.5,0.76,13.3,7,9.8,0.11,10,49.8,0.73
,14:01:19,6,3590,1513.5,0.76,13.3,7,9.8,0.113,10,49.9,0.73
,14:01:20,6,3590,1514.5,0.76,13.3,6,9.8,0.118,10,49.8,0.73
,14:01:21,6,3590,1515.5,0.76,13.3,7,9.8,0.114,10,49.9,0.73
,14:01:22,6,3590,1516.5,0.76,13.3,7,9.8,0.11,10,49.8,0.73
,14:01:23,6,3590,1517.5,0.76,13.3,7,9.9,0.11,10,49.8,0.73
,14:01:24,6,3590,1518.5,0.76,13.3,7,9.9,0.11,10,49.9,0.73
,14:01:25,6,3590,1519.5,0.76,13.3,7,9.9,0.11,10,49.9,0.73
,14:01:26,6,3590,1520.5,0.76,13.3,7,9.9,0.11,10,49.8,0.73
,14:01:27,6,3590,1521.5,0.76,13.3,7,9.9,0.114,10,49.9,0.73
,14:01:28,6,3590,1522.5,0.75,13.3,7,9.9,0.113,10,49.8,0.72
,14:01:29,6,3590,1523.5,0.75,13.3,7,9.9,0.113,10,49.9,0.72
,14:01:30,6,3590,1524.5,0.76,13.3,7,9.9,0.11,10,49.9,0.73
,14:01:31,6,3590,1525.5,0.76,13.3,7,10,0.106,10,49.9,0.73
,14:01:32,6,3590,1526.5,0.77,13.3,7,10,0.107,10,49.9,0.74
,14:01:33,6,3590,1527.5,0.76,13.3,7,10,0.114,10,49.8,0.73
,14:01:34,6,3590,1528.5,0.76,13.3,7,10,0.114,10,49.8,0.73
,14:01:35,6,3590,1529.5,0.76,13.3,7,10,0.114,10,49.8,0.73
,14:01:36,6,3590,1530.5,0.76,13.3,7,10,0.11,10,49.9,0.73
,14:01:37,6,3590,1531.5,0.76,13.3,7,10,0.11,10,49.9,0.73
,14:01:38,6,3590,1532.5,0.76,13.3,7,10,0.106,10,49.9,0.73
,14:01:39,6,3590,1533.5,0.76,13.3,7,10,0.113,10,49.9,0.73
,14:01:40,6,3590,1534.5,0.76,13.3,7,10,0.113,10,49.9,0.73
,14:01:41,6,3590,1535.5,0.76,13.3,7,10,0.114,10,49.9,0.73
,14:01:42,6,3590,1536.5,0.77,13.3,7,10.1,0.111,10,49.9,0.74
,14:01:43,6,3590,1537.5,0.77,13.3,7,10.1,0.111,10,49.9,0.74
,14:01:44,6,3590,1538.5,0.77,13.3,7,10.1,0.111,10,49.9,0.74
,14:01:45,6,3590,1539.5,0.76,13.3,7,10.1,0.114,10,49.9,0.73
,14:01:46,6,3590,1540.5,0.77,13.3,7,10.1,0.115,10,49.9,0.74
,14:01:47,6,3590,1541.5,0.77,13.3,7,10.1,0.115,10,49.9,0.74
,14:01:48,6,3590,1542.5,0.77,13.3,7,10.1,0.115,10,49.9,0.74
,14:01:49,6,3590,1543.5,0.77,13.3,7,10.2,0.115,10,49.9,0.74
